experiment_id,manifest_id,domain,stage,value_head,seed,arm,iterations,policy_score,matched_fixed_width,slurm_job_id,source_training_job_id,snapshot_epoch,analysis_roles,slurm_state,elapsed,score,total,source_log
,preserve3-term-zenotravel-off-923500475-a30-policy-e0050,zenotravel,stage2,off,923500475,pw_kmin3,,,,20812656,20755765,50,preserve3_term_zenotravel_off_learning_curve,COMPLETED,00:09:09,20.0,20,/home/hersco/training_new_domains/2026-09-01/home/hersco/training_new_domains/2026-08-31/preserve3_terminal_stage2/policy_eval/zenotravel_off_zenotravel/20812656_Ev_zenotravel_zenotravel_mcts_orig_novh_c.1_s923500475_K0_P3T_zenotravel_off_src20755765_e0050.txt
,preserve3-term-zenotravel-off-923500475-a30-policy-e0055,zenotravel,stage2,off,923500475,pw_kmin3,,,,20812657,20755765,55,preserve3_term_zenotravel_off_learning_curve,COMPLETED,00:09:11,20.0,20,/home/hersco/training_new_domains/2026-09-01/home/hersco/training_new_domains/2026-08-31/preserve3_terminal_stage2/policy_eval/zenotravel_off_zenotravel/20812657_Ev_zenotravel_zenotravel_mcts_orig_novh_c.1_s923500475_K0_P3T_zenotravel_off_src20755765_e0055.txt
,preserve3-term-zenotravel-off-923500475-a30-policy-e0060,zenotravel,stage2,off,923500475,pw_kmin3,,,,20812658,20755765,60,preserve3_term_zenotravel_off_learning_curve,COMPLETED,00:11:12,20.0,20,/home/hersco/training_new_domains/2026-09-01/home/hersco/training_new_domains/2026-08-31/preserve3_terminal_stage2/policy_eval/zenotravel_off_zenotravel/20812658_Ev_zenotravel_zenotravel_mcts_orig_novh_c.1_s923500475_K0_P3T_zenotravel_off_src20755765_e0060.txt
,preserve3-term-zenotravel-off-923500475-a30-policy-e0063,zenotravel,stage2,off,923500475,pw_kmin3,,,,20812659,20755765,63,preserve3_term_zenotravel_off_learning_curve;preserve3_term_zenotravel_off_validation_selected_policy,COMPLETED,00:10:49,20.0,20,/home/hersco/training_new_domains/2026-09-01/home/hersco/training_new_domains/2026-08-31/preserve3_terminal_stage2/policy_eval/zenotravel_off_zenotravel/20812659_Ev_zenotravel_zenotravel_mcts_orig_novh_c.1_s923500475_K0_P3T_zenotravel_off_src20755765_e0063.txt
,preserve3-term-zenotravel-off-923500475-a30-policy-e0065,zenotravel,stage2,off,923500475,pw_kmin3,,,,20812660,20755765,65,preserve3_term_zenotravel_off_learning_curve,COMPLETED,00:10:32,20.0,20,/home/hersco/training_new_domains/2026-09-01/home/hersco/training_new_domains/2026-08-31/preserve3_terminal_stage2/policy_eval/zenotravel_off_zenotravel/20812660_Ev_zenotravel_zenotravel_mcts_orig_novh_c.1_s923500475_K0_P3T_zenotravel_off_src20755765_e0065.txt
,preserve3-term-zenotravel-off-923500475-a30-policy-e0070,zenotravel,stage2,off,923500475,pw_kmin3,,,,20812661,20755765,70,preserve3_term_zenotravel_off_learning_curve,COMPLETED,00:10:32,20.0,20,/home/hersco/training_new_domains/2026-09-01/home/hersco/training_new_domains/2026-08-31/preserve3_terminal_stage2/policy_eval/zenotravel_off_zenotravel/20812661_Ev_zenotravel_zenotravel_mcts_orig_novh_c.1_s923500475_K0_P3T_zenotravel_off_src20755765_e0070.txt
,preserve3-term-zenotravel-off-923500475-a30-policy-e0075,zenotravel,stage2,off,923500475,pw_kmin3,,,,20812662,20755765,75,preserve3_term_zenotravel_off_learning_curve,COMPLETED,00:10:57,20.0,20,/home/hersco/training_new_domains/2026-09-01/home/hersco/training_new_domains/2026-08-31/preserve3_terminal_stage2/policy_eval/zenotravel_off_zenotravel/20812662_Ev_zenotravel_zenotravel_mcts_orig_novh_c.1_s923500475_K0_P3T_zenotravel_off_src20755765_e0075.txt
,preserve3-term-zenotravel-off-923500475-a30-policy-e0080,zenotravel,stage2,off,923500475,pw_kmin3,,,,20812663,20755765,80,preserve3_term_zenotravel_off_learning_curve,COMPLETED,00:10:20,20.0,20,/home/hersco/training_new_domains/2026-09-01/home/hersco/training_new_domains/2026-08-31/preserve3_terminal_stage2/policy_eval/zenotravel_off_zenotravel/20812663_Ev_zenotravel_zenotravel_mcts_orig_novh_c.1_s923500475_K0_P3T_zenotravel_off_src20755765_e0080.txt
,preserve3-term-zenotravel-off-923500475-a30-policy-e0085,zenotravel,stage2,off,923500475,pw_kmin3,,,,20812664,20755765,85,preserve3_term_zenotravel_off_learning_curve,COMPLETED,00:10:32,20.0,20,/home/hersco/training_new_domains/2026-09-01/home/hersco/training_new_domains/2026-08-31/preserve3_terminal_stage2/policy_eval/zenotravel_off_zenotravel/20812664_Ev_zenotravel_zenotravel_mcts_orig_novh_c.1_s923500475_K0_P3T_zenotravel_off_src20755765_e0085.txt
,preserve3-term-zenotravel-off-923500475-a30-policy-e0090,zenotravel,stage2,off,923500475,pw_kmin3,,,,20812666,20755765,90,preserve3_term_zenotravel_off_learning_curve,COMPLETED,00:10:25,20.0,20,/home/hersco/training_new_domains/2026-09-01/home/hersco/training_new_domains/2026-08-31/preserve3_terminal_stage2/policy_eval/zenotravel_off_zenotravel/20812666_Ev_zenotravel_zenotravel_mcts_orig_novh_c.1_s923500475_K0_P3T_zenotravel_off_src20755765_e0090.txt
