manifest_id,cohort,seed,domain,domain_label,value_head,rq_scope,task_type,stage,variant,architecture,teacher,source_checkpoint_ref,supervised_lr,max_epochs,original_training_set,estimator,puct,tree_sampling,anchor,width,iterations,workers,jpddl_heap,cpus,memory,time_limit,instance_timeout,completion_mode,dependency_ref,checkpoint_selection,status,notes,source_training_job_id,snapshot_epoch,analysis_roles
cd4-anchor-tpp-off-1963100312-a0p3-stage2-train-policy-e0085,completed-domains-anchor-tuning,1963100312,tpp,Tpp,off,preservation-followup,policy_eval,stage2,anchor_curve_epoch_0085,experiments_numeric.architecture_2.tpp_mcts,hadd-gbfs,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.tpp-experiments_numeric.architecture_2.tpp_mcts-2026-08-26T17:14:45.284181/P[domain,pfile1,pfile2,pfile4]-S[0.0003,50,enhsp-hadd-gbfs]-MO[]-T[518400]-04914028-2fc32f3/snapshots/snapshot_12_0.6667",0.0003,100,True,0.5,0.1,0,0.3,20,0,10,4g,6,20G,04:00:00,,VAL,cd4-anchor-tpp-off-1963100312-a0p3-stage2-train-quota-cont,every-five anchor-tuning learning curve; cumulative continuation epoch,ready,Policy-only evaluation for anchor AUC; continuation job 20595764; cumulative epoch 85,20595764,85,cd4_stage2_anchor_tuning_policy_curve
cd4-anchor-tpp-off-1963100312-a0p3-stage2-train-policy-e0090,completed-domains-anchor-tuning,1963100312,tpp,Tpp,off,preservation-followup,policy_eval,stage2,anchor_curve_epoch_0090,experiments_numeric.architecture_2.tpp_mcts,hadd-gbfs,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.tpp-experiments_numeric.architecture_2.tpp_mcts-2026-08-26T17:14:45.284181/P[domain,pfile1,pfile2,pfile4]-S[0.0003,50,enhsp-hadd-gbfs]-MO[]-T[518400]-04914028-2fc32f3/snapshots/snapshot_17_0.6667",0.0003,100,True,0.5,0.1,0,0.3,20,0,10,4g,6,20G,04:00:00,,VAL,cd4-anchor-tpp-off-1963100312-a0p3-stage2-train-quota-cont,every-five anchor-tuning learning curve; cumulative continuation epoch,ready,Policy-only evaluation for anchor AUC; continuation job 20595764; cumulative epoch 90,20595764,90,cd4_stage2_anchor_tuning_policy_curve
cd4-anchor-tpp-off-1963100312-a0p3-stage2-train-policy-e0095,completed-domains-anchor-tuning,1963100312,tpp,Tpp,off,preservation-followup,policy_eval,stage2,anchor_curve_epoch_0095,experiments_numeric.architecture_2.tpp_mcts,hadd-gbfs,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.tpp-experiments_numeric.architecture_2.tpp_mcts-2026-08-26T17:14:45.284181/P[domain,pfile1,pfile2,pfile4]-S[0.0003,50,enhsp-hadd-gbfs]-MO[]-T[518400]-04914028-2fc32f3/snapshots/snapshot_22_0.6667",0.0003,100,True,0.5,0.1,0,0.3,20,0,10,4g,6,20G,04:00:00,,VAL,cd4-anchor-tpp-off-1963100312-a0p3-stage2-train-quota-cont,every-five anchor-tuning learning curve; cumulative continuation epoch,ready,Policy-only evaluation for anchor AUC; continuation job 20595764; cumulative epoch 95,20595764,95,cd4_stage2_anchor_tuning_policy_curve
cd4-anchor-tpp-off-1963100312-a0p3-stage2-train-policy-e0099,completed-domains-anchor-tuning,1963100312,tpp,Tpp,off,preservation-followup,policy_eval,stage2,anchor_curve_epoch_0099,experiments_numeric.architecture_2.tpp_mcts,hadd-gbfs,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.tpp-experiments_numeric.architecture_2.tpp_mcts-2026-08-26T17:14:45.284181/P[domain,pfile1,pfile2,pfile4]-S[0.0003,50,enhsp-hadd-gbfs]-MO[]-T[518400]-04914028-2fc32f3/snapshots/snapshot_26_0.6667",0.0003,100,True,0.5,0.1,0,0.3,20,0,10,4g,6,20G,04:00:00,,VAL,cd4-anchor-tpp-off-1963100312-a0p3-stage2-train-quota-cont,every-five anchor-tuning learning curve; cumulative continuation epoch,ready,Policy-only evaluation for anchor AUC; continuation job 20595764; cumulative epoch 99,20595764,99,cd4_stage2_anchor_tuning_policy_curve
cd4-anchor-tpp-off-1963100312-a3-stage2-train-policy-e0095,completed-domains-anchor-tuning,1963100312,tpp,Tpp,off,preservation-followup,policy_eval,stage2,anchor_curve_epoch_0095,experiments_numeric.architecture_2.tpp_mcts,hadd-gbfs,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.tpp-experiments_numeric.architecture_2.tpp_mcts-2026-08-26T17:15:02.054318/P[domain,pfile1,pfile2,pfile4]-S[0.0003,50,enhsp-hadd-gbfs]-MO[]-T[518400]-04914029-2fc32f3/snapshots/snapshot_4_1.0000",0.0003,100,True,0.5,0.1,0,3,20,0,10,4g,6,20G,04:00:00,,VAL,cd4-anchor-tpp-off-1963100312-a3-stage2-train-quota-cont,every-five anchor-tuning learning curve; cumulative continuation epoch,ready,Policy-only evaluation for anchor AUC; continuation job 20595765; cumulative epoch 95,20595765,95,cd4_stage2_anchor_tuning_policy_curve
cd4-anchor-tpp-off-1963100312-a3-stage2-train-policy-e0099,completed-domains-anchor-tuning,1963100312,tpp,Tpp,off,preservation-followup,policy_eval,stage2,anchor_curve_epoch_0099,experiments_numeric.architecture_2.tpp_mcts,hadd-gbfs,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.tpp-experiments_numeric.architecture_2.tpp_mcts-2026-08-26T17:15:02.054318/P[domain,pfile1,pfile2,pfile4]-S[0.0003,50,enhsp-hadd-gbfs]-MO[]-T[518400]-04914029-2fc32f3/snapshots/snapshot_8_1.0000",0.0003,100,True,0.5,0.1,0,3,20,0,10,4g,6,20G,04:00:00,,VAL,cd4-anchor-tpp-off-1963100312-a3-stage2-train-quota-cont,every-five anchor-tuning learning curve; cumulative continuation epoch,ready,Policy-only evaluation for anchor AUC; continuation job 20595765; cumulative epoch 99,20595765,99,cd4_stage2_anchor_tuning_policy_curve
cd4-anchor-tpp-off-1963100312-a30-stage2-train-policy-e0095,completed-domains-anchor-tuning,1963100312,tpp,Tpp,off,preservation-followup,policy_eval,stage2,anchor_curve_epoch_0095,experiments_numeric.architecture_2.tpp_mcts,hadd-gbfs,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.tpp-experiments_numeric.architecture_2.tpp_mcts-2026-08-26T17:15:31.195333/P[domain,pfile1,pfile2,pfile4]-S[0.0003,50,enhsp-hadd-gbfs]-MO[]-T[518400]-04914029-2fc32f3/snapshots/snapshot_2_1.0000",0.0003,100,True,0.5,0.1,0,30,20,0,10,4g,6,20G,04:00:00,,VAL,cd4-anchor-tpp-off-1963100312-a30-stage2-train-quota-cont,every-five anchor-tuning learning curve; cumulative continuation epoch,ready,Policy-only evaluation for anchor AUC; continuation job 20595766; cumulative epoch 95,20595766,95,cd4_stage2_anchor_tuning_policy_curve
cd4-anchor-tpp-off-1963100312-a30-stage2-train-policy-e0099,completed-domains-anchor-tuning,1963100312,tpp,Tpp,off,preservation-followup,policy_eval,stage2,anchor_curve_epoch_0099,experiments_numeric.architecture_2.tpp_mcts,hadd-gbfs,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.tpp-experiments_numeric.architecture_2.tpp_mcts-2026-08-26T17:15:31.195333/P[domain,pfile1,pfile2,pfile4]-S[0.0003,50,enhsp-hadd-gbfs]-MO[]-T[518400]-04914029-2fc32f3/snapshots/snapshot_6_1.0000",0.0003,100,True,0.5,0.1,0,30,20,0,10,4g,6,20G,04:00:00,,VAL,cd4-anchor-tpp-off-1963100312-a30-stage2-train-quota-cont,every-five anchor-tuning learning curve; cumulative continuation epoch,ready,Policy-only evaluation for anchor AUC; continuation job 20595766; cumulative epoch 99,20595766,99,cd4_stage2_anchor_tuning_policy_curve
cd4-anchor-tpp-off-2011206605-a0-stage2-train-policy-e0080,completed-domains-anchor-tuning,2011206605,tpp,Tpp,off,preservation-followup,policy_eval,stage2,anchor_curve_epoch_0080,experiments_numeric.architecture_2.tpp_mcts,hadd-gbfs,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.tpp-experiments_numeric.architecture_2.tpp_mcts-2026-08-26T17:17:06.557245/P[domain,pfile1,pfile2,pfile4]-S[0.0003,50,enhsp-hadd-gbfs]-MO[]-T[518400]-04914031-067843/snapshots/snapshot_3_0.6667",0.0003,100,True,0.5,0.1,0,0,20,0,10,4g,6,20G,04:00:00,,VAL,cd4-anchor-tpp-off-2011206605-a0-stage2-train-quota-cont,every-five anchor-tuning learning curve; cumulative continuation epoch,ready,Policy-only evaluation for anchor AUC; continuation job 20595767; cumulative epoch 80,20595767,80,cd4_stage2_anchor_tuning_policy_curve
cd4-anchor-tpp-off-2011206605-a0-stage2-train-policy-e0085,completed-domains-anchor-tuning,2011206605,tpp,Tpp,off,preservation-followup,policy_eval,stage2,anchor_curve_epoch_0085,experiments_numeric.architecture_2.tpp_mcts,hadd-gbfs,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.tpp-experiments_numeric.architecture_2.tpp_mcts-2026-08-26T17:17:06.557245/P[domain,pfile1,pfile2,pfile4]-S[0.0003,50,enhsp-hadd-gbfs]-MO[]-T[518400]-04914031-067843/snapshots/snapshot_8_0.6667",0.0003,100,True,0.5,0.1,0,0,20,0,10,4g,6,20G,04:00:00,,VAL,cd4-anchor-tpp-off-2011206605-a0-stage2-train-quota-cont,every-five anchor-tuning learning curve; cumulative continuation epoch,ready,Policy-only evaluation for anchor AUC; continuation job 20595767; cumulative epoch 85,20595767,85,cd4_stage2_anchor_tuning_policy_curve
cd4-anchor-tpp-off-2011206605-a0-stage2-train-policy-e0090,completed-domains-anchor-tuning,2011206605,tpp,Tpp,off,preservation-followup,policy_eval,stage2,anchor_curve_epoch_0090,experiments_numeric.architecture_2.tpp_mcts,hadd-gbfs,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.tpp-experiments_numeric.architecture_2.tpp_mcts-2026-08-26T17:17:06.557245/P[domain,pfile1,pfile2,pfile4]-S[0.0003,50,enhsp-hadd-gbfs]-MO[]-T[518400]-04914031-067843/snapshots/snapshot_13_0.6667",0.0003,100,True,0.5,0.1,0,0,20,0,10,4g,6,20G,04:00:00,,VAL,cd4-anchor-tpp-off-2011206605-a0-stage2-train-quota-cont,every-five anchor-tuning learning curve; cumulative continuation epoch,ready,Policy-only evaluation for anchor AUC; continuation job 20595767; cumulative epoch 90,20595767,90,cd4_stage2_anchor_tuning_policy_curve
cd4-anchor-tpp-off-2011206605-a0-stage2-train-policy-e0095,completed-domains-anchor-tuning,2011206605,tpp,Tpp,off,preservation-followup,policy_eval,stage2,anchor_curve_epoch_0095,experiments_numeric.architecture_2.tpp_mcts,hadd-gbfs,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.tpp-experiments_numeric.architecture_2.tpp_mcts-2026-08-26T17:17:06.557245/P[domain,pfile1,pfile2,pfile4]-S[0.0003,50,enhsp-hadd-gbfs]-MO[]-T[518400]-04914031-067843/snapshots/snapshot_18_0.3333",0.0003,100,True,0.5,0.1,0,0,20,0,10,4g,6,20G,04:00:00,,VAL,cd4-anchor-tpp-off-2011206605-a0-stage2-train-quota-cont,every-five anchor-tuning learning curve; cumulative continuation epoch,ready,Policy-only evaluation for anchor AUC; continuation job 20595767; cumulative epoch 95,20595767,95,cd4_stage2_anchor_tuning_policy_curve
cd4-anchor-tpp-off-2011206605-a0-stage2-train-policy-e0099,completed-domains-anchor-tuning,2011206605,tpp,Tpp,off,preservation-followup,policy_eval,stage2,anchor_curve_epoch_0099,experiments_numeric.architecture_2.tpp_mcts,hadd-gbfs,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.tpp-experiments_numeric.architecture_2.tpp_mcts-2026-08-26T17:17:06.557245/P[domain,pfile1,pfile2,pfile4]-S[0.0003,50,enhsp-hadd-gbfs]-MO[]-T[518400]-04914031-067843/snapshots/snapshot_22_0.3333",0.0003,100,True,0.5,0.1,0,0,20,0,10,4g,6,20G,04:00:00,,VAL,cd4-anchor-tpp-off-2011206605-a0-stage2-train-quota-cont,every-five anchor-tuning learning curve; cumulative continuation epoch,ready,Policy-only evaluation for anchor AUC; continuation job 20595767; cumulative epoch 99,20595767,99,cd4_stage2_anchor_tuning_policy_curve
cd4-anchor-tpp-off-2011206605-a0p03-stage2-train-policy-e0065,completed-domains-anchor-tuning,2011206605,tpp,Tpp,off,preservation-followup,policy_eval,stage2,anchor_curve_epoch_0065,experiments_numeric.architecture_2.tpp_mcts,hadd-gbfs,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.tpp-experiments_numeric.architecture_2.tpp_mcts-2026-08-26T17:17:20.940100/P[domain,pfile1,pfile2,pfile4]-S[0.0003,50,enhsp-hadd-gbfs]-MO[]-T[518400]-04914031-067843/snapshots/snapshot_3_0.6667",0.0003,100,True,0.5,0.1,0,0.03,20,0,10,4g,6,20G,04:00:00,,VAL,cd4-anchor-tpp-off-2011206605-a0p03-stage2-train-quota-cont,every-five anchor-tuning learning curve; cumulative continuation epoch,ready,Policy-only evaluation for anchor AUC; continuation job 20595768; cumulative epoch 65,20595768,65,cd4_stage2_anchor_tuning_policy_curve
cd4-anchor-tpp-off-2011206605-a0p03-stage2-train-policy-e0070,completed-domains-anchor-tuning,2011206605,tpp,Tpp,off,preservation-followup,policy_eval,stage2,anchor_curve_epoch_0070,experiments_numeric.architecture_2.tpp_mcts,hadd-gbfs,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.tpp-experiments_numeric.architecture_2.tpp_mcts-2026-08-26T17:17:20.940100/P[domain,pfile1,pfile2,pfile4]-S[0.0003,50,enhsp-hadd-gbfs]-MO[]-T[518400]-04914031-067843/snapshots/snapshot_8_0.6667",0.0003,100,True,0.5,0.1,0,0.03,20,0,10,4g,6,20G,04:00:00,,VAL,cd4-anchor-tpp-off-2011206605-a0p03-stage2-train-quota-cont,every-five anchor-tuning learning curve; cumulative continuation epoch,ready,Policy-only evaluation for anchor AUC; continuation job 20595768; cumulative epoch 70,20595768,70,cd4_stage2_anchor_tuning_policy_curve
cd4-anchor-tpp-off-2011206605-a0p03-stage2-train-policy-e0075,completed-domains-anchor-tuning,2011206605,tpp,Tpp,off,preservation-followup,policy_eval,stage2,anchor_curve_epoch_0075,experiments_numeric.architecture_2.tpp_mcts,hadd-gbfs,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.tpp-experiments_numeric.architecture_2.tpp_mcts-2026-08-26T17:17:20.940100/P[domain,pfile1,pfile2,pfile4]-S[0.0003,50,enhsp-hadd-gbfs]-MO[]-T[518400]-04914031-067843/snapshots/snapshot_13_0.6667",0.0003,100,True,0.5,0.1,0,0.03,20,0,10,4g,6,20G,04:00:00,,VAL,cd4-anchor-tpp-off-2011206605-a0p03-stage2-train-quota-cont,every-five anchor-tuning learning curve; cumulative continuation epoch,ready,Policy-only evaluation for anchor AUC; continuation job 20595768; cumulative epoch 75,20595768,75,cd4_stage2_anchor_tuning_policy_curve
cd4-anchor-tpp-off-2011206605-a0p03-stage2-train-policy-e0080,completed-domains-anchor-tuning,2011206605,tpp,Tpp,off,preservation-followup,policy_eval,stage2,anchor_curve_epoch_0080,experiments_numeric.architecture_2.tpp_mcts,hadd-gbfs,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.tpp-experiments_numeric.architecture_2.tpp_mcts-2026-08-26T17:17:20.940100/P[domain,pfile1,pfile2,pfile4]-S[0.0003,50,enhsp-hadd-gbfs]-MO[]-T[518400]-04914031-067843/snapshots/snapshot_18_0.6667",0.0003,100,True,0.5,0.1,0,0.03,20,0,10,4g,6,20G,04:00:00,,VAL,cd4-anchor-tpp-off-2011206605-a0p03-stage2-train-quota-cont,every-five anchor-tuning learning curve; cumulative continuation epoch,ready,Policy-only evaluation for anchor AUC; continuation job 20595768; cumulative epoch 80,20595768,80,cd4_stage2_anchor_tuning_policy_curve
cd4-anchor-tpp-off-2011206605-a0p03-stage2-train-policy-e0085,completed-domains-anchor-tuning,2011206605,tpp,Tpp,off,preservation-followup,policy_eval,stage2,anchor_curve_epoch_0085,experiments_numeric.architecture_2.tpp_mcts,hadd-gbfs,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.tpp-experiments_numeric.architecture_2.tpp_mcts-2026-08-26T17:17:20.940100/P[domain,pfile1,pfile2,pfile4]-S[0.0003,50,enhsp-hadd-gbfs]-MO[]-T[518400]-04914031-067843/snapshots/snapshot_23_0.6667",0.0003,100,True,0.5,0.1,0,0.03,20,0,10,4g,6,20G,04:00:00,,VAL,cd4-anchor-tpp-off-2011206605-a0p03-stage2-train-quota-cont,every-five anchor-tuning learning curve; cumulative continuation epoch,ready,Policy-only evaluation for anchor AUC; continuation job 20595768; cumulative epoch 85,20595768,85,cd4_stage2_anchor_tuning_policy_curve
cd4-anchor-tpp-off-2011206605-a0p03-stage2-train-policy-e0090,completed-domains-anchor-tuning,2011206605,tpp,Tpp,off,preservation-followup,policy_eval,stage2,anchor_curve_epoch_0090,experiments_numeric.architecture_2.tpp_mcts,hadd-gbfs,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.tpp-experiments_numeric.architecture_2.tpp_mcts-2026-08-26T17:17:20.940100/P[domain,pfile1,pfile2,pfile4]-S[0.0003,50,enhsp-hadd-gbfs]-MO[]-T[518400]-04914031-067843/snapshots/snapshot_28_0.6667",0.0003,100,True,0.5,0.1,0,0.03,20,0,10,4g,6,20G,04:00:00,,VAL,cd4-anchor-tpp-off-2011206605-a0p03-stage2-train-quota-cont,every-five anchor-tuning learning curve; cumulative continuation epoch,ready,Policy-only evaluation for anchor AUC; continuation job 20595768; cumulative epoch 90,20595768,90,cd4_stage2_anchor_tuning_policy_curve
cd4-anchor-tpp-off-2011206605-a0p03-stage2-train-policy-e0095,completed-domains-anchor-tuning,2011206605,tpp,Tpp,off,preservation-followup,policy_eval,stage2,anchor_curve_epoch_0095,experiments_numeric.architecture_2.tpp_mcts,hadd-gbfs,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.tpp-experiments_numeric.architecture_2.tpp_mcts-2026-08-26T17:17:20.940100/P[domain,pfile1,pfile2,pfile4]-S[0.0003,50,enhsp-hadd-gbfs]-MO[]-T[518400]-04914031-067843/snapshots/snapshot_33_0.6667",0.0003,100,True,0.5,0.1,0,0.03,20,0,10,4g,6,20G,04:00:00,,VAL,cd4-anchor-tpp-off-2011206605-a0p03-stage2-train-quota-cont,every-five anchor-tuning learning curve; cumulative continuation epoch,ready,Policy-only evaluation for anchor AUC; continuation job 20595768; cumulative epoch 95,20595768,95,cd4_stage2_anchor_tuning_policy_curve
cd4-anchor-tpp-off-2011206605-a0p03-stage2-train-policy-e0099,completed-domains-anchor-tuning,2011206605,tpp,Tpp,off,preservation-followup,policy_eval,stage2,anchor_curve_epoch_0099,experiments_numeric.architecture_2.tpp_mcts,hadd-gbfs,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.tpp-experiments_numeric.architecture_2.tpp_mcts-2026-08-26T17:17:20.940100/P[domain,pfile1,pfile2,pfile4]-S[0.0003,50,enhsp-hadd-gbfs]-MO[]-T[518400]-04914031-067843/snapshots/snapshot_37_0.6667",0.0003,100,True,0.5,0.1,0,0.03,20,0,10,4g,6,20G,04:00:00,,VAL,cd4-anchor-tpp-off-2011206605-a0p03-stage2-train-quota-cont,every-five anchor-tuning learning curve; cumulative continuation epoch,ready,Policy-only evaluation for anchor AUC; continuation job 20595768; cumulative epoch 99,20595768,99,cd4_stage2_anchor_tuning_policy_curve
cd4-anchor-tpp-off-2011206605-a0p3-stage2-train-policy-e0075,completed-domains-anchor-tuning,2011206605,tpp,Tpp,off,preservation-followup,policy_eval,stage2,anchor_curve_epoch_0075,experiments_numeric.architecture_2.tpp_mcts,hadd-gbfs,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.tpp-experiments_numeric.architecture_2.tpp_mcts-2026-08-26T17:17:51.528767/P[domain,pfile1,pfile2,pfile4]-S[0.0003,50,enhsp-hadd-gbfs]-MO[]-T[518400]-04914031-067843/snapshots/snapshot_3_1.0000",0.0003,100,True,0.5,0.1,0,0.3,20,0,10,4g,6,20G,04:00:00,,VAL,cd4-anchor-tpp-off-2011206605-a0p3-stage2-train-quota-cont,every-five anchor-tuning learning curve; cumulative continuation epoch,ready,Policy-only evaluation for anchor AUC; continuation job 20595769; cumulative epoch 75,20595769,75,cd4_stage2_anchor_tuning_policy_curve
cd4-anchor-tpp-off-2011206605-a0p3-stage2-train-policy-e0080,completed-domains-anchor-tuning,2011206605,tpp,Tpp,off,preservation-followup,policy_eval,stage2,anchor_curve_epoch_0080,experiments_numeric.architecture_2.tpp_mcts,hadd-gbfs,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.tpp-experiments_numeric.architecture_2.tpp_mcts-2026-08-26T17:17:51.528767/P[domain,pfile1,pfile2,pfile4]-S[0.0003,50,enhsp-hadd-gbfs]-MO[]-T[518400]-04914031-067843/snapshots/snapshot_8_1.0000",0.0003,100,True,0.5,0.1,0,0.3,20,0,10,4g,6,20G,04:00:00,,VAL,cd4-anchor-tpp-off-2011206605-a0p3-stage2-train-quota-cont,every-five anchor-tuning learning curve; cumulative continuation epoch,ready,Policy-only evaluation for anchor AUC; continuation job 20595769; cumulative epoch 80,20595769,80,cd4_stage2_anchor_tuning_policy_curve
