domain,stage,value_head,seed,checkpoint_identity,search_family,search_variant,instance,policy_status,search_status,outcome_stratum,policy_steps,search_steps,search_elapsed_seconds,policy_log,search_log,source_artifact,source_row
block_grouping,stage1_validation_selected,off,1472491096,src20401191_e0030,fixed,narrow_5x20,instance_15_10_2_3.pddl,success,success,both_success,114,116,55.6,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20425141_Ev_block_grouping_block_grouping_orig_novh_c.1_s1472491096_SR10P_src20401191_e0030.txt,/home/hersco/training_new_domains/2026-08-26/statistical_replication_stage1_mcts_eval/20594584_Ev_block_grouping_block_grouping_mcts_orig_novh_e.5_c.1_s1472491096_K0_SR10M_src20401191_e0030.txt,experiment_tracking/policy_mcts_instance_audit.csv,88
block_grouping,stage1_validation_selected,off,1472491096,src20401191_e0030,fixed,narrow_5x20,instance_15_25_6_3.pddl,success,success,both_success,239,239,490.08,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20425141_Ev_block_grouping_block_grouping_orig_novh_c.1_s1472491096_SR10P_src20401191_e0030.txt,/home/hersco/training_new_domains/2026-08-26/statistical_replication_stage1_mcts_eval/20594584_Ev_block_grouping_block_grouping_mcts_orig_novh_e.5_c.1_s1472491096_K0_SR10M_src20401191_e0030.txt,experiment_tracking/policy_mcts_instance_audit.csv,89
block_grouping,stage1_validation_selected,off,1472491096,src20401191_e0030,fixed,narrow_5x20,instance_20_10_2_1.pddl,success,success,both_success,128,128,56.86,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20425141_Ev_block_grouping_block_grouping_orig_novh_c.1_s1472491096_SR10P_src20401191_e0030.txt,/home/hersco/training_new_domains/2026-08-26/statistical_replication_stage1_mcts_eval/20594584_Ev_block_grouping_block_grouping_mcts_orig_novh_e.5_c.1_s1472491096_K0_SR10M_src20401191_e0030.txt,experiment_tracking/policy_mcts_instance_audit.csv,90
block_grouping,stage1_validation_selected,off,1472491096,src20401191_e0030,fixed,narrow_5x20,instance_20_10_2_3.pddl,success,success,both_success,167,175,77.41,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20425141_Ev_block_grouping_block_grouping_orig_novh_c.1_s1472491096_SR10P_src20401191_e0030.txt,/home/hersco/training_new_domains/2026-08-26/statistical_replication_stage1_mcts_eval/20594584_Ev_block_grouping_block_grouping_mcts_orig_novh_e.5_c.1_s1472491096_K0_SR10M_src20401191_e0030.txt,experiment_tracking/policy_mcts_instance_audit.csv,91
block_grouping,stage1_validation_selected,off,1472491096,src20401191_e0030,fixed,narrow_5x20,instance_20_15_3_2.pddl,success,success,both_success,180,180,129.76,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20425141_Ev_block_grouping_block_grouping_orig_novh_c.1_s1472491096_SR10P_src20401191_e0030.txt,/home/hersco/training_new_domains/2026-08-26/statistical_replication_stage1_mcts_eval/20594584_Ev_block_grouping_block_grouping_mcts_orig_novh_e.5_c.1_s1472491096_K0_SR10M_src20401191_e0030.txt,experiment_tracking/policy_mcts_instance_audit.csv,92
block_grouping,stage1_validation_selected,off,1472491096,src20401191_e0030,fixed,narrow_5x20,instance_20_30_7_2.pddl,unclassified,unsolved,both_fail_outcome_only,,10000,5041.16,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20425141_Ev_block_grouping_block_grouping_orig_novh_c.1_s1472491096_SR10P_src20401191_e0030.txt,/home/hersco/training_new_domains/2026-08-26/statistical_replication_stage1_mcts_eval/20594584_Ev_block_grouping_block_grouping_mcts_orig_novh_e.5_c.1_s1472491096_K0_SR10M_src20401191_e0030.txt,experiment_tracking/policy_mcts_instance_audit.csv,93
block_grouping,stage1_validation_selected,off,1472491096,src20401191_e0030,fixed,narrow_5x20,instance_20_40_10_2.pddl,success,success,both_success,496,496,5203.77,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20425141_Ev_block_grouping_block_grouping_orig_novh_c.1_s1472491096_SR10P_src20401191_e0030.txt,/home/hersco/training_new_domains/2026-08-26/statistical_replication_stage1_mcts_eval/20594584_Ev_block_grouping_block_grouping_mcts_orig_novh_e.5_c.1_s1472491096_K0_SR10M_src20401191_e0030.txt,experiment_tracking/policy_mcts_instance_audit.csv,94
block_grouping,stage1_validation_selected,off,1472491096,src20401191_e0030,fixed,narrow_5x20,instance_20_5_2_1.pddl,success,success,both_success,22,22,14.78,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20425141_Ev_block_grouping_block_grouping_orig_novh_c.1_s1472491096_SR10P_src20401191_e0030.txt,/home/hersco/training_new_domains/2026-08-26/statistical_replication_stage1_mcts_eval/20594584_Ev_block_grouping_block_grouping_mcts_orig_novh_e.5_c.1_s1472491096_K0_SR10M_src20401191_e0030.txt,experiment_tracking/policy_mcts_instance_audit.csv,95
block_grouping,stage1_validation_selected,off,1472491096,src20401191_e0030,fixed,narrow_5x20,instance_20_5_2_2.pddl,success,success,both_success,31,31,17.53,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20425141_Ev_block_grouping_block_grouping_orig_novh_c.1_s1472491096_SR10P_src20401191_e0030.txt,/home/hersco/training_new_domains/2026-08-26/statistical_replication_stage1_mcts_eval/20594584_Ev_block_grouping_block_grouping_mcts_orig_novh_e.5_c.1_s1472491096_K0_SR10M_src20401191_e0030.txt,experiment_tracking/policy_mcts_instance_audit.csv,96
block_grouping,stage1_validation_selected,off,1472491096,src20401191_e0030,fixed,narrow_5x20,instance_25_15_3_1.pddl,unclassified,success,policy_failure_search_success,,380,286.03,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20425141_Ev_block_grouping_block_grouping_orig_novh_c.1_s1472491096_SR10P_src20401191_e0030.txt,/home/hersco/training_new_domains/2026-08-26/statistical_replication_stage1_mcts_eval/20594584_Ev_block_grouping_block_grouping_mcts_orig_novh_e.5_c.1_s1472491096_K0_SR10M_src20401191_e0030.txt,experiment_tracking/policy_mcts_instance_audit.csv,97
block_grouping,stage1_validation_selected,off,1472491096,src20401191_e0030,fixed,narrow_5x20,instance_25_35_8_1.pddl,success,success,both_success,541,545,5145.05,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20425141_Ev_block_grouping_block_grouping_orig_novh_c.1_s1472491096_SR10P_src20401191_e0030.txt,/home/hersco/training_new_domains/2026-08-26/statistical_replication_stage1_mcts_eval/20594584_Ev_block_grouping_block_grouping_mcts_orig_novh_e.5_c.1_s1472491096_K0_SR10M_src20401191_e0030.txt,experiment_tracking/policy_mcts_instance_audit.csv,98
block_grouping,stage1_validation_selected,off,1472491096,src20401191_e0030,fixed,narrow_5x20,instance_25_40_10_3.pddl,success,success,both_success,613,613,6627.56,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20425141_Ev_block_grouping_block_grouping_orig_novh_c.1_s1472491096_SR10P_src20401191_e0030.txt,/home/hersco/training_new_domains/2026-08-26/statistical_replication_stage1_mcts_eval/20594584_Ev_block_grouping_block_grouping_mcts_orig_novh_e.5_c.1_s1472491096_K0_SR10M_src20401191_e0030.txt,experiment_tracking/policy_mcts_instance_audit.csv,99
block_grouping,stage1_validation_selected,off,1472491096,src20401191_e0030,fixed,narrow_5x20,instance_5_25_6_1.pddl,unclassified,unsolved,both_fail_outcome_only,,10000,498.46,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20425141_Ev_block_grouping_block_grouping_orig_novh_c.1_s1472491096_SR10P_src20401191_e0030.txt,/home/hersco/training_new_domains/2026-08-26/statistical_replication_stage1_mcts_eval/20594584_Ev_block_grouping_block_grouping_mcts_orig_novh_e.5_c.1_s1472491096_K0_SR10M_src20401191_e0030.txt,experiment_tracking/policy_mcts_instance_audit.csv,100
block_grouping,stage1_validation_selected,off,1472491096,src20401191_e0030,fixed,narrow_5x20,instance_7_10_2_1.pddl,success,success,both_success,26,26,24.05,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20425141_Ev_block_grouping_block_grouping_orig_novh_c.1_s1472491096_SR10P_src20401191_e0030.txt,/home/hersco/training_new_domains/2026-08-26/statistical_replication_stage1_mcts_eval/20594584_Ev_block_grouping_block_grouping_mcts_orig_novh_e.5_c.1_s1472491096_K0_SR10M_src20401191_e0030.txt,experiment_tracking/policy_mcts_instance_audit.csv,101
block_grouping,stage1_validation_selected,off,1510771779,src20401194_e0034,fixed,narrow_5x20,instance_100_20_5_1.pddl,success,success,both_success,1790,7588,9636.28,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20425196_Ev_block_grouping_block_grouping_orig_novh_c.1_s1510771779_SR10P_src20401194_e0034.txt,/home/hersco/training_new_domains/2026-08-26/statistical_replication_stage1_mcts_eval/20594588_Ev_block_grouping_block_grouping_mcts_orig_novh_e.5_c.1_s1510771779_K0_SR10M_src20401194_e0034.txt,experiment_tracking/policy_mcts_instance_audit.csv,142
block_grouping,stage1_validation_selected,off,1510771779,src20401194_e0034,fixed,narrow_5x20,instance_100_25_6_2.pddl,success,timeout,policy_success_search_failure,2989,,21600.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20425196_Ev_block_grouping_block_grouping_orig_novh_c.1_s1510771779_SR10P_src20401194_e0034.txt,/home/hersco/training_new_domains/2026-08-26/statistical_replication_stage1_mcts_eval/20594588_Ev_block_grouping_block_grouping_mcts_orig_novh_e.5_c.1_s1510771779_K0_SR10M_src20401194_e0034.txt,experiment_tracking/policy_mcts_instance_audit.csv,143
block_grouping,stage1_validation_selected,off,1510771779,src20401194_e0034,fixed,narrow_5x20,instance_11_10_2_3.pddl,success,success,both_success,39,39,26.82,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20425196_Ev_block_grouping_block_grouping_orig_novh_c.1_s1510771779_SR10P_src20401194_e0034.txt,/home/hersco/training_new_domains/2026-08-26/statistical_replication_stage1_mcts_eval/20594588_Ev_block_grouping_block_grouping_mcts_orig_novh_e.5_c.1_s1510771779_K0_SR10M_src20401194_e0034.txt,experiment_tracking/policy_mcts_instance_audit.csv,144
block_grouping,stage1_validation_selected,off,1510771779,src20401194_e0034,fixed,narrow_5x20,instance_11_30_7_2.pddl,success,success,both_success,244,248,606.83,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20425196_Ev_block_grouping_block_grouping_orig_novh_c.1_s1510771779_SR10P_src20401194_e0034.txt,/home/hersco/training_new_domains/2026-08-26/statistical_replication_stage1_mcts_eval/20594588_Ev_block_grouping_block_grouping_mcts_orig_novh_e.5_c.1_s1510771779_K0_SR10M_src20401194_e0034.txt,experiment_tracking/policy_mcts_instance_audit.csv,145
block_grouping,stage1_validation_selected,off,1510771779,src20401194_e0034,fixed,narrow_5x20,instance_11_35_8_3.pddl,success,success,both_success,235,239,925.1,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20425196_Ev_block_grouping_block_grouping_orig_novh_c.1_s1510771779_SR10P_src20401194_e0034.txt,/home/hersco/training_new_domains/2026-08-26/statistical_replication_stage1_mcts_eval/20594588_Ev_block_grouping_block_grouping_mcts_orig_novh_e.5_c.1_s1510771779_K0_SR10M_src20401194_e0034.txt,experiment_tracking/policy_mcts_instance_audit.csv,146
block_grouping,stage1_validation_selected,off,1510771779,src20401194_e0034,fixed,narrow_5x20,instance_11_40_10_1.pddl,success,success,both_success,277,277,1623.96,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20425196_Ev_block_grouping_block_grouping_orig_novh_c.1_s1510771779_SR10P_src20401194_e0034.txt,/home/hersco/training_new_domains/2026-08-26/statistical_replication_stage1_mcts_eval/20594588_Ev_block_grouping_block_grouping_mcts_orig_novh_e.5_c.1_s1510771779_K0_SR10M_src20401194_e0034.txt,experiment_tracking/policy_mcts_instance_audit.csv,147
block_grouping,stage1_validation_selected,off,1510771779,src20401194_e0034,fixed,narrow_5x20,instance_15_10_2_3.pddl,success,success,both_success,114,120,49.83,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20425196_Ev_block_grouping_block_grouping_orig_novh_c.1_s1510771779_SR10P_src20401194_e0034.txt,/home/hersco/training_new_domains/2026-08-26/statistical_replication_stage1_mcts_eval/20594588_Ev_block_grouping_block_grouping_mcts_orig_novh_e.5_c.1_s1510771779_K0_SR10M_src20401194_e0034.txt,experiment_tracking/policy_mcts_instance_audit.csv,148
block_grouping,stage1_validation_selected,off,1510771779,src20401194_e0034,fixed,narrow_5x20,instance_15_25_6_3.pddl,success,success,both_success,239,243,412.72,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20425196_Ev_block_grouping_block_grouping_orig_novh_c.1_s1510771779_SR10P_src20401194_e0034.txt,/home/hersco/training_new_domains/2026-08-26/statistical_replication_stage1_mcts_eval/20594588_Ev_block_grouping_block_grouping_mcts_orig_novh_e.5_c.1_s1510771779_K0_SR10M_src20401194_e0034.txt,experiment_tracking/policy_mcts_instance_audit.csv,149
block_grouping,stage1_validation_selected,off,1510771779,src20401194_e0034,fixed,narrow_5x20,instance_20_10_2_1.pddl,success,success,both_success,128,128,50.6,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20425196_Ev_block_grouping_block_grouping_orig_novh_c.1_s1510771779_SR10P_src20401194_e0034.txt,/home/hersco/training_new_domains/2026-08-26/statistical_replication_stage1_mcts_eval/20594588_Ev_block_grouping_block_grouping_mcts_orig_novh_e.5_c.1_s1510771779_K0_SR10M_src20401194_e0034.txt,experiment_tracking/policy_mcts_instance_audit.csv,150
block_grouping,stage1_validation_selected,off,1510771779,src20401194_e0034,fixed,narrow_5x20,instance_20_10_2_3.pddl,success,success,both_success,167,171,63.6,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20425196_Ev_block_grouping_block_grouping_orig_novh_c.1_s1510771779_SR10P_src20401194_e0034.txt,/home/hersco/training_new_domains/2026-08-26/statistical_replication_stage1_mcts_eval/20594588_Ev_block_grouping_block_grouping_mcts_orig_novh_e.5_c.1_s1510771779_K0_SR10M_src20401194_e0034.txt,experiment_tracking/policy_mcts_instance_audit.csv,151
block_grouping,stage1_validation_selected,off,1510771779,src20401194_e0034,fixed,narrow_5x20,instance_20_15_3_2.pddl,success,success,both_success,180,180,114.44,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20425196_Ev_block_grouping_block_grouping_orig_novh_c.1_s1510771779_SR10P_src20401194_e0034.txt,/home/hersco/training_new_domains/2026-08-26/statistical_replication_stage1_mcts_eval/20594588_Ev_block_grouping_block_grouping_mcts_orig_novh_e.5_c.1_s1510771779_K0_SR10M_src20401194_e0034.txt,experiment_tracking/policy_mcts_instance_audit.csv,152
block_grouping,stage1_validation_selected,off,1510771779,src20401194_e0034,fixed,narrow_5x20,instance_20_30_7_2.pddl,unclassified,unsolved,both_fail_outcome_only,,10000,5398.19,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20425196_Ev_block_grouping_block_grouping_orig_novh_c.1_s1510771779_SR10P_src20401194_e0034.txt,/home/hersco/training_new_domains/2026-08-26/statistical_replication_stage1_mcts_eval/20594588_Ev_block_grouping_block_grouping_mcts_orig_novh_e.5_c.1_s1510771779_K0_SR10M_src20401194_e0034.txt,experiment_tracking/policy_mcts_instance_audit.csv,153
block_grouping,stage1_validation_selected,off,1510771779,src20401194_e0034,fixed,narrow_5x20,instance_20_40_10_2.pddl,success,success,both_success,496,498,3940.29,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20425196_Ev_block_grouping_block_grouping_orig_novh_c.1_s1510771779_SR10P_src20401194_e0034.txt,/home/hersco/training_new_domains/2026-08-26/statistical_replication_stage1_mcts_eval/20594588_Ev_block_grouping_block_grouping_mcts_orig_novh_e.5_c.1_s1510771779_K0_SR10M_src20401194_e0034.txt,experiment_tracking/policy_mcts_instance_audit.csv,154
block_grouping,stage1_validation_selected,off,1510771779,src20401194_e0034,fixed,narrow_5x20,instance_20_5_2_1.pddl,success,success,both_success,22,24,12.02,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20425196_Ev_block_grouping_block_grouping_orig_novh_c.1_s1510771779_SR10P_src20401194_e0034.txt,/home/hersco/training_new_domains/2026-08-26/statistical_replication_stage1_mcts_eval/20594588_Ev_block_grouping_block_grouping_mcts_orig_novh_e.5_c.1_s1510771779_K0_SR10M_src20401194_e0034.txt,experiment_tracking/policy_mcts_instance_audit.csv,155
block_grouping,stage1_validation_selected,off,1510771779,src20401194_e0034,fixed,narrow_5x20,instance_20_5_2_2.pddl,success,success,both_success,31,33,13.52,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20425196_Ev_block_grouping_block_grouping_orig_novh_c.1_s1510771779_SR10P_src20401194_e0034.txt,/home/hersco/training_new_domains/2026-08-26/statistical_replication_stage1_mcts_eval/20594588_Ev_block_grouping_block_grouping_mcts_orig_novh_e.5_c.1_s1510771779_K0_SR10M_src20401194_e0034.txt,experiment_tracking/policy_mcts_instance_audit.csv,156
block_grouping,stage1_validation_selected,off,1510771779,src20401194_e0034,fixed,narrow_5x20,instance_25_15_3_1.pddl,success,unsolved,policy_success_search_failure,2073,10000,1461.74,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20425196_Ev_block_grouping_block_grouping_orig_novh_c.1_s1510771779_SR10P_src20401194_e0034.txt,/home/hersco/training_new_domains/2026-08-26/statistical_replication_stage1_mcts_eval/20594588_Ev_block_grouping_block_grouping_mcts_orig_novh_e.5_c.1_s1510771779_K0_SR10M_src20401194_e0034.txt,experiment_tracking/policy_mcts_instance_audit.csv,157
