domain,stage,value_head,seed,checkpoint_identity,search_family,search_variant,tie_break,instance,outcome_stratum,first_divergence_decision,policy_action,search_action,network_argmax_action,root_visits,search_action_visits,policy_action_visits,search_action_q,policy_action_q,search_action_u,policy_action_u,search_action_prior,policy_action_prior,max_visit_tie_count,visit_entropy,policy_visit_js_divergence,terminal_cause,mechanism_label,local_root_evidence_level,policy_log,search_log,source_artifact,source_row
counters,stage1_validation_selected,off,2082152039,src20401264_e0012,fixed_policy_prior_treatment,narrow_5x20,policy_prior,fz_instance_13.pddl,both_success,21,,,,,,,,,,,,,,,,success,both_search_arms_succeed,trajectory_first_divergence_no_root_vector,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20429130_Ev_counters_counters_orig_novh_c.1_s2082152039_SR10P_src20401264_e0012.txt,/home/hersco/training_new_domains/2026-09-13/counters_tie_break_strict_stage1/policy/2082152039/21233925_19.completed.jsonl,experiment_tracking/counters_seed_divergence_audit_20260914/per_instance_pair_join.csv,72
counters,stage1_validation_selected,off,2082152039,src20401264_e0012,fixed_policy_prior_treatment,narrow_5x20,policy_prior,fz_instance_14.pddl,both_success,22,,,,,,,,,,,,,,,,success,both_search_arms_succeed,trajectory_first_divergence_no_root_vector,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20429130_Ev_counters_counters_orig_novh_c.1_s2082152039_SR10P_src20401264_e0012.txt,/home/hersco/training_new_domains/2026-09-13/counters_tie_break_strict_stage1/policy/2082152039/21233925_19.completed.jsonl,experiment_tracking/counters_seed_divergence_audit_20260914/per_instance_pair_join.csv,73
counters,stage1_validation_selected,off,2082152039,src20401264_e0012,fixed_policy_prior_treatment,narrow_5x20,policy_prior,fz_instance_15.pddl,both_success,2,,,,,,,,,,,,,,,,success,both_search_arms_succeed,trajectory_first_divergence_no_root_vector,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20429130_Ev_counters_counters_orig_novh_c.1_s2082152039_SR10P_src20401264_e0012.txt,/home/hersco/training_new_domains/2026-09-13/counters_tie_break_strict_stage1/policy/2082152039/21233925_19.completed.jsonl,experiment_tracking/counters_seed_divergence_audit_20260914/per_instance_pair_join.csv,74
counters,stage1_validation_selected,off,2082152039,src20401264_e0012,fixed_policy_prior_treatment,narrow_5x20,policy_prior,fz_instance_16.pddl,both_success,5,,,,,,,,,,,,,,,,success,both_search_arms_succeed,trajectory_first_divergence_no_root_vector,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20429130_Ev_counters_counters_orig_novh_c.1_s2082152039_SR10P_src20401264_e0012.txt,/home/hersco/training_new_domains/2026-09-13/counters_tie_break_strict_stage1/policy/2082152039/21233925_19.completed.jsonl,experiment_tracking/counters_seed_divergence_audit_20260914/per_instance_pair_join.csv,75
counters,stage1_validation_selected,off,2082152039,src20401264_e0012,fixed_policy_prior_treatment,narrow_5x20,policy_prior,fz_instance_17.pddl,both_success,17,,,,,,,,,,,,,,,,success,both_search_arms_succeed,trajectory_first_divergence_no_root_vector,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20429130_Ev_counters_counters_orig_novh_c.1_s2082152039_SR10P_src20401264_e0012.txt,/home/hersco/training_new_domains/2026-09-13/counters_tie_break_strict_stage1/policy/2082152039/21233925_19.completed.jsonl,experiment_tracking/counters_seed_divergence_audit_20260914/per_instance_pair_join.csv,76
counters,stage1_validation_selected,off,2082152039,src20401264_e0012,fixed_policy_prior_treatment,narrow_5x20,policy_prior,fz_instance_18.pddl,both_success,12,,,,,,,,,,,,,,,,success,both_search_arms_succeed,trajectory_first_divergence_no_root_vector,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20429130_Ev_counters_counters_orig_novh_c.1_s2082152039_SR10P_src20401264_e0012.txt,/home/hersco/training_new_domains/2026-09-13/counters_tie_break_strict_stage1/policy/2082152039/21233925_19.completed.jsonl,experiment_tracking/counters_seed_divergence_audit_20260914/per_instance_pair_join.csv,77
counters,stage1_validation_selected,off,2082152039,src20401264_e0012,fixed_policy_prior_treatment,narrow_5x20,policy_prior,fz_instance_19.pddl,both_success,12,,,,,,,,,,,,,,,,success,both_search_arms_succeed,trajectory_first_divergence_no_root_vector,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20429130_Ev_counters_counters_orig_novh_c.1_s2082152039_SR10P_src20401264_e0012.txt,/home/hersco/training_new_domains/2026-09-13/counters_tie_break_strict_stage1/policy/2082152039/21233925_19.completed.jsonl,experiment_tracking/counters_seed_divergence_audit_20260914/per_instance_pair_join.csv,78
counters,stage1_validation_selected,off,2082152039,src20401264_e0012,fixed_policy_prior_treatment,narrow_5x20,policy_prior,fz_instance_20.pddl,both_success,2,,,,,,,,,,,,,,,,success,both_search_arms_succeed,trajectory_first_divergence_no_root_vector,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20429130_Ev_counters_counters_orig_novh_c.1_s2082152039_SR10P_src20401264_e0012.txt,/home/hersco/training_new_domains/2026-09-13/counters_tie_break_strict_stage1/policy/2082152039/21233925_19.completed.jsonl,experiment_tracking/counters_seed_divergence_audit_20260914/per_instance_pair_join.csv,79
counters,stage1_validation_selected,off,2082152039,src20401264_e0012,fixed_policy_prior_treatment,narrow_5x20,policy_prior,fz_instance_21.pddl,policy_success_search_failure,2,increment c7,increment c1,,,,,,,,,,,,,,ordinary_10000_action_cap,search_override_consistent_with_policy_action_not_visit_max_root_trace_absent,trajectory_first_divergence_no_root_vector,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20429130_Ev_counters_counters_orig_novh_c.1_s2082152039_SR10P_src20401264_e0012.txt,/home/hersco/training_new_domains/2026-09-13/counters_tie_break_strict_stage1/policy/2082152039/21233925_19.completed.jsonl,experiment_tracking/counters_seed_divergence_audit_20260914/per_instance_pair_join.csv,80
counters,stage1_validation_selected,off,2082152039,src20401264_e0012,fixed_policy_prior_treatment,narrow_5x20,policy_prior,fz_instance_22.pddl,policy_success_search_failure,70,increment c20,increment c21,,,,,,,,,,,,,,ordinary_10000_action_cap,search_override_consistent_with_policy_action_not_visit_max_root_trace_absent,trajectory_first_divergence_no_root_vector,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20429130_Ev_counters_counters_orig_novh_c.1_s2082152039_SR10P_src20401264_e0012.txt,/home/hersco/training_new_domains/2026-09-13/counters_tie_break_strict_stage1/policy/2082152039/21233925_19.completed.jsonl,experiment_tracking/counters_seed_divergence_audit_20260914/per_instance_pair_join.csv,81
counters,stage1_validation_selected,off,2082152039,src20401264_e0012,fixed_policy_prior_treatment,narrow_5x20,policy_prior,fz_instance_23.pddl,policy_success_search_failure,70,increment c20,increment c22,,,,,,,,,,,,,,ordinary_10000_action_cap,search_override_consistent_with_policy_action_not_visit_max_root_trace_absent,trajectory_first_divergence_no_root_vector,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20429130_Ev_counters_counters_orig_novh_c.1_s2082152039_SR10P_src20401264_e0012.txt,/home/hersco/training_new_domains/2026-09-13/counters_tie_break_strict_stage1/policy/2082152039/21233925_19.completed.jsonl,experiment_tracking/counters_seed_divergence_audit_20260914/per_instance_pair_join.csv,82
counters,stage1_validation_selected,off,2082152039,src20401264_e0012,fixed_policy_prior_treatment,narrow_5x20,policy_prior,fz_instance_24.pddl,policy_success_search_failure,59,increment c20,increment c21,,,,,,,,,,,,,,ordinary_10000_action_cap,search_override_consistent_with_policy_action_not_visit_max_root_trace_absent,trajectory_first_divergence_no_root_vector,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20429130_Ev_counters_counters_orig_novh_c.1_s2082152039_SR10P_src20401264_e0012.txt,/home/hersco/training_new_domains/2026-09-13/counters_tie_break_strict_stage1/policy/2082152039/21233925_19.completed.jsonl,experiment_tracking/counters_seed_divergence_audit_20260914/per_instance_pair_join.csv,83
counters,stage1_validation_selected,off,2082152039,src20401264_e0012,fixed_policy_prior_treatment,narrow_5x20,policy_prior,fz_instance_25.pddl,policy_success_search_failure,70,increment c20,increment c24,,,,,,,,,,,,,,ordinary_10000_action_cap,search_override_consistent_with_policy_action_not_visit_max_root_trace_absent,trajectory_first_divergence_no_root_vector,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20429130_Ev_counters_counters_orig_novh_c.1_s2082152039_SR10P_src20401264_e0012.txt,/home/hersco/training_new_domains/2026-09-13/counters_tie_break_strict_stage1/policy/2082152039/21233925_19.completed.jsonl,experiment_tracking/counters_seed_divergence_audit_20260914/per_instance_pair_join.csv,84
counters,stage1_validation_selected,off,2082152039,src20401264_e0012,fixed_policy_prior_treatment,narrow_5x20,policy_prior,fz_instance_26.pddl,policy_success_search_failure,2,increment c9,increment c1,,,,,,,,,,,,,,ordinary_10000_action_cap,search_override_consistent_with_policy_action_not_visit_max_root_trace_absent,trajectory_first_divergence_no_root_vector,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20429130_Ev_counters_counters_orig_novh_c.1_s2082152039_SR10P_src20401264_e0012.txt,/home/hersco/training_new_domains/2026-09-13/counters_tie_break_strict_stage1/policy/2082152039/21233925_19.completed.jsonl,experiment_tracking/counters_seed_divergence_audit_20260914/per_instance_pair_join.csv,85
counters,stage1_validation_selected,off,2082152039,src20401264_e0012,fixed_policy_prior_treatment,narrow_5x20,policy_prior,fz_instance_27.pddl,policy_success_search_failure,2,increment c7,increment c1,,,,,,,,,,,,,,ordinary_10000_action_cap,search_override_consistent_with_policy_action_not_visit_max_root_trace_absent,trajectory_first_divergence_no_root_vector,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20429130_Ev_counters_counters_orig_novh_c.1_s2082152039_SR10P_src20401264_e0012.txt,/home/hersco/training_new_domains/2026-09-13/counters_tie_break_strict_stage1/policy/2082152039/21233925_19.completed.jsonl,experiment_tracking/counters_seed_divergence_audit_20260914/per_instance_pair_join.csv,86
counters,stage1_validation_selected,off,2082152039,src20401264_e0012,fixed_policy_prior_treatment,narrow_5x20,policy_prior,fz_instance_28.pddl,policy_success_search_failure,220,increment c9,increment c10,,,,,,,,,,,,,,ordinary_10000_action_cap,search_override_consistent_with_policy_action_not_visit_max_root_trace_absent,trajectory_first_divergence_no_root_vector,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20429130_Ev_counters_counters_orig_novh_c.1_s2082152039_SR10P_src20401264_e0012.txt,/home/hersco/training_new_domains/2026-09-13/counters_tie_break_strict_stage1/policy/2082152039/21233925_19.completed.jsonl,experiment_tracking/counters_seed_divergence_audit_20260914/per_instance_pair_join.csv,87
counters,stage1_validation_selected,off,2082152039,src20401264_e0012,fixed_policy_prior_treatment,narrow_5x20,policy_prior,fz_instance_29.pddl,policy_success_search_failure,233,increment c9,increment c10,,,,,,,,,,,,,,ordinary_10000_action_cap,search_override_consistent_with_policy_action_not_visit_max_root_trace_absent,trajectory_first_divergence_no_root_vector,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20429130_Ev_counters_counters_orig_novh_c.1_s2082152039_SR10P_src20401264_e0012.txt,/home/hersco/training_new_domains/2026-09-13/counters_tie_break_strict_stage1/policy/2082152039/21233925_19.completed.jsonl,experiment_tracking/counters_seed_divergence_audit_20260914/per_instance_pair_join.csv,88
counters,stage1_validation_selected,off,2082152039,src20401264_e0012,fixed_policy_prior_treatment,narrow_5x20,policy_prior,fz_instance_30.pddl,policy_success_search_failure,246,increment c9,increment c10,,,,,,,,,,,,,,ordinary_10000_action_cap,search_override_consistent_with_policy_action_not_visit_max_root_trace_absent,trajectory_first_divergence_no_root_vector,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20429130_Ev_counters_counters_orig_novh_c.1_s2082152039_SR10P_src20401264_e0012.txt,/home/hersco/training_new_domains/2026-09-13/counters_tie_break_strict_stage1/policy/2082152039/21233925_19.completed.jsonl,experiment_tracking/counters_seed_divergence_audit_20260914/per_instance_pair_join.csv,89
counters,stage1_validation_selected,off,2082152039,src20401264_e0012,fixed_policy_prior_treatment,narrow_5x20,policy_prior,fz_instance_31.pddl,policy_success_search_failure,259,increment c9,increment c10,,,,,,,,,,,,,,ordinary_10000_action_cap,search_override_consistent_with_policy_action_not_visit_max_root_trace_absent,trajectory_first_divergence_no_root_vector,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20429130_Ev_counters_counters_orig_novh_c.1_s2082152039_SR10P_src20401264_e0012.txt,/home/hersco/training_new_domains/2026-09-13/counters_tie_break_strict_stage1/policy/2082152039/21233925_19.completed.jsonl,experiment_tracking/counters_seed_divergence_audit_20260914/per_instance_pair_join.csv,90
counters,stage1_validation_selected,off,2082152039,src20401264_e0012,fixed_policy_prior_treatment,narrow_5x20,policy_prior,fz_instance_32.pddl,policy_success_search_failure,2,increment c9,increment c1,,,,,,,,,,,,,,ordinary_10000_action_cap,search_override_consistent_with_policy_action_not_visit_max_root_trace_absent,trajectory_first_divergence_no_root_vector,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20429130_Ev_counters_counters_orig_novh_c.1_s2082152039_SR10P_src20401264_e0012.txt,/home/hersco/training_new_domains/2026-09-13/counters_tie_break_strict_stage1/policy/2082152039/21233925_19.completed.jsonl,experiment_tracking/counters_seed_divergence_audit_20260914/per_instance_pair_join.csv,91
counters,stage1_validation_selected,off,2082152039,src20401264_e0012,fixed_policy_prior_treatment,narrow_5x20,policy_prior,fz_instance_33.pddl,policy_success_search_failure,2,increment c7,increment c1,,,,,,,,,,,,,,ordinary_10000_action_cap,search_override_consistent_with_policy_action_not_visit_max_root_trace_absent,trajectory_first_divergence_no_root_vector,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20429130_Ev_counters_counters_orig_novh_c.1_s2082152039_SR10P_src20401264_e0012.txt,/home/hersco/training_new_domains/2026-09-13/counters_tie_break_strict_stage1/policy/2082152039/21233925_19.completed.jsonl,experiment_tracking/counters_seed_divergence_audit_20260914/per_instance_pair_join.csv,92
counters,stage1_validation_selected,off,2082152039,src20401264_e0012,fixed_policy_prior_treatment,narrow_5x20,policy_prior,fz_instance_34.pddl,policy_success_search_failure,202,increment c30,increment c33,,,,,,,,,,,,,,ordinary_10000_action_cap,search_override_consistent_with_policy_action_not_visit_max_root_trace_absent,trajectory_first_divergence_no_root_vector,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20429130_Ev_counters_counters_orig_novh_c.1_s2082152039_SR10P_src20401264_e0012.txt,/home/hersco/training_new_domains/2026-09-13/counters_tie_break_strict_stage1/policy/2082152039/21233925_19.completed.jsonl,experiment_tracking/counters_seed_divergence_audit_20260914/per_instance_pair_join.csv,93
counters,stage1_validation_selected,off,2082152039,src20401264_e0012,fixed_policy_prior_treatment,narrow_5x20,policy_prior,fz_instance_35.pddl,policy_success_search_failure,202,increment c30,increment c34,,,,,,,,,,,,,,ordinary_10000_action_cap,search_override_consistent_with_policy_action_not_visit_max_root_trace_absent,trajectory_first_divergence_no_root_vector,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20429130_Ev_counters_counters_orig_novh_c.1_s2082152039_SR10P_src20401264_e0012.txt,/home/hersco/training_new_domains/2026-09-13/counters_tie_break_strict_stage1/policy/2082152039/21233925_19.completed.jsonl,experiment_tracking/counters_seed_divergence_audit_20260914/per_instance_pair_join.csv,94
counters,stage1_validation_selected,off,2082152039,src20401264_e0012,fixed_policy_prior_treatment,narrow_5x20,policy_prior,fz_instance_36.pddl,policy_success_search_failure,202,increment c30,increment c34,,,,,,,,,,,,,,ordinary_10000_action_cap,search_override_consistent_with_policy_action_not_visit_max_root_trace_absent,trajectory_first_divergence_no_root_vector,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20429130_Ev_counters_counters_orig_novh_c.1_s2082152039_SR10P_src20401264_e0012.txt,/home/hersco/training_new_domains/2026-09-13/counters_tie_break_strict_stage1/policy/2082152039/21233925_19.completed.jsonl,experiment_tracking/counters_seed_divergence_audit_20260914/per_instance_pair_join.csv,95
counters,stage1_validation_selected,off,2082152039,src20401264_e0012,fixed_policy_prior_treatment,narrow_5x20,policy_prior,fz_instance_5.pddl,both_success,1,,,,,,,,,,,,,,,,success,both_search_arms_succeed,trajectory_first_divergence_no_root_vector,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20429130_Ev_counters_counters_orig_novh_c.1_s2082152039_SR10P_src20401264_e0012.txt,/home/hersco/training_new_domains/2026-09-13/counters_tie_break_strict_stage1/policy/2082152039/21233925_19.completed.jsonl,experiment_tracking/counters_seed_divergence_audit_20260914/per_instance_pair_join.csv,64
counters,stage1_validation_selected,off,2082152039,src20401264_e0012,fixed_policy_prior_treatment,narrow_5x20,policy_prior,fz_instance_6.pddl,both_success,2,,,,,,,,,,,,,,,,success,both_search_arms_succeed,trajectory_first_divergence_no_root_vector,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20429130_Ev_counters_counters_orig_novh_c.1_s2082152039_SR10P_src20401264_e0012.txt,/home/hersco/training_new_domains/2026-09-13/counters_tie_break_strict_stage1/policy/2082152039/21233925_19.completed.jsonl,experiment_tracking/counters_seed_divergence_audit_20260914/per_instance_pair_join.csv,65
counters,stage1_validation_selected,off,2082152039,src20401264_e0012,fixed_policy_prior_treatment,narrow_5x20,policy_prior,fz_instance_7.pddl,both_success,2,,,,,,,,,,,,,,,,success,both_search_arms_succeed,trajectory_first_divergence_no_root_vector,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20429130_Ev_counters_counters_orig_novh_c.1_s2082152039_SR10P_src20401264_e0012.txt,/home/hersco/training_new_domains/2026-09-13/counters_tie_break_strict_stage1/policy/2082152039/21233925_19.completed.jsonl,experiment_tracking/counters_seed_divergence_audit_20260914/per_instance_pair_join.csv,66
counters,stage1_validation_selected,off,2082152039,src20401264_e0012,fixed_policy_prior_treatment,narrow_5x20,policy_prior,fz_instance_8.pddl,both_success,2,,,,,,,,,,,,,,,,success,both_search_arms_succeed,trajectory_first_divergence_no_root_vector,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20429130_Ev_counters_counters_orig_novh_c.1_s2082152039_SR10P_src20401264_e0012.txt,/home/hersco/training_new_domains/2026-09-13/counters_tie_break_strict_stage1/policy/2082152039/21233925_19.completed.jsonl,experiment_tracking/counters_seed_divergence_audit_20260914/per_instance_pair_join.csv,67
counters,stage1_validation_selected,off,2082152039,src20401264_e0012,fixed_policy_prior_treatment,narrow_5x20,policy_prior,fz_instance_9.pddl,both_success,2,,,,,,,,,,,,,,,,success,both_search_arms_succeed,trajectory_first_divergence_no_root_vector,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20429130_Ev_counters_counters_orig_novh_c.1_s2082152039_SR10P_src20401264_e0012.txt,/home/hersco/training_new_domains/2026-09-13/counters_tie_break_strict_stage1/policy/2082152039/21233925_19.completed.jsonl,experiment_tracking/counters_seed_divergence_audit_20260914/per_instance_pair_join.csv,68
counters,stage1_validation_selected,off,534933607,src20401263_e0043,fixed,narrow_5x20,action_id,fz_instance_10.pddl,both_success,2,,,,,,,,,,,,,,,,success,both_search_arms_succeed,trajectory_first_divergence_no_root_vector,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20429101_Ev_counters_counters_orig_novh_c.1_s534933607_SR10P_src20401263_e0043.txt,/home/hersco/training_new_domains/2026-09-13/counters_tie_break_strict_stage1/action_id/534933607/21233925_0.completed.jsonl,experiment_tracking/counters_seed_divergence_audit_20260914/per_instance_pair_join.csv,10
counters,stage1_validation_selected,off,534933607,src20401263_e0043,fixed,narrow_5x20,action_id,fz_instance_11.pddl,both_success,2,,,,,,,,,,,,,,,,success,both_search_arms_succeed,trajectory_first_divergence_no_root_vector,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20429101_Ev_counters_counters_orig_novh_c.1_s534933607_SR10P_src20401263_e0043.txt,/home/hersco/training_new_domains/2026-09-13/counters_tie_break_strict_stage1/action_id/534933607/21233925_0.completed.jsonl,experiment_tracking/counters_seed_divergence_audit_20260914/per_instance_pair_join.csv,11
counters,stage1_validation_selected,off,534933607,src20401263_e0043,fixed,narrow_5x20,action_id,fz_instance_12.pddl,both_success,2,,,,,,,,,,,,,,,,success,both_search_arms_succeed,trajectory_first_divergence_no_root_vector,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20429101_Ev_counters_counters_orig_novh_c.1_s534933607_SR10P_src20401263_e0043.txt,/home/hersco/training_new_domains/2026-09-13/counters_tie_break_strict_stage1/action_id/534933607/21233925_0.completed.jsonl,experiment_tracking/counters_seed_divergence_audit_20260914/per_instance_pair_join.csv,12
counters,stage1_validation_selected,off,534933607,src20401263_e0043,fixed,narrow_5x20,action_id,fz_instance_13.pddl,both_success,1,,,,,,,,,,,,,,,,success,both_search_arms_succeed,trajectory_first_divergence_no_root_vector,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20429101_Ev_counters_counters_orig_novh_c.1_s534933607_SR10P_src20401263_e0043.txt,/home/hersco/training_new_domains/2026-09-13/counters_tie_break_strict_stage1/action_id/534933607/21233925_0.completed.jsonl,experiment_tracking/counters_seed_divergence_audit_20260914/per_instance_pair_join.csv,13
counters,stage1_validation_selected,off,534933607,src20401263_e0043,fixed,narrow_5x20,action_id,fz_instance_14.pddl,both_success,1,,,,,,,,,,,,,,,,success,both_search_arms_succeed,trajectory_first_divergence_no_root_vector,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20429101_Ev_counters_counters_orig_novh_c.1_s534933607_SR10P_src20401263_e0043.txt,/home/hersco/training_new_domains/2026-09-13/counters_tie_break_strict_stage1/action_id/534933607/21233925_0.completed.jsonl,experiment_tracking/counters_seed_divergence_audit_20260914/per_instance_pair_join.csv,14
counters,stage1_validation_selected,off,534933607,src20401263_e0043,fixed,narrow_5x20,action_id,fz_instance_15.pddl,both_success,1,,,,,,,,,,,,,,,,success,both_search_arms_succeed,trajectory_first_divergence_no_root_vector,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20429101_Ev_counters_counters_orig_novh_c.1_s534933607_SR10P_src20401263_e0043.txt,/home/hersco/training_new_domains/2026-09-13/counters_tie_break_strict_stage1/action_id/534933607/21233925_0.completed.jsonl,experiment_tracking/counters_seed_divergence_audit_20260914/per_instance_pair_join.csv,15
counters,stage1_validation_selected,off,534933607,src20401263_e0043,fixed,narrow_5x20,action_id,fz_instance_16.pddl,both_success,2,,,,,,,,,,,,,,,,success,both_search_arms_succeed,trajectory_first_divergence_no_root_vector,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20429101_Ev_counters_counters_orig_novh_c.1_s534933607_SR10P_src20401263_e0043.txt,/home/hersco/training_new_domains/2026-09-13/counters_tie_break_strict_stage1/action_id/534933607/21233925_0.completed.jsonl,experiment_tracking/counters_seed_divergence_audit_20260914/per_instance_pair_join.csv,16
counters,stage1_validation_selected,off,534933607,src20401263_e0043,fixed,narrow_5x20,action_id,fz_instance_17.pddl,both_success,2,,,,,,,,,,,,,,,,success,both_search_arms_succeed,trajectory_first_divergence_no_root_vector,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20429101_Ev_counters_counters_orig_novh_c.1_s534933607_SR10P_src20401263_e0043.txt,/home/hersco/training_new_domains/2026-09-13/counters_tie_break_strict_stage1/action_id/534933607/21233925_0.completed.jsonl,experiment_tracking/counters_seed_divergence_audit_20260914/per_instance_pair_join.csv,17
counters,stage1_validation_selected,off,534933607,src20401263_e0043,fixed,narrow_5x20,action_id,fz_instance_18.pddl,both_success,2,,,,,,,,,,,,,,,,success,both_search_arms_succeed,trajectory_first_divergence_no_root_vector,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20429101_Ev_counters_counters_orig_novh_c.1_s534933607_SR10P_src20401263_e0043.txt,/home/hersco/training_new_domains/2026-09-13/counters_tie_break_strict_stage1/action_id/534933607/21233925_0.completed.jsonl,experiment_tracking/counters_seed_divergence_audit_20260914/per_instance_pair_join.csv,18
counters,stage1_validation_selected,off,534933607,src20401263_e0043,fixed,narrow_5x20,action_id,fz_instance_19.pddl,both_success,1,,,,,,,,,,,,,,,,success,both_search_arms_succeed,trajectory_first_divergence_no_root_vector,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20429101_Ev_counters_counters_orig_novh_c.1_s534933607_SR10P_src20401263_e0043.txt,/home/hersco/training_new_domains/2026-09-13/counters_tie_break_strict_stage1/action_id/534933607/21233925_0.completed.jsonl,experiment_tracking/counters_seed_divergence_audit_20260914/per_instance_pair_join.csv,19
counters,stage1_validation_selected,off,534933607,src20401263_e0043,fixed,narrow_5x20,action_id,fz_instance_20.pddl,both_success,1,,,,,,,,,,,,,,,,success,both_search_arms_succeed,trajectory_first_divergence_no_root_vector,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20429101_Ev_counters_counters_orig_novh_c.1_s534933607_SR10P_src20401263_e0043.txt,/home/hersco/training_new_domains/2026-09-13/counters_tie_break_strict_stage1/action_id/534933607/21233925_0.completed.jsonl,experiment_tracking/counters_seed_divergence_audit_20260914/per_instance_pair_join.csv,20
counters,stage1_validation_selected,off,534933607,src20401263_e0043,fixed,narrow_5x20,action_id,fz_instance_21.pddl,policy_success_search_failure,1,increment c7,increment c1,,,,,,,,,,,,,,ordinary_10000_action_cap,same_first_divergence_action_both_rules_root_cause_unresolved,trajectory_first_divergence_no_root_vector,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20429101_Ev_counters_counters_orig_novh_c.1_s534933607_SR10P_src20401263_e0043.txt,/home/hersco/training_new_domains/2026-09-13/counters_tie_break_strict_stage1/action_id/534933607/21233925_0.completed.jsonl,experiment_tracking/counters_seed_divergence_audit_20260914/per_instance_pair_join.csv,21
counters,stage1_validation_selected,off,534933607,src20401263_e0043,fixed,narrow_5x20,action_id,fz_instance_22.pddl,both_success,2,,,,,,,,,,,,,,,,success,policy_prior_introduces_failure,trajectory_first_divergence_no_root_vector,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20429101_Ev_counters_counters_orig_novh_c.1_s534933607_SR10P_src20401263_e0043.txt,/home/hersco/training_new_domains/2026-09-13/counters_tie_break_strict_stage1/action_id/534933607/21233925_0.completed.jsonl,experiment_tracking/counters_seed_divergence_audit_20260914/per_instance_pair_join.csv,22
counters,stage1_validation_selected,off,534933607,src20401263_e0043,fixed,narrow_5x20,action_id,fz_instance_23.pddl,policy_success_search_failure,2,decrement c1,increment c10,,,,,,,,,,,,,,ordinary_10000_action_cap,same_first_divergence_action_both_rules_root_cause_unresolved,trajectory_first_divergence_no_root_vector,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20429101_Ev_counters_counters_orig_novh_c.1_s534933607_SR10P_src20401263_e0043.txt,/home/hersco/training_new_domains/2026-09-13/counters_tie_break_strict_stage1/action_id/534933607/21233925_0.completed.jsonl,experiment_tracking/counters_seed_divergence_audit_20260914/per_instance_pair_join.csv,23
