evaluation_job_id,source_training_job_id,domain,value_head,seed,epoch,successes,total,source_evaluation_log
20424705,20401184,block_grouping,on,1510771779,105,17.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20424705_Ev_block_grouping_block_grouping_orig_vh_c.1_s1510771779_SR10P_src20401184_e0105.txt
20424708,20401184,block_grouping,on,1510771779,110,13.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20424708_Ev_block_grouping_block_grouping_orig_vh_c.1_s1510771779_SR10P_src20401184_e0110.txt
20424710,20401184,block_grouping,on,1510771779,115,13.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20424710_Ev_block_grouping_block_grouping_orig_vh_c.1_s1510771779_SR10P_src20401184_e0115.txt
20424712,20401184,block_grouping,on,1510771779,120,16.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20424712_Ev_block_grouping_block_grouping_orig_vh_c.1_s1510771779_SR10P_src20401184_e0120.txt
20424715,20401184,block_grouping,on,1510771779,125,17.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20424715_Ev_block_grouping_block_grouping_orig_vh_c.1_s1510771779_SR10P_src20401184_e0125.txt
20424717,20401184,block_grouping,on,1510771779,130,18.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20424717_Ev_block_grouping_block_grouping_orig_vh_c.1_s1510771779_SR10P_src20401184_e0130.txt
20424720,20401184,block_grouping,on,1510771779,135,17.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20424720_Ev_block_grouping_block_grouping_orig_vh_c.1_s1510771779_SR10P_src20401184_e0135.txt
20424722,20401184,block_grouping,on,1510771779,88,17.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20424722_Ev_block_grouping_block_grouping_orig_vh_c.1_s1510771779_SR10P_src20401184_e0088.txt
20424724,20401185,block_grouping,on,923500475,5,18.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20424724_Ev_block_grouping_block_grouping_orig_vh_c.1_s923500475_SR10P_src20401185_e0005.txt
20424726,20401185,block_grouping,on,923500475,10,15.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20424726_Ev_block_grouping_block_grouping_orig_vh_c.1_s923500475_SR10P_src20401185_e0010.txt
20424729,20401185,block_grouping,on,923500475,15,17.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20424729_Ev_block_grouping_block_grouping_orig_vh_c.1_s923500475_SR10P_src20401185_e0015.txt
20424731,20401185,block_grouping,on,923500475,20,17.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20424731_Ev_block_grouping_block_grouping_orig_vh_c.1_s923500475_SR10P_src20401185_e0020.txt
20424734,20401185,block_grouping,on,923500475,25,14.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20424734_Ev_block_grouping_block_grouping_orig_vh_c.1_s923500475_SR10P_src20401185_e0025.txt
20424736,20401185,block_grouping,on,923500475,30,17.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20424736_Ev_block_grouping_block_grouping_orig_vh_c.1_s923500475_SR10P_src20401185_e0030.txt
20424739,20401185,block_grouping,on,923500475,35,17.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20424739_Ev_block_grouping_block_grouping_orig_vh_c.1_s923500475_SR10P_src20401185_e0035.txt
20424741,20401185,block_grouping,on,923500475,40,13.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20424741_Ev_block_grouping_block_grouping_orig_vh_c.1_s923500475_SR10P_src20401185_e0040.txt
20424744,20401185,block_grouping,on,923500475,45,15.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20424744_Ev_block_grouping_block_grouping_orig_vh_c.1_s923500475_SR10P_src20401185_e0045.txt
20424746,20401185,block_grouping,on,923500475,50,17.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20424746_Ev_block_grouping_block_grouping_orig_vh_c.1_s923500475_SR10P_src20401185_e0050.txt
20424749,20401185,block_grouping,on,923500475,55,16.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20424749_Ev_block_grouping_block_grouping_orig_vh_c.1_s923500475_SR10P_src20401185_e0055.txt
20424751,20401185,block_grouping,on,923500475,60,15.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20424751_Ev_block_grouping_block_grouping_orig_vh_c.1_s923500475_SR10P_src20401185_e0060.txt
20424754,20401185,block_grouping,on,923500475,65,16.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20424754_Ev_block_grouping_block_grouping_orig_vh_c.1_s923500475_SR10P_src20401185_e0065.txt
20424756,20401185,block_grouping,on,923500475,70,17.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20424756_Ev_block_grouping_block_grouping_orig_vh_c.1_s923500475_SR10P_src20401185_e0070.txt
20424758,20401186,block_grouping,on,1972442430,5,15.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20424758_Ev_block_grouping_block_grouping_orig_vh_c.1_s1972442430_SR10P_src20401186_e0005.txt
20424761,20401186,block_grouping,on,1972442430,10,16.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20424761_Ev_block_grouping_block_grouping_orig_vh_c.1_s1972442430_SR10P_src20401186_e0010.txt
20424763,20401186,block_grouping,on,1972442430,15,13.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20424763_Ev_block_grouping_block_grouping_orig_vh_c.1_s1972442430_SR10P_src20401186_e0015.txt
20424765,20401186,block_grouping,on,1972442430,20,18.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20424765_Ev_block_grouping_block_grouping_orig_vh_c.1_s1972442430_SR10P_src20401186_e0020.txt
20424768,20401186,block_grouping,on,1972442430,25,15.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20424768_Ev_block_grouping_block_grouping_orig_vh_c.1_s1972442430_SR10P_src20401186_e0025.txt
20424770,20401186,block_grouping,on,1972442430,30,15.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20424770_Ev_block_grouping_block_grouping_orig_vh_c.1_s1972442430_SR10P_src20401186_e0030.txt
20424772,20401186,block_grouping,on,1972442430,35,16.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20424772_Ev_block_grouping_block_grouping_orig_vh_c.1_s1972442430_SR10P_src20401186_e0035.txt
20424774,20401186,block_grouping,on,1972442430,40,15.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20424774_Ev_block_grouping_block_grouping_orig_vh_c.1_s1972442430_SR10P_src20401186_e0040.txt
20424777,20401186,block_grouping,on,1972442430,45,15.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20424777_Ev_block_grouping_block_grouping_orig_vh_c.1_s1972442430_SR10P_src20401186_e0045.txt
20424779,20401186,block_grouping,on,1972442430,50,16.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20424779_Ev_block_grouping_block_grouping_orig_vh_c.1_s1972442430_SR10P_src20401186_e0050.txt
20424782,20401186,block_grouping,on,1972442430,55,17.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20424782_Ev_block_grouping_block_grouping_orig_vh_c.1_s1972442430_SR10P_src20401186_e0055.txt
20424784,20401187,block_grouping,off,1963100312,5,17.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20424784_Ev_block_grouping_block_grouping_orig_novh_c.1_s1963100312_SR10P_src20401187_e0005.txt
20424787,20401187,block_grouping,off,1963100312,10,17.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20424787_Ev_block_grouping_block_grouping_orig_novh_c.1_s1963100312_SR10P_src20401187_e0010.txt
20424789,20401187,block_grouping,off,1963100312,15,16.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20424789_Ev_block_grouping_block_grouping_orig_novh_c.1_s1963100312_SR10P_src20401187_e0015.txt
20424792,20401187,block_grouping,off,1963100312,20,15.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20424792_Ev_block_grouping_block_grouping_orig_novh_c.1_s1963100312_SR10P_src20401187_e0020.txt
20424794,20401187,block_grouping,off,1963100312,25,16.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20424794_Ev_block_grouping_block_grouping_orig_novh_c.1_s1963100312_SR10P_src20401187_e0025.txt
20424797,20401187,block_grouping,off,1963100312,30,19.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20424797_Ev_block_grouping_block_grouping_orig_novh_c.1_s1963100312_SR10P_src20401187_e0030.txt
20424799,20401187,block_grouping,off,1963100312,35,18.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20424799_Ev_block_grouping_block_grouping_orig_novh_c.1_s1963100312_SR10P_src20401187_e0035.txt
20424802,20401187,block_grouping,off,1963100312,40,16.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20424802_Ev_block_grouping_block_grouping_orig_novh_c.1_s1963100312_SR10P_src20401187_e0040.txt
20424804,20401187,block_grouping,off,1963100312,45,18.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20424804_Ev_block_grouping_block_grouping_orig_novh_c.1_s1963100312_SR10P_src20401187_e0045.txt
20424806,20401187,block_grouping,off,1963100312,50,19.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20424806_Ev_block_grouping_block_grouping_orig_novh_c.1_s1963100312_SR10P_src20401187_e0050.txt
20424809,20401187,block_grouping,off,1963100312,55,19.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20424809_Ev_block_grouping_block_grouping_orig_novh_c.1_s1963100312_SR10P_src20401187_e0055.txt
20424811,20401187,block_grouping,off,1963100312,60,18.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20424811_Ev_block_grouping_block_grouping_orig_novh_c.1_s1963100312_SR10P_src20401187_e0060.txt
20424813,20401187,block_grouping,off,1963100312,65,18.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20424813_Ev_block_grouping_block_grouping_orig_novh_c.1_s1963100312_SR10P_src20401187_e0065.txt
20424816,20401187,block_grouping,off,1963100312,70,16.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20424816_Ev_block_grouping_block_grouping_orig_novh_c.1_s1963100312_SR10P_src20401187_e0070.txt
20424818,20401187,block_grouping,off,1963100312,75,18.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20424818_Ev_block_grouping_block_grouping_orig_novh_c.1_s1963100312_SR10P_src20401187_e0075.txt
20424821,20401187,block_grouping,off,1963100312,80,16.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20424821_Ev_block_grouping_block_grouping_orig_novh_c.1_s1963100312_SR10P_src20401187_e0080.txt
20424823,20401187,block_grouping,off,1963100312,85,18.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20424823_Ev_block_grouping_block_grouping_orig_novh_c.1_s1963100312_SR10P_src20401187_e0085.txt
20424826,20401187,block_grouping,off,1963100312,90,12.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20424826_Ev_block_grouping_block_grouping_orig_novh_c.1_s1963100312_SR10P_src20401187_e0090.txt
20424828,20401187,block_grouping,off,1963100312,44,18.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20424828_Ev_block_grouping_block_grouping_orig_novh_c.1_s1963100312_SR10P_src20401187_e0044.txt
20424830,20401188,block_grouping,off,2011206605,5,15.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20424830_Ev_block_grouping_block_grouping_orig_novh_c.1_s2011206605_SR10P_src20401188_e0005.txt
20424833,20401188,block_grouping,off,2011206605,10,15.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20424833_Ev_block_grouping_block_grouping_orig_novh_c.1_s2011206605_SR10P_src20401188_e0010.txt
20424835,20401188,block_grouping,off,2011206605,15,13.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20424835_Ev_block_grouping_block_grouping_orig_novh_c.1_s2011206605_SR10P_src20401188_e0015.txt
20424837,20401188,block_grouping,off,2011206605,20,12.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20424837_Ev_block_grouping_block_grouping_orig_novh_c.1_s2011206605_SR10P_src20401188_e0020.txt
20424840,20401188,block_grouping,off,2011206605,25,16.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20424840_Ev_block_grouping_block_grouping_orig_novh_c.1_s2011206605_SR10P_src20401188_e0025.txt
20424842,20401188,block_grouping,off,2011206605,30,14.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20424842_Ev_block_grouping_block_grouping_orig_novh_c.1_s2011206605_SR10P_src20401188_e0030.txt
20424844,20401188,block_grouping,off,2011206605,35,13.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20424844_Ev_block_grouping_block_grouping_orig_novh_c.1_s2011206605_SR10P_src20401188_e0035.txt
20424847,20401188,block_grouping,off,2011206605,40,15.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20424847_Ev_block_grouping_block_grouping_orig_novh_c.1_s2011206605_SR10P_src20401188_e0040.txt
20424849,20401188,block_grouping,off,2011206605,45,14.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20424849_Ev_block_grouping_block_grouping_orig_novh_c.1_s2011206605_SR10P_src20401188_e0045.txt
20424852,20401188,block_grouping,off,2011206605,50,13.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20424852_Ev_block_grouping_block_grouping_orig_novh_c.1_s2011206605_SR10P_src20401188_e0050.txt
20424854,20401188,block_grouping,off,2011206605,55,15.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20424854_Ev_block_grouping_block_grouping_orig_novh_c.1_s2011206605_SR10P_src20401188_e0055.txt
20424856,20401188,block_grouping,off,2011206605,60,14.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20424856_Ev_block_grouping_block_grouping_orig_novh_c.1_s2011206605_SR10P_src20401188_e0060.txt
20424858,20401188,block_grouping,off,2011206605,65,12.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20424858_Ev_block_grouping_block_grouping_orig_novh_c.1_s2011206605_SR10P_src20401188_e0065.txt
20424861,20401188,block_grouping,off,2011206605,70,12.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20424861_Ev_block_grouping_block_grouping_orig_novh_c.1_s2011206605_SR10P_src20401188_e0070.txt
20424864,20401188,block_grouping,off,2011206605,75,13.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20424864_Ev_block_grouping_block_grouping_orig_novh_c.1_s2011206605_SR10P_src20401188_e0075.txt
20424866,20401188,block_grouping,off,2011206605,80,16.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20424866_Ev_block_grouping_block_grouping_orig_novh_c.1_s2011206605_SR10P_src20401188_e0080.txt
20424869,20401188,block_grouping,off,2011206605,85,16.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20424869_Ev_block_grouping_block_grouping_orig_novh_c.1_s2011206605_SR10P_src20401188_e0085.txt
20424871,20401188,block_grouping,off,2011206605,90,17.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20424871_Ev_block_grouping_block_grouping_orig_novh_c.1_s2011206605_SR10P_src20401188_e0090.txt
20424873,20401189,block_grouping,off,1073581256,5,16.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20424873_Ev_block_grouping_block_grouping_orig_novh_c.1_s1073581256_SR10P_src20401189_e0005.txt
20424876,20401189,block_grouping,off,1073581256,10,15.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20424876_Ev_block_grouping_block_grouping_orig_novh_c.1_s1073581256_SR10P_src20401189_e0010.txt
20424878,20401189,block_grouping,off,1073581256,15,16.0,20.0,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20424878_Ev_block_grouping_block_grouping_orig_novh_c.1_s1073581256_SR10P_src20401189_e0015.txt
