csv_path,rows,classification,result_like,provenance_fields,provenance_status,parse_state,sha256
experiment_tracking/mcts_safe_context/diagnostic_results.csv,4,historical_or_supporting,1,training_job;checkpoint_epoch;slurm_job;stdout_log;evaluation_log,inline_or_pointer_present,ok,c4e72966a2f984ce012c855e95ef8811522d3d513f659b277dacca6362bca3d6
experiment_tracking/mcts_safe_context/full_manifest.csv,20,historical_or_supporting,0,job_id;source_log,inline_or_pointer_present,ok,58322d6e6665c8f6823d37095d54bd77a660c4204e8a3b9a46b38471f75f879f
experiment_tracking/mcts_safe_context/instrumentation_manifest.csv,4,historical_or_supporting,0,job_id;source_log,inline_or_pointer_present,ok,329f9ff10bd223c110c6dca4ca0d525e038942c466388a60fa770eeb3ac037bf
experiment_tracking/mcts_safe_context/live_progress_snapshot.csv,20,historical_or_supporting,1,job_id,inline_or_pointer_present,ok,774e08c61c50e962cee7a9069b622e922b8610ee3e274aa0797e9b387dde9c04
experiment_tracking/mcts_safe_context/live_reconciliation_20260831.csv,20,historical_or_supporting,1,manifest_id;slurm_job_id;source_training_job_id;source_log,inline_or_pointer_present,ok,678d3f9d5848d350d56a1ca25485254dd15e8e11917d7724cdf0e5938574d592
experiment_tracking/mcts_safe_drone/manifest.csv,3,historical_or_supporting,1,source_training_job;checkpoint;checkpoint_epoch;baseline_mcts_log;job_id;previous_cancelled_job_id,inline_or_pointer_present,ok,360f5d32711075878babe212c2bf9d876e1e74e1ee18b764f0db3dc1c6c5c8fa
experiment_tracking/mcts_safe_drone/targeted_results_20260828.csv,4,historical_or_supporting,0,job_id;source_log,inline_or_pointer_present,ok,63a96dbd69ff1febbf8c1ec85ed8053c17d4c21967f200f5328ebe302c7b17ff
experiment_tracking/mprime_phase_b_live_count_20260909.csv,1,historical_or_supporting,0,total_checkpoint_replicates;tail_array_job;source_root,inline_or_pointer_present,ok,ca5536d7b9c1aa6827e0e47276a1e5dbe14a9f549eb9bb0fccd6771b1412da6d
experiment_tracking/mprime_validation_ipc_scale_v1/anchor_policy_ready.csv,378,historical_or_supporting,0,manifest_id;source_checkpoint_ref;source_training_job_id;training_log,inline_or_pointer_present,ok,4905c670eb93d5ee56b3c4f5f0dd1e17072dabc7532e274aa6496e6c7fe5f39d
experiment_tracking/mprime_validation_ipc_scale_v1/anchor_rescore_status_20260901_1022.csv,4,historical_or_supporting,0,last_failed_jobs,inline_or_pointer_present,ok,68afd4b591a7d2229eabec871aa8da05e4c717238e3e9a73ab4b04176b0baad1
experiment_tracking/mprime_validation_ipc_scale_v1/anchor_selection_corrected_frozen_20260901.csv,14,historical_or_supporting,1,,legacy_gap_not_primary,ok,054654061d8fb5816d7ff4ae385c853b322cacd1612b6acec6dd2d3db017044f
experiment_tracking/mprime_validation_ipc_scale_v1/anchor_selection_frozen.csv,28,historical_or_supporting,0,manifest_id;job_id;source_log,inline_or_pointer_present,ok,fba7ba5ddd39c742373f00474f034dc77572bb1d60386da64109fa1b23aff163
experiment_tracking/mprime_validation_ipc_scale_v1/anchor_tuning_manifest.csv,28,historical_or_supporting,0,manifest_id;source_training_job_id;source_checkpoint,inline_or_pointer_present,ok,c7c033dc8e60da98551b1cbc36f6dc779df61840daab93d78433f6d360d2d5d6
experiment_tracking/mprime_validation_ipc_scale_v1/corrected_endpoint_results.csv,40,historical_or_supporting,1,training_job;evaluation_job;evaluation_log,inline_or_pointer_present,ok,d165ab2df64687f5564f057690f3ab8e68f5a9ac3c04ebd01c0caa173844e93d
experiment_tracking/mprime_validation_ipc_scale_v1/corrected_learning_curve_aggregate.csv,33,historical_or_supporting,1,,legacy_gap_not_primary,ok,aa36f32e232f41923cd82d1fe9317dbec560b270881f1e4ba0efcf839bb4c940
experiment_tracking/mprime_validation_ipc_scale_v1/mprime_mcts_table_gap_20260904.csv,8,historical_or_supporting,1,policy_checkpoint_scores_available;mcts_jobs_complete;mcts_jobs_required;policy_provenance,inline_or_pointer_present,ok,0fff5684cfe030f68063980d56806039920f7c1933af31d01a2a1e1a973ee275
experiment_tracking/mprime_validation_ipc_scale_v1/phase_b_readiness_20260904.csv,9,historical_or_supporting,0,provenance,inline_or_pointer_present,ok,a3ca38cf2d6050a71e9435389c3525c35b3c328c4f300c65a5e54580da32c5ec
experiment_tracking/mprime_validation_ipc_scale_v1/stage1_corrected_validation_manifest.csv,20,historical_or_supporting,0,manifest_id,inline_or_pointer_present,ok,d8771550865ec8fc23e69c527ad0a868e6b86ef86377b8ebf6ebdb789e1d0647
experiment_tracking/mprime_validation_ipc_scale_v1/terminal_led_stage2_policy_ready.csv,420,historical_or_supporting,0,manifest_id;source_checkpoint_ref;source_training_job_id;training_log,inline_or_pointer_present,ok,931432b7f94bad2fe719d0af9c5be53dbf188286028ba80b83f8c68256854b98
experiment_tracking/mprime_validation_ipc_scale_v1/terminal_led_stage2_selected_results_20260902.csv,20,historical_or_supporting,1,stage2_training_job;stage2_training_log;stage2_evaluation_job;stage2_evaluation_log,inline_or_pointer_present,ok,254e1b704b4ab616352794d77deaf043be331c923e8fc8959cb11a703c5d1b6e
experiment_tracking/mprime_validation_ipc_scale_v1/terminal_led_stage2_selected_statistics_20260902.csv,2,historical_or_supporting,1,seed_ledger,inline_or_pointer_present,ok,cfec861ead1ebc27cfacb762b204b0ea5a68ed12eacf3cb2317f64a9c2d4db2f
experiment_tracking/mprime_validation_ipc_scale_v1/terminal_stage2_planned_manifest.csv,20,historical_or_supporting,0,manifest_id;source_stage1_training_job;source_checkpoint_ref;source_epoch;source_training_log,inline_or_pointer_present,ok,fb048a990d80b641c416174b00ca957f0e4720e5f1213a50b73856a163c90660
experiment_tracking/mprime_validation_ipc_scale_v1/validation_adequacy_phase_a_stage1_seeds_20260903.csv,20,historical_or_supporting,1,checkpoints;source_checkpoint_audit,inline_or_pointer_present,ok,fa85a63bc11dd86ad70aaad3ce08a27e25a35b563ebac5890f49e13fbf2a28c7
experiment_tracking/mprime_validation_ipc_scale_v1/validation_adequacy_phase_a_stage1_summary_20260903.csv,2,historical_or_supporting,1,checkpoints;seed_ledger,inline_or_pointer_present,ok,57c74088e4c8fad2b5b59968494851ae95504bd521b2c00c7551dbb3b08bbb5b
experiment_tracking/mprime_validation_ipc_scale_v1/validation_adequacy_phase_a_stage2_checkpoints_20260903.csv,840,historical_or_supporting,1,training_job_id;checkpoint;training_log;policy_job_id;policy_log,inline_or_pointer_present,ok,58db6062554120b595cd3b8c4d61698e914789360cdb018409b478998545842f
experiment_tracking/mprime_validation_ipc_scale_v1/validation_adequacy_phase_a_stage2_missing_20260903.csv,0,historical_or_supporting,0,training_job_id;checkpoint;training_log,inline_or_pointer_present,ok,f6113ed156af935f5f658c57f9dccf37e0df0504b2e776d8b1bb3264d7d6a35f
experiment_tracking/mprime_validation_ipc_scale_v1/validation_adequacy_phase_a_stage2_seeds_20260903.csv,40,historical_or_supporting,1,checkpoints;checkpoint_ledger,inline_or_pointer_present,ok,7e51dfff0b9b3813395a84985838c30839c2a24aacf6003168da755f924736a0
experiment_tracking/mprime_validation_ipc_scale_v1/validation_adequacy_phase_a_stage2_summary_20260903.csv,4,historical_or_supporting,1,checkpoints;seed_ledger,inline_or_pointer_present,ok,e401ba291a408c661f6f38f0608b8a9b7c8fe5c96655a6b47dbdc16d3ccb31b4
experiment_tracking/mprime_validation_ipc_scale_v1/validation_led_stage2_policy_ready_off.csv,210,historical_or_supporting,0,manifest_id;source_checkpoint_ref;source_training_job_id;training_log,inline_or_pointer_present,ok,477a97d3abaefd3acb4d12b64755f880cf0250b4dad4ee81e6d0530695762f75
experiment_tracking/mprime_validation_ipc_scale_v1/validation_led_stage2_policy_ready_on.csv,210,historical_or_supporting,0,manifest_id;source_checkpoint_ref;source_training_job_id;training_log,inline_or_pointer_present,ok,24360e3aac6868eab566f831749af5280867d80759bf0968d9792085b5a9edb2
experiment_tracking/mprime_validation_ipc_scale_v1/validation_led_stage2_selected_partial_20260902.csv,6,historical_or_supporting,1,stage2_training_job;stage2_training_log;stage2_evaluation_job;stage2_evaluation_log,inline_or_pointer_present,ok,c2ca220c531dcc9e3a90a03556c24ba256c0f124fc54f127336c47182618415f
experiment_tracking/mprime_validation_ipc_scale_v1/validation_led_stage2_selected_results_20260903.csv,20,historical_or_supporting,1,stage1_evaluation_log;stage2_training_job;stage2_training_log;stage2_evaluation_job;stage2_evaluation_log,inline_or_pointer_present,ok,b33a7e7460a562f91aa13fbedc663f24a22029dfcc454748ad1925b85d7d5993
experiment_tracking/mprime_validation_ipc_scale_v1/validation_led_stage2_selected_statistics_20260903.csv,2,historical_or_supporting,1,seed_ledger,inline_or_pointer_present,ok,59e3dc8e6ee31e7a778ceea2a60c3dc70d53ec02edd9ea24eaabf16be17dae1b
experiment_tracking/mprime_validation_ipc_scale_v1/validation_test_agreement_summary.csv,22,historical_or_supporting,1,,legacy_gap_not_primary,ok,cb3f61354d362dbb7815ea9f84fadb9f19455fc49b30d0f793d82265ea1f499f
experiment_tracking/mprime_validation_ipc_scale_v1/validation_test_checkpoint_audit.csv,290,historical_or_supporting,1,manifest_id;training_job;checkpoint;training_log;evaluation_job;evaluation_log,inline_or_pointer_present,ok,57558afd3e6af360911ab9f952e13a6e391dec8847c7242bd141816c60f6781e
experiment_tracking/mprime_validation_phase_b_20260906/candidates.csv,240,historical_or_supporting,0,,not_a_result_table,ok,f054ab57b40351ca057271817b29005b4e0cd4384323a6871d5b258a50caf5f1
experiment_tracking/mprime_validation_phase_b_20260906/checkpoints.csv,1130,historical_or_supporting,0,checkpoint;training_job;training_log;policy_job;policy_log,inline_or_pointer_present,ok,a78b56da1512eb1cb3187f3186749a78cfb7ab85b93f244c7dff99d0d58dc0ad
experiment_tracking/mprime_validation_phase_b_20260906/phase_b_cell_summary_latest.csv,6,current_canonical,1,row_level_provenance,inline_or_pointer_present,ok,5ade9dbc4ca6d7fd17cec95dd0adf377ae422bf27f37ee43ce535ff86a67af17
experiment_tracking/mprime_validation_phase_b_20260906/phase_b_checkpoint_scores_latest.csv,1130,current_canonical,1,checkpoint;training_job;training_log;policy_job;policy_log,inline_or_pointer_present,ok,c1ae8362422ae042780ad772302d1fa7f83d4096c5fc7772286bc4a01d2899fe
experiment_tracking/mprime_validation_phase_b_20260906/phase_b_lineage_summary_latest.csv,60,current_canonical,1,checkpoints_expected;checkpoints_complete_both_replicates;training_log,inline_or_pointer_present,ok,f8e185536fe13178995d96f0bb38d94a9cf47606a47673b4ab759a9b4919676f
experiment_tracking/mprime_validation_phase_b_20260906/planner_task_0.csv,10,historical_or_supporting,0,val_log;job_id,inline_or_pointer_present,ok,b645e5d8e7369749084e94e25db85f17fa05a97f1f919166e285cd649c15b61a
experiment_tracking/mprime_validation_phase_b_20260906/planner_task_1.csv,15,historical_or_supporting,0,val_log;job_id,inline_or_pointer_present,ok,31e085ae114e292064124a40fd639e4ead6b4ff4b73350dc94d76c1b1de1ee35
