experiment_id,comparison,domain,value_head,seed,before_score,after_score,difference,before_training_job,before_evaluation_job,before_log,after_training_job,after_evaluation_job,after_log
MAIN-TERM,S1 final -> S2 validation-selected,fo_counters,off,1073581256,3.0,3.0,0.0,20401230,20489234,/home/hersco/training_new_domains/2026-08-22/statistical_replication_terminal_stage1_policy_eval/20489234_Ev_fo_counters_fo_counters_orig_novh_c.1_s1073581256_SR10TCP_src20401230_e0072.txt,20489448,20542404,/home/hersco/training_new_domains/2026-08-25/statistical_replication_terminal_stage2_policy_eval/20542404_Ev_fo_counters_fo_counters_orig_novh_c.1_s1073581256_SR10TCP_src20489448_e0009.txt
MAIN-TERM,S1 final -> S2 validation-selected,fo_counters,off,1239739722,5.0,4.0,-1.0,20401231,20489235,/home/hersco/training_new_domains/2026-08-22/statistical_replication_terminal_stage1_policy_eval/20489235_Ev_fo_counters_fo_counters_orig_novh_c.1_s1239739722_SR10TCP_src20401231_e0081.txt,20489449,20542589,/home/hersco/training_new_domains/2026-08-25/statistical_replication_terminal_stage2_policy_eval/20542589_Ev_fo_counters_fo_counters_orig_novh_c.1_s1239739722_SR10TCP_src20489449_e0097.txt
MAIN-TERM,S1 final -> S2 validation-selected,fo_counters,off,1472491096,4.0,4.0,0.0,20401232,20489236,/home/hersco/training_new_domains/2026-08-22/statistical_replication_terminal_stage1_policy_eval/20489236_Ev_fo_counters_fo_counters_orig_novh_c.1_s1472491096_SR10TCP_src20401232_e0066.txt,20489450,20542667,/home/hersco/training_new_domains/2026-08-25/statistical_replication_terminal_stage2_policy_eval/20542667_Ev_fo_counters_fo_counters_orig_novh_c.1_s1472491096_SR10TCP_src20489450_e0098.txt
MAIN-TERM,S1 final -> S2 validation-selected,fo_counters,off,1510771779,4.0,2.0,-2.0,20401235,20489237,/home/hersco/training_new_domains/2026-08-22/statistical_replication_terminal_stage1_policy_eval/20489237_Ev_fo_counters_fo_counters_orig_novh_c.1_s1510771779_SR10TCP_src20401235_e0116.txt,20489451,20542735,/home/hersco/training_new_domains/2026-08-25/statistical_replication_terminal_stage2_policy_eval/20542735_Ev_fo_counters_fo_counters_orig_novh_c.1_s1510771779_SR10TCP_src20489451_e0009.txt
MAIN-TERM,S1 final -> S2 validation-selected,fo_counters,off,1963100312,4.0,2.0,-2.0,20401228,20489238,/home/hersco/training_new_domains/2026-08-22/statistical_replication_terminal_stage1_policy_eval/20489238_Ev_fo_counters_fo_counters_orig_novh_c.1_s1963100312_SR10TCP_src20401228_e0058.txt,20489452,20542758,/home/hersco/training_new_domains/2026-08-25/statistical_replication_terminal_stage2_policy_eval/20542758_Ev_fo_counters_fo_counters_orig_novh_c.1_s1963100312_SR10TCP_src20489452_e0035.txt
MAIN-TERM,S1 final -> S2 validation-selected,fo_counters,off,1972442430,2.0,3.0,1.0,20401237,20489239,/home/hersco/training_new_domains/2026-08-22/statistical_replication_terminal_stage1_policy_eval/20489239_Ev_fo_counters_fo_counters_orig_novh_c.1_s1972442430_SR10TCP_src20401237_e0078.txt,20489453,20542923,/home/hersco/training_new_domains/2026-08-25/statistical_replication_terminal_stage2_policy_eval/20542923_Ev_fo_counters_fo_counters_orig_novh_c.1_s1972442430_SR10TCP_src20489453_e0061.txt
MAIN-TERM,S1 final -> S2 validation-selected,fo_counters,off,2011206605,3.0,2.0,-1.0,20401229,20489240,/home/hersco/training_new_domains/2026-08-22/statistical_replication_terminal_stage1_policy_eval/20489240_Ev_fo_counters_fo_counters_orig_novh_c.1_s2011206605_SR10TCP_src20401229_e0096.txt,20489454,20542936,/home/hersco/training_new_domains/2026-08-25/statistical_replication_terminal_stage2_policy_eval/20542936_Ev_fo_counters_fo_counters_orig_novh_c.1_s2011206605_SR10TCP_src20489454_e0000.txt
MAIN-TERM,S1 final -> S2 validation-selected,fo_counters,off,2082152039,3.0,2.0,-1.0,20401234,20489241,/home/hersco/training_new_domains/2026-08-22/statistical_replication_terminal_stage1_policy_eval/20489241_Ev_fo_counters_fo_counters_orig_novh_c.1_s2082152039_SR10TCP_src20401234_e0119.txt,20489455,20543029,/home/hersco/training_new_domains/2026-08-25/statistical_replication_terminal_stage2_policy_eval/20543029_Ev_fo_counters_fo_counters_orig_novh_c.1_s2082152039_SR10TCP_src20489455_e0053.txt
MAIN-TERM,S1 final -> S2 validation-selected,fo_counters,on,534933607,2.0,3.0,1.0,20401223,20489242,/home/hersco/training_new_domains/2026-08-22/statistical_replication_terminal_stage1_policy_eval/20489242_Ev_fo_counters_fo_counters_orig_vh_c.1_s534933607_SR10TCP_src20401223_e0108.txt,20489456,20543081,/home/hersco/training_new_domains/2026-08-25/statistical_replication_terminal_stage2_policy_eval/20543081_Ev_fo_counters_fo_counters_orig_vh_c.1_s534933607_SR10TCP_src20489456_e0044.txt
MAIN-TERM,S1 final -> S2 validation-selected,fo_counters,on,923500475,1.0,3.0,2.0,20401226,20489243,/home/hersco/training_new_domains/2026-08-22/statistical_replication_terminal_stage1_policy_eval/20489243_Ev_fo_counters_fo_counters_orig_vh_c.1_s923500475_SR10TCP_src20401226_e0084.txt,20489457,20543095,/home/hersco/training_new_domains/2026-08-25/statistical_replication_terminal_stage2_policy_eval/20543095_Ev_fo_counters_fo_counters_orig_vh_c.1_s923500475_SR10TCP_src20489457_e0030.txt
MAIN-TERM,S1 final -> S2 validation-selected,fo_counters,on,1073581256,3.0,5.0,2.0,20401220,20489244,/home/hersco/training_new_domains/2026-08-22/statistical_replication_terminal_stage1_policy_eval/20489244_Ev_fo_counters_fo_counters_orig_vh_c.1_s1073581256_SR10TCP_src20401220_e0156.txt,20489458,20543178,/home/hersco/training_new_domains/2026-08-25/statistical_replication_terminal_stage2_policy_eval/20543178_Ev_fo_counters_fo_counters_orig_vh_c.1_s1073581256_SR10TCP_src20489458_e0077.txt
MAIN-TERM,S1 final -> S2 validation-selected,fo_counters,on,1239739722,3.0,4.0,1.0,20401221,20489245,/home/hersco/training_new_domains/2026-08-22/statistical_replication_terminal_stage1_policy_eval/20489245_Ev_fo_counters_fo_counters_orig_vh_c.1_s1239739722_SR10TCP_src20401221_e0142.txt,20489459,20543282,/home/hersco/training_new_domains/2026-08-25/statistical_replication_terminal_stage2_policy_eval/20543282_Ev_fo_counters_fo_counters_orig_vh_c.1_s1239739722_SR10TCP_src20489459_e0066.txt
MAIN-TERM,S1 final -> S2 validation-selected,fo_counters,on,1472491096,4.0,3.0,-1.0,20401222,20489246,/home/hersco/training_new_domains/2026-08-22/statistical_replication_terminal_stage1_policy_eval/20489246_Ev_fo_counters_fo_counters_orig_vh_c.1_s1472491096_SR10TCP_src20401222_e0116.txt,20489461,20543316,/home/hersco/training_new_domains/2026-08-25/statistical_replication_terminal_stage2_policy_eval/20543316_Ev_fo_counters_fo_counters_orig_vh_c.1_s1472491096_SR10TCP_src20489461_e0003.txt
MAIN-TERM,S1 final -> S2 validation-selected,fo_counters,on,1510771779,4.0,4.0,0.0,20401225,20489252,/home/hersco/training_new_domains/2026-08-22/statistical_replication_terminal_stage1_policy_eval/20489252_Ev_fo_counters_fo_counters_orig_vh_c.1_s1510771779_SR10TCP_src20401225_e0118.txt,20489462,20543348,/home/hersco/training_new_domains/2026-08-25/statistical_replication_terminal_stage2_policy_eval/20543348_Ev_fo_counters_fo_counters_orig_vh_c.1_s1510771779_SR10TCP_src20489462_e0032.txt
MAIN-TERM,S1 final -> S2 validation-selected,fo_counters,on,1963100312,4.0,4.0,0.0,20401218,20489253,/home/hersco/training_new_domains/2026-08-22/statistical_replication_terminal_stage1_policy_eval/20489253_Ev_fo_counters_fo_counters_orig_vh_c.1_s1963100312_SR10TCP_src20401218_e0061.txt,20489463,20543390,/home/hersco/training_new_domains/2026-08-25/statistical_replication_terminal_stage2_policy_eval/20543390_Ev_fo_counters_fo_counters_orig_vh_c.1_s1963100312_SR10TCP_src20489463_e0069.txt
MAIN-TERM,S1 final -> S2 validation-selected,fo_counters,on,1972442430,4.0,3.0,-1.0,20401227,20489254,/home/hersco/training_new_domains/2026-08-22/statistical_replication_terminal_stage1_policy_eval/20489254_Ev_fo_counters_fo_counters_orig_vh_c.1_s1972442430_SR10TCP_src20401227_e0092.txt,20489464,20543392,/home/hersco/training_new_domains/2026-08-25/statistical_replication_terminal_stage2_policy_eval/20543392_Ev_fo_counters_fo_counters_orig_vh_c.1_s1972442430_SR10TCP_src20489464_e0005.txt
MAIN-TERM,S1 final -> S2 validation-selected,fo_counters,on,2011206605,3.0,5.0,2.0,20401219,20489255,/home/hersco/training_new_domains/2026-08-22/statistical_replication_terminal_stage1_policy_eval/20489255_Ev_fo_counters_fo_counters_orig_vh_c.1_s2011206605_SR10TCP_src20401219_e0101.txt,20489465,20543474,/home/hersco/training_new_domains/2026-08-25/statistical_replication_terminal_stage2_policy_eval/20543474_Ev_fo_counters_fo_counters_orig_vh_c.1_s2011206605_SR10TCP_src20489465_e0003.txt
MAIN-TERM,S1 final -> S2 validation-selected,fo_counters,on,2082152039,5.0,4.0,-1.0,20401224,20489256,/home/hersco/training_new_domains/2026-08-22/statistical_replication_terminal_stage1_policy_eval/20489256_Ev_fo_counters_fo_counters_orig_vh_c.1_s2082152039_SR10TCP_src20401224_e0073.txt,20489466,20543483,/home/hersco/training_new_domains/2026-08-25/statistical_replication_terminal_stage2_policy_eval/20543483_Ev_fo_counters_fo_counters_orig_vh_c.1_s2082152039_SR10TCP_src20489466_e0015.txt
MAIN-TERM,S1 final -> S2 validation-selected,rover,off,534933607,4.0,4.0,0.0,20401253,20489257,/home/hersco/training_new_domains/2026-08-22/statistical_replication_terminal_stage1_policy_eval/20489257_Ev_rover_rover_orig_novh_c.1_s534933607_SR10TCP_src20401253_e0174.txt,20489467,20545837,/home/hersco/training_new_domains/2026-08-25/statistical_replication_terminal_stage2_policy_eval/20545837_Ev_rover_rover_orig_novh_c.1_s534933607_SR10TCP_src20489467_e0000.txt
MAIN-TERM,S1 final -> S2 validation-selected,rover,off,923500475,4.0,4.0,0.0,20401256,20428675,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20428675_Ev_rover_rover_orig_novh_c.1_s923500475_SR10P_src20401256_e0070.txt,20489468,20543615,/home/hersco/training_new_domains/2026-08-25/statistical_replication_terminal_stage2_policy_eval/20543615_Ev_rover_rover_orig_novh_c.1_s923500475_SR10TCP_src20489468_e0000.txt
MAIN-TERM,S1 final -> S2 validation-selected,rover,off,1073581256,4.0,4.0,0.0,20401250,20428133,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20428133_Ev_rover_rover_orig_novh_c.1_s1073581256_SR10P_src20401250_e0090.txt,20489469,20545879,/home/hersco/training_new_domains/2026-08-25/statistical_replication_terminal_stage2_policy_eval/20545879_Ev_rover_rover_orig_novh_c.1_s1073581256_SR10TCP_src20489469_e0001.txt
MAIN-TERM,S1 final -> S2 validation-selected,rover,off,1239739722,3.0,3.0,0.0,20401251,20489258,/home/hersco/training_new_domains/2026-08-22/statistical_replication_terminal_stage1_policy_eval/20489258_Ev_rover_rover_orig_novh_c.1_s1239739722_SR10TCP_src20401251_e0103.txt,20489470,20545880,/home/hersco/training_new_domains/2026-08-25/statistical_replication_terminal_stage2_policy_eval/20545880_Ev_rover_rover_orig_novh_c.1_s1239739722_SR10TCP_src20489470_e0000.txt
MAIN-TERM,S1 final -> S2 validation-selected,rover,off,1472491096,4.0,4.0,0.0,20401252,20489259,/home/hersco/training_new_domains/2026-08-22/statistical_replication_terminal_stage1_policy_eval/20489259_Ev_rover_rover_orig_novh_c.1_s1472491096_SR10TCP_src20401252_e0114.txt,20489471,20545922,/home/hersco/training_new_domains/2026-08-25/statistical_replication_terminal_stage2_policy_eval/20545922_Ev_rover_rover_orig_novh_c.1_s1472491096_SR10TCP_src20489471_e0001.txt
MAIN-TERM,S1 final -> S2 validation-selected,rover,off,1510771779,4.0,4.0,0.0,20401255,20489260,/home/hersco/training_new_domains/2026-08-22/statistical_replication_terminal_stage1_policy_eval/20489260_Ev_rover_rover_orig_novh_c.1_s1510771779_SR10TCP_src20401255_e0098.txt,20489472,20545923,/home/hersco/training_new_domains/2026-08-25/statistical_replication_terminal_stage2_policy_eval/20545923_Ev_rover_rover_orig_novh_c.1_s1510771779_SR10TCP_src20489472_e0000.txt
MAIN-TERM,S1 final -> S2 validation-selected,rover,off,1963100312,4.0,4.0,0.0,20401248,20428047,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20428047_Ev_rover_rover_orig_novh_c.1_s1963100312_SR10P_src20401248_e0075.txt,20489473,20546030,/home/hersco/training_new_domains/2026-08-25/statistical_replication_terminal_stage2_policy_eval/20546030_Ev_rover_rover_orig_novh_c.1_s1963100312_SR10TCP_src20489473_e0009.txt
MAIN-TERM,S1 final -> S2 validation-selected,rover,off,1972442430,4.0,4.0,0.0,20401257,20450965,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20450965_Ev_rover_rover_orig_novh_c.1_s1972442430_SR10P_src20401257_e0285.txt,20489474,20546033,/home/hersco/training_new_domains/2026-08-25/statistical_replication_terminal_stage2_policy_eval/20546033_Ev_rover_rover_orig_novh_c.1_s1972442430_SR10TCP_src20489474_e0000.txt
MAIN-TERM,S1 final -> S2 validation-selected,rover,off,2011206605,5.0,4.0,-1.0,20401249,20489261,/home/hersco/training_new_domains/2026-08-22/statistical_replication_terminal_stage1_policy_eval/20489261_Ev_rover_rover_orig_novh_c.1_s2011206605_SR10TCP_src20401249_e0094.txt,20489475,20546110,/home/hersco/training_new_domains/2026-08-25/statistical_replication_terminal_stage2_policy_eval/20546110_Ev_rover_rover_orig_novh_c.1_s2011206605_SR10TCP_src20489475_e0001.txt
MAIN-TERM,S1 final -> S2 validation-selected,rover,off,2082152039,2.0,3.0,1.0,20401254,20489262,/home/hersco/training_new_domains/2026-08-22/statistical_replication_terminal_stage1_policy_eval/20489262_Ev_rover_rover_orig_novh_c.1_s2082152039_SR10TCP_src20401254_e0071.txt,20489476,20546111,/home/hersco/training_new_domains/2026-08-25/statistical_replication_terminal_stage2_policy_eval/20546111_Ev_rover_rover_orig_novh_c.1_s2082152039_SR10TCP_src20489476_e0000.txt
MAIN-TERM,S1 final -> S2 validation-selected,rover,on,534933607,4.0,4.0,0.0,20401243,20489263,/home/hersco/training_new_domains/2026-08-22/statistical_replication_terminal_stage1_policy_eval/20489263_Ev_rover_rover_orig_vh_c.1_s534933607_SR10TCP_src20401243_e0067.txt,20489477,20543511,/home/hersco/training_new_domains/2026-08-25/statistical_replication_terminal_stage2_policy_eval/20543511_Ev_rover_rover_orig_vh_c.1_s534933607_SR10TCP_src20489477_e0000.txt
MAIN-TERM,S1 final -> S2 validation-selected,rover,on,923500475,4.0,4.0,0.0,20401246,20489264,/home/hersco/training_new_domains/2026-08-22/statistical_replication_terminal_stage1_policy_eval/20489264_Ev_rover_rover_orig_vh_c.1_s923500475_SR10TCP_src20401246_e0054.txt,20489478,20546216,/home/hersco/training_new_domains/2026-08-25/statistical_replication_terminal_stage2_policy_eval/20546216_Ev_rover_rover_orig_vh_c.1_s923500475_SR10TCP_src20489478_e0004.txt
MAIN-TERM,S1 final -> S2 validation-selected,rover,on,1073581256,4.0,4.0,0.0,20401240,20489265,/home/hersco/training_new_domains/2026-08-22/statistical_replication_terminal_stage1_policy_eval/20489265_Ev_rover_rover_orig_vh_c.1_s1073581256_SR10TCP_src20401240_e0193.txt,20489479,20543565,/home/hersco/training_new_domains/2026-08-25/statistical_replication_terminal_stage2_policy_eval/20543565_Ev_rover_rover_orig_vh_c.1_s1073581256_SR10TCP_src20489479_e0026.txt
MAIN-TERM,S1 final -> S2 validation-selected,rover,on,1239739722,5.0,4.0,-1.0,20401241,20489266,/home/hersco/training_new_domains/2026-08-22/statistical_replication_terminal_stage1_policy_eval/20489266_Ev_rover_rover_orig_vh_c.1_s1239739722_SR10TCP_src20401241_e0162.txt,20489480,20543662,/home/hersco/training_new_domains/2026-08-25/statistical_replication_terminal_stage2_policy_eval/20543662_Ev_rover_rover_orig_vh_c.1_s1239739722_SR10TCP_src20489480_e0024.txt
MAIN-TERM,S1 final -> S2 validation-selected,rover,on,1472491096,4.0,4.0,0.0,20401242,20427763,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20427763_Ev_rover_rover_orig_vh_c.1_s1472491096_SR10P_src20401242_e0165.txt,20489481,20543719,/home/hersco/training_new_domains/2026-08-25/statistical_replication_terminal_stage2_policy_eval/20543719_Ev_rover_rover_orig_vh_c.1_s1472491096_SR10TCP_src20489481_e0002.txt
MAIN-TERM,S1 final -> S2 validation-selected,rover,on,1510771779,4.0,4.0,0.0,20401245,20427863,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20427863_Ev_rover_rover_orig_vh_c.1_s1510771779_SR10P_src20401245_e0140.txt,20489482,20546264,/home/hersco/training_new_domains/2026-08-25/statistical_replication_terminal_stage2_policy_eval/20546264_Ev_rover_rover_orig_vh_c.1_s1510771779_SR10TCP_src20489482_e0002.txt
MAIN-TERM,S1 final -> S2 validation-selected,rover,on,1963100312,4.0,4.0,0.0,20401238,20427214,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20427214_Ev_rover_rover_orig_vh_c.1_s1963100312_SR10P_src20401238_e0120.txt,20489483,20546298,/home/hersco/training_new_domains/2026-08-25/statistical_replication_terminal_stage2_policy_eval/20546298_Ev_rover_rover_orig_vh_c.1_s1963100312_SR10TCP_src20489483_e0092.txt
MAIN-TERM,S1 final -> S2 validation-selected,rover,on,1972442430,4.0,4.0,0.0,20401247,20489267,/home/hersco/training_new_domains/2026-08-22/statistical_replication_terminal_stage1_policy_eval/20489267_Ev_rover_rover_orig_vh_c.1_s1972442430_SR10TCP_src20401247_e0121.txt,20489484,20546320,/home/hersco/training_new_domains/2026-08-25/statistical_replication_terminal_stage2_policy_eval/20546320_Ev_rover_rover_orig_vh_c.1_s1972442430_SR10TCP_src20489484_e0003.txt
MAIN-TERM,S1 final -> S2 validation-selected,rover,on,2011206605,4.0,4.0,0.0,20401239,20427455,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20427455_Ev_rover_rover_orig_vh_c.1_s2011206605_SR10P_src20401239_e0145.txt,20489485,20543566,/home/hersco/training_new_domains/2026-08-25/statistical_replication_terminal_stage2_policy_eval/20543566_Ev_rover_rover_orig_vh_c.1_s2011206605_SR10TCP_src20489485_e0000.txt
MAIN-TERM,S1 final -> S2 validation-selected,rover,on,2082152039,4.0,4.0,0.0,20401244,20489268,/home/hersco/training_new_domains/2026-08-22/statistical_replication_terminal_stage1_policy_eval/20489268_Ev_rover_rover_orig_vh_c.1_s2082152039_SR10TCP_src20401244_e0127.txt,20489486,20546348,/home/hersco/training_new_domains/2026-08-25/statistical_replication_terminal_stage2_policy_eval/20546348_Ev_rover_rover_orig_vh_c.1_s2082152039_SR10TCP_src20489486_e0007.txt
