"experiment_id","domain","value_head","stage","endpoint","seed","source_training_job_id","snapshot_epoch","checkpoint","evaluation_job_id","score","total","evaluation_state","evaluation_exit_code","evaluation_elapsed","val_valid","val_invalid","source_training_log","source_evaluation_log","source_validation_log","alternate_valid_job_ids","alternate_valid_log_paths"
"MAIN-VAL","fo_counters","on","stage1","validation_selected","534933607","20401223","58","/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.fo_counters-experiments_numeric.architecture_2.fo_counters-2026-08-20T18:13:09.104829/P[domain,instance_2,instance_3,instance_4]-S[0.003,50,enhsp-hmrmax-astar]-MO[]-T[518400]-04905447-3c74d66/snapshots/snapshot_58_1.000","20426397","2","20","COMPLETED","0:0","00:04:48","2","0","/home/hersco/training_new_domains/2026-08-20/statistical_replication_stage1_10seed/20401223_Tr_fo_counters_fo_counters_orig_vh_c.1_s534933607_STATREP10_STAGE1.txt","/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20426397_Ev_fo_counters_fo_counters_orig_vh_c.1_s534933607_SR10P_src20401223_e0058.txt","/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20426397_Ev_fo_counters_fo_counters_orig_vh_c.1_s534933607_SR10P_src20401223_e0058.txt","",""
"MAIN-VAL","fo_counters","on","stage1","validation_selected","923500475","20401226","34","/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.fo_counters-experiments_numeric.architecture_2.fo_counters-2026-08-20T18:14:12.779593/P[domain,instance_2,instance_3,instance_4]-S[0.003,50,enhsp-hmrmax-astar]-MO[]-T[518400]-04905449-5194f74/snapshots/snapshot_34_1.000","20426477","3","20","COMPLETED","0:0","00:05:30","3","0","/home/hersco/training_new_domains/2026-08-20/statistical_replication_stage1_10seed/20401226_Tr_fo_counters_fo_counters_orig_vh_c.1_s923500475_STATREP10_STAGE1.txt","/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20426477_Ev_fo_counters_fo_counters_orig_vh_c.1_s923500475_SR10P_src20401226_e0034.txt","/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20426477_Ev_fo_counters_fo_counters_orig_vh_c.1_s923500475_SR10P_src20401226_e0034.txt","",""
"MAIN-VAL","fo_counters","on","stage1","validation_selected","1073581256","20401220","106","/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.fo_counters-experiments_numeric.architecture_2.fo_counters-2026-08-20T18:13:09.105162/P[domain,instance_2,instance_3,instance_4]-S[0.003,50,enhsp-hmrmax-astar]-MO[]-T[518400]-04905447-1247c09/snapshots/snapshot_106_1.000","20426139","4","20","COMPLETED","0:0","00:04:14","4","0","/home/hersco/training_new_domains/2026-08-20/statistical_replication_stage1_10seed/20401220_Tr_fo_counters_fo_counters_orig_vh_c.1_s1073581256_STATREP10_STAGE1.txt","/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20426139_Ev_fo_counters_fo_counters_orig_vh_c.1_s1073581256_SR10P_src20401220_e0106.txt","/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20426139_Ev_fo_counters_fo_counters_orig_vh_c.1_s1073581256_SR10P_src20401220_e0106.txt","",""
"MAIN-VAL","fo_counters","on","stage1","validation_selected","1239739722","20401221","92","/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.fo_counters-experiments_numeric.architecture_2.fo_counters-2026-08-20T18:13:09.109452/P[domain,instance_2,instance_3,instance_4]-S[0.003,50,enhsp-hmrmax-astar]-MO[]-T[518400]-04905447-7d9a779/snapshots/snapshot_92_1.000","20426204","5","20","COMPLETED","0:0","00:04:59","5","0","/home/hersco/training_new_domains/2026-08-20/statistical_replication_stage1_10seed/20401221_Tr_fo_counters_fo_counters_orig_vh_c.1_s1239739722_STATREP10_STAGE1.txt","/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20426204_Ev_fo_counters_fo_counters_orig_vh_c.1_s1239739722_SR10P_src20401221_e0092.txt","/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20426204_Ev_fo_counters_fo_counters_orig_vh_c.1_s1239739722_SR10P_src20401221_e0092.txt","",""
"MAIN-VAL","fo_counters","on","stage1","validation_selected","1472491096","20401222","66","/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.fo_counters-experiments_numeric.architecture_2.fo_counters-2026-08-20T18:13:09.124518/P[domain,instance_2,instance_3,instance_4]-S[0.003,50,enhsp-hmrmax-astar]-MO[]-T[518400]-04905447-43e0a7a/snapshots/snapshot_66_0.667","20426245","3","20","COMPLETED","0:0","00:03:57","3","0","/home/hersco/training_new_domains/2026-08-20/statistical_replication_stage1_10seed/20401222_Tr_fo_counters_fo_counters_orig_vh_c.1_s1472491096_STATREP10_STAGE1.txt","/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20426245_Ev_fo_counters_fo_counters_orig_vh_c.1_s1472491096_SR10P_src20401222_e0066.txt","/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20426245_Ev_fo_counters_fo_counters_orig_vh_c.1_s1472491096_SR10P_src20401222_e0066.txt","",""
"MAIN-VAL","fo_counters","on","stage1","validation_selected","1510771779","20401225","68","/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.fo_counters-experiments_numeric.architecture_2.fo_counters-2026-08-20T18:13:55.750806/P[domain,instance_2,instance_3,instance_4]-S[0.003,50,enhsp-hmrmax-astar]-MO[]-T[518400]-04905448-17cc32a/snapshots/snapshot_68_1.000","20426437","6","20","COMPLETED","0:0","00:04:52","6","0","/home/hersco/training_new_domains/2026-08-20/statistical_replication_stage1_10seed/20401225_Tr_fo_counters_fo_counters_orig_vh_c.1_s1510771779_STATREP10_STAGE1.txt","/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20426437_Ev_fo_counters_fo_counters_orig_vh_c.1_s1510771779_SR10P_src20401225_e0068.txt","/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20426437_Ev_fo_counters_fo_counters_orig_vh_c.1_s1510771779_SR10P_src20401225_e0068.txt","",""
"MAIN-VAL","fo_counters","on","stage1","validation_selected","1963100312","20401218","11","/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.fo_counters-experiments_numeric.architecture_2.fo_counters-2026-08-20T18:13:09.116765/P[domain,instance_2,instance_3,instance_4]-S[0.003,50,enhsp-hmrmax-astar]-MO[]-T[518400]-04905447-2fc32f3/snapshots/snapshot_11_1.000","20425875","4","20","COMPLETED","0:0","00:04:34","4","0","/home/hersco/training_new_domains/2026-08-20/statistical_replication_stage1_10seed/20401218_Tr_fo_counters_fo_counters_orig_vh_c.1_s1963100312_STATREP10_STAGE1.txt","/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20425875_Ev_fo_counters_fo_counters_orig_vh_c.1_s1963100312_SR10P_src20401218_e0011.txt","/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20425875_Ev_fo_counters_fo_counters_orig_vh_c.1_s1963100312_SR10P_src20401218_e0011.txt","",""
"MAIN-VAL","fo_counters","on","stage1","validation_selected","1972442430","20401227","42","/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.fo_counters-experiments_numeric.architecture_2.fo_counters-2026-08-20T18:13:55.750805/P[domain,instance_2,instance_3,instance_4]-S[0.003,50,enhsp-hmrmax-astar]-MO[]-T[518400]-04905448-72aea46/snapshots/snapshot_42_1.000","20426519","5","20","COMPLETED","0:0","00:03:55","5","0","/home/hersco/training_new_domains/2026-08-20/statistical_replication_stage1_10seed/20401227_Tr_fo_counters_fo_counters_orig_vh_c.1_s1972442430_STATREP10_STAGE1.txt","/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20426519_Ev_fo_counters_fo_counters_orig_vh_c.1_s1972442430_SR10P_src20401227_e0042.txt","/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20426519_Ev_fo_counters_fo_counters_orig_vh_c.1_s1972442430_SR10P_src20401227_e0042.txt","",""
"MAIN-VAL","fo_counters","on","stage1","validation_selected","2011206605","20401219","51","/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.fo_counters-experiments_numeric.architecture_2.fo_counters-2026-08-20T18:13:09.114894/P[domain,instance_2,instance_3,instance_4]-S[0.003,50,enhsp-hmrmax-astar]-MO[]-T[518400]-04905447-067843/snapshots/snapshot_51_1.000","20426065","3","20","COMPLETED","0:0","00:03:59","3","0","/home/hersco/training_new_domains/2026-08-20/statistical_replication_stage1_10seed/20401219_Tr_fo_counters_fo_counters_orig_vh_c.1_s2011206605_STATREP10_STAGE1.txt","/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20426065_Ev_fo_counters_fo_counters_orig_vh_c.1_s2011206605_SR10P_src20401219_e0051.txt","/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20426065_Ev_fo_counters_fo_counters_orig_vh_c.1_s2011206605_SR10P_src20401219_e0051.txt","",""
"MAIN-VAL","fo_counters","on","stage1","validation_selected","2082152039","20401224","23","/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.fo_counters-experiments_numeric.architecture_2.fo_counters-2026-08-20T18:13:09.112717/P[domain,instance_2,instance_3,instance_4]-S[0.003,50,enhsp-hmrmax-astar]-MO[]-T[518400]-04905447-faf7d6/snapshots/snapshot_23_1.000","20426412","2","20","COMPLETED","0:0","00:05:00","2","0","/home/hersco/training_new_domains/2026-08-20/statistical_replication_stage1_10seed/20401224_Tr_fo_counters_fo_counters_orig_vh_c.1_s2082152039_STATREP10_STAGE1.txt","/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20426412_Ev_fo_counters_fo_counters_orig_vh_c.1_s2082152039_SR10P_src20401224_e0023.txt","/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20426412_Ev_fo_counters_fo_counters_orig_vh_c.1_s2082152039_SR10P_src20401224_e0023.txt","",""
"MAIN-VAL","fo_counters","on","stage2","final","534933607","20430382","99","/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.fo_counters-experiments_numeric.architecture_2.fo_counters_mcts-2026-08-21T11:19:51.422668/P[domain,instance_2,instance_3,instance_4]-S[0.0003,50,enhsp-hmrmax-astar]-MO[]-T[518400]-04906473-3c74d66/snapshots/snapshot_99_0.5000","20451121","3","20","COMPLETED","0:0","00:05:02","3","0","/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage2_training/20430382_Re-Tr_fo_counters_fo_counters_mcts_orig_vh_e.5_c.1_s534933607_K0_SR10T_src20401223_e0058.txt","/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage2_policy_eval/20451121_Ev_fo_counters_fo_counters_orig_vh_c.1_s534933607_SR10P_src20430382_e0099.txt","/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage2_policy_eval/20451121_Ev_fo_counters_fo_counters_orig_vh_c.1_s534933607_SR10P_src20430382_e0099.txt","",""
"MAIN-VAL","fo_counters","on","stage2","final","923500475","20430385","99","/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.fo_counters-experiments_numeric.architecture_2.fo_counters_mcts-2026-08-21T11:20:21.468908/P[domain,instance_2,instance_3,instance_4]-S[0.0003,50,enhsp-hmrmax-astar]-MO[]-T[518400]-04906474-5194f74/snapshots/snapshot_99_1.0000","20451233","2","20","COMPLETED","0:0","00:06:18","2","0","/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage2_training/20430385_Re-Tr_fo_counters_fo_counters_mcts_orig_vh_e.5_c.1_s923500475_K0_SR10T_src20401226_e0034.txt","/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage2_policy_eval/20451233_Ev_fo_counters_fo_counters_orig_vh_c.1_s923500475_SR10P_src20430385_e0099.txt","/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage2_policy_eval/20451233_Ev_fo_counters_fo_counters_orig_vh_c.1_s923500475_SR10P_src20430385_e0099.txt","",""
"MAIN-VAL","fo_counters","on","stage2","final","1073581256","20430379","99","/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.fo_counters-experiments_numeric.architecture_2.fo_counters_mcts-2026-08-21T11:19:37.560220/P[domain,instance_2,instance_3,instance_4]-S[0.0003,50,enhsp-hmrmax-astar]-MO[]-T[518400]-04906473-1247c09/snapshots/snapshot_99_1.0000","20451046","4","20","COMPLETED","0:0","00:04:39","4","0","/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage2_training/20430379_Re-Tr_fo_counters_fo_counters_mcts_orig_vh_e.5_c.1_s1073581256_K0_SR10T_src20401220_e0106.txt","/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage2_policy_eval/20451046_Ev_fo_counters_fo_counters_orig_vh_c.1_s1073581256_SR10P_src20430379_e0099.txt","/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage2_policy_eval/20451046_Ev_fo_counters_fo_counters_orig_vh_c.1_s1073581256_SR10P_src20430379_e0099.txt","",""
"MAIN-VAL","fo_counters","on","stage2","final","1239739722","20430380","99","/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.fo_counters-experiments_numeric.architecture_2.fo_counters_mcts-2026-08-21T11:19:20.163335/P[domain,instance_2,instance_3,instance_4]-S[0.0003,50,enhsp-hmrmax-astar]-MO[]-T[518400]-04906473-7d9a779/snapshots/snapshot_99_1.0000","20451068","4","20","COMPLETED","0:0","00:03:57","4","0","/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage2_training/20430380_Re-Tr_fo_counters_fo_counters_mcts_orig_vh_e.5_c.1_s1239739722_K0_SR10T_src20401221_e0092.txt","/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage2_policy_eval/20451068_Ev_fo_counters_fo_counters_orig_vh_c.1_s1239739722_SR10P_src20430380_e0099.txt","/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage2_policy_eval/20451068_Ev_fo_counters_fo_counters_orig_vh_c.1_s1239739722_SR10P_src20430380_e0099.txt","",""
"MAIN-VAL","fo_counters","on","stage2","final","1472491096","20430381","99","/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.fo_counters-experiments_numeric.architecture_2.fo_counters_mcts-2026-08-21T11:19:31.748382/P[domain,instance_2,instance_3,instance_4]-S[0.0003,50,enhsp-hmrmax-astar]-MO[]-T[518400]-04906473-43e0a7a/snapshots/snapshot_99_1.0000","20451090","3","20","COMPLETED","0:0","00:05:39","3","0","/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage2_training/20430381_Re-Tr_fo_counters_fo_counters_mcts_orig_vh_e.5_c.1_s1472491096_K0_SR10T_src20401222_e0066.txt","/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage2_policy_eval/20451090_Ev_fo_counters_fo_counters_orig_vh_c.1_s1472491096_SR10P_src20430381_e0099.txt","/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage2_policy_eval/20451090_Ev_fo_counters_fo_counters_orig_vh_c.1_s1472491096_SR10P_src20430381_e0099.txt","",""
"MAIN-VAL","fo_counters","on","stage2","final","1510771779","20430384","99","/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.fo_counters-experiments_numeric.architecture_2.fo_counters_mcts-2026-08-21T11:20:17.657920/P[domain,instance_2,instance_3,instance_4]-S[0.0003,50,enhsp-hmrmax-astar]-MO[]-T[518400]-04906474-17cc32a/snapshots/snapshot_99_1.0000","20451212","3","20","COMPLETED","0:0","00:04:10","3","0","/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage2_training/20430384_Re-Tr_fo_counters_fo_counters_mcts_orig_vh_e.5_c.1_s1510771779_K0_SR10T_src20401225_e0068.txt","/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage2_policy_eval/20451212_Ev_fo_counters_fo_counters_orig_vh_c.1_s1510771779_SR10P_src20430384_e0099.txt","/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage2_policy_eval/20451212_Ev_fo_counters_fo_counters_orig_vh_c.1_s1510771779_SR10P_src20430384_e0099.txt","",""
"MAIN-VAL","fo_counters","on","stage2","final","1963100312","20430377","99","/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.fo_counters-experiments_numeric.architecture_2.fo_counters_mcts-2026-08-21T11:18:51.461045/P[domain,instance_2,instance_3,instance_4]-S[0.0003,50,enhsp-hmrmax-astar]-MO[]-T[518400]-04906472-2fc32f3/snapshots/snapshot_99_1.0000","20450988","4","20","COMPLETED","0:0","00:04:15","4","0","/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage2_training/20430377_Re-Tr_fo_counters_fo_counters_mcts_orig_vh_e.5_c.1_s1963100312_K0_SR10T_src20401218_e0011.txt","/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage2_policy_eval/20450988_Ev_fo_counters_fo_counters_orig_vh_c.1_s1963100312_SR10P_src20430377_e0099.txt","/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage2_policy_eval/20450988_Ev_fo_counters_fo_counters_orig_vh_c.1_s1963100312_SR10P_src20430377_e0099.txt","",""
"MAIN-VAL","fo_counters","on","stage2","final","1972442430","20430386","99","/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.fo_counters-experiments_numeric.architecture_2.fo_counters_mcts-2026-08-21T11:20:21.625518/P[domain,instance_2,instance_3,instance_4]-S[0.0003,50,enhsp-hmrmax-astar]-MO[]-T[518400]-04906474-72aea46/snapshots/snapshot_99_1.0000","20451255","4","20","COMPLETED","0:0","00:04:24","4","0","/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage2_training/20430386_Re-Tr_fo_counters_fo_counters_mcts_orig_vh_e.5_c.1_s1972442430_K0_SR10T_src20401227_e0042.txt","/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage2_policy_eval/20451255_Ev_fo_counters_fo_counters_orig_vh_c.1_s1972442430_SR10P_src20430386_e0099.txt","/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage2_policy_eval/20451255_Ev_fo_counters_fo_counters_orig_vh_c.1_s1972442430_SR10P_src20430386_e0099.txt","",""
"MAIN-VAL","fo_counters","on","stage2","final","2011206605","20430378","99","/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.fo_counters-experiments_numeric.architecture_2.fo_counters_mcts-2026-08-21T11:18:51.470839/P[domain,instance_2,instance_3,instance_4]-S[0.0003,50,enhsp-hmrmax-astar]-MO[]-T[518400]-04906472-067843/snapshots/snapshot_99_1.0000","20464911","3","20","COMPLETED","0:0","00:04:16","3","0","/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage2_training/20430378_Re-Tr_fo_counters_fo_counters_mcts_orig_vh_e.5_c.1_s2011206605_K0_SR10T_src20401219_e0051.txt","/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage2_policy_eval/20464911_Ev_fo_counters_fo_counters_orig_vh_c.1_s2011206605_SR10P_src20430378_e0099.txt","/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage2_policy_eval/20464911_Ev_fo_counters_fo_counters_orig_vh_c.1_s2011206605_SR10P_src20430378_e0099.txt","",""
"MAIN-VAL","fo_counters","on","stage2","final","2082152039","20430383","99","/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.fo_counters-experiments_numeric.architecture_2.fo_counters_mcts-2026-08-21T11:20:18.862415/P[domain,instance_2,instance_3,instance_4]-S[0.0003,50,enhsp-hmrmax-astar]-MO[]-T[518400]-04906474-faf7d6/snapshots/snapshot_99_0.5000","20451143","1","20","COMPLETED","0:0","00:04:49","1","0","/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage2_training/20430383_Re-Tr_fo_counters_fo_counters_mcts_orig_vh_e.5_c.1_s2082152039_K0_SR10T_src20401224_e0023.txt","/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage2_policy_eval/20451143_Ev_fo_counters_fo_counters_orig_vh_c.1_s2082152039_SR10P_src20430383_e0099.txt","/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage2_policy_eval/20451143_Ev_fo_counters_fo_counters_orig_vh_c.1_s2082152039_SR10P_src20430383_e0099.txt","",""
"MAIN-VAL","fo_counters","on","stage2","validation_selected","534933607","20430382","21","/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.fo_counters-experiments_numeric.architecture_2.fo_counters_mcts-2026-08-21T11:19:51.422668/P[domain,instance_2,instance_3,instance_4]-S[0.0003,50,enhsp-hmrmax-astar]-MO[]-T[518400]-04906473-3c74d66/snapshots/snapshot_21_1.0000","20451122","2","20","COMPLETED","0:0","00:04:00","2","0","/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage2_training/20430382_Re-Tr_fo_counters_fo_counters_mcts_orig_vh_e.5_c.1_s534933607_K0_SR10T_src20401223_e0058.txt","/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage2_policy_eval/20451122_Ev_fo_counters_fo_counters_orig_vh_c.1_s534933607_SR10P_src20430382_e0021.txt","/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage2_policy_eval/20451122_Ev_fo_counters_fo_counters_orig_vh_c.1_s534933607_SR10P_src20430382_e0021.txt","",""
"MAIN-VAL","fo_counters","on","stage2","validation_selected","923500475","20430385","43","/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.fo_counters-experiments_numeric.architecture_2.fo_counters_mcts-2026-08-21T11:20:21.468908/P[domain,instance_2,instance_3,instance_4]-S[0.0003,50,enhsp-hmrmax-astar]-MO[]-T[518400]-04906474-5194f74/snapshots/snapshot_43_1.0000","20451234","1","20","COMPLETED","0:0","00:05:06","1","0","/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage2_training/20430385_Re-Tr_fo_counters_fo_counters_mcts_orig_vh_e.5_c.1_s923500475_K0_SR10T_src20401226_e0034.txt","/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage2_policy_eval/20451234_Ev_fo_counters_fo_counters_orig_vh_c.1_s923500475_SR10P_src20430385_e0043.txt","/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage2_policy_eval/20451234_Ev_fo_counters_fo_counters_orig_vh_c.1_s923500475_SR10P_src20430385_e0043.txt","",""
"MAIN-VAL","fo_counters","on","stage2","validation_selected","1073581256","20430379","39","/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.fo_counters-experiments_numeric.architecture_2.fo_counters_mcts-2026-08-21T11:19:37.560220/P[domain,instance_2,instance_3,instance_4]-S[0.0003,50,enhsp-hmrmax-astar]-MO[]-T[518400]-04906473-1247c09/snapshots/snapshot_39_1.0000","20451047","4","20","COMPLETED","0:0","00:03:23","4","0","/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage2_training/20430379_Re-Tr_fo_counters_fo_counters_mcts_orig_vh_e.5_c.1_s1073581256_K0_SR10T_src20401220_e0106.txt","/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage2_policy_eval/20451047_Ev_fo_counters_fo_counters_orig_vh_c.1_s1073581256_SR10P_src20430379_e0039.txt","/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage2_policy_eval/20451047_Ev_fo_counters_fo_counters_orig_vh_c.1_s1073581256_SR10P_src20430379_e0039.txt","",""
"MAIN-VAL","fo_counters","on","stage2","validation_selected","1239739722","20430380","8","/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.fo_counters-experiments_numeric.architecture_2.fo_counters_mcts-2026-08-21T11:19:20.163335/P[domain,instance_2,instance_3,instance_4]-S[0.0003,50,enhsp-hmrmax-astar]-MO[]-T[518400]-04906473-7d9a779/snapshots/snapshot_8_1.0000","20451069","3","20","COMPLETED","0:0","00:04:24","3","0","/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage2_training/20430380_Re-Tr_fo_counters_fo_counters_mcts_orig_vh_e.5_c.1_s1239739722_K0_SR10T_src20401221_e0092.txt","/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage2_policy_eval/20451069_Ev_fo_counters_fo_counters_orig_vh_c.1_s1239739722_SR10P_src20430380_e0008.txt","/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage2_policy_eval/20451069_Ev_fo_counters_fo_counters_orig_vh_c.1_s1239739722_SR10P_src20430380_e0008.txt","",""
"MAIN-VAL","fo_counters","on","stage2","validation_selected","1472491096","20430381","90","/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.fo_counters-experiments_numeric.architecture_2.fo_counters_mcts-2026-08-21T11:19:31.748382/P[domain,instance_2,instance_3,instance_4]-S[0.0003,50,enhsp-hmrmax-astar]-MO[]-T[518400]-04906473-43e0a7a/snapshots/snapshot_90_1.0000","20451088","3","20","COMPLETED","0:0","00:05:04","3","0","/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage2_training/20430381_Re-Tr_fo_counters_fo_counters_mcts_orig_vh_e.5_c.1_s1472491096_K0_SR10T_src20401222_e0066.txt","/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage2_policy_eval/20451088_Ev_fo_counters_fo_counters_orig_vh_c.1_s1472491096_SR10P_src20430381_e0090.txt","/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage2_policy_eval/20451088_Ev_fo_counters_fo_counters_orig_vh_c.1_s1472491096_SR10P_src20430381_e0090.txt","20575456","/home/hersco/training_new_domains/2026-08-26/statistical_replication_stage2_policy_eval/20575456_Ev_fo_counters_fo_counters_orig_vh_c.1_s1472491096_SR10P_src20430381_e0090.txt"
"MAIN-VAL","fo_counters","on","stage2","validation_selected","1510771779","20430384","95","/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.fo_counters-experiments_numeric.architecture_2.fo_counters_mcts-2026-08-21T11:20:17.657920/P[domain,instance_2,instance_3,instance_4]-S[0.0003,50,enhsp-hmrmax-astar]-MO[]-T[518400]-04906474-17cc32a/snapshots/snapshot_95_1.0000","20451211","4","20","COMPLETED","0:0","00:05:09","4","0","/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage2_training/20430384_Re-Tr_fo_counters_fo_counters_mcts_orig_vh_e.5_c.1_s1510771779_K0_SR10T_src20401225_e0068.txt","/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage2_policy_eval/20451211_Ev_fo_counters_fo_counters_orig_vh_c.1_s1510771779_SR10P_src20430384_e0095.txt","/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage2_policy_eval/20451211_Ev_fo_counters_fo_counters_orig_vh_c.1_s1510771779_SR10P_src20430384_e0095.txt","20575457","/home/hersco/training_new_domains/2026-08-26/statistical_replication_stage2_policy_eval/20575457_Ev_fo_counters_fo_counters_orig_vh_c.1_s1510771779_SR10P_src20430384_e0095.txt"
