experiment_id,stage2_branch,domain,value_head,seed,search,policy_score,mcts_30m,mcts_2h,mcts_6h,classified_instances,evidence_status,mcts_job_id,source_policy_log,source_mcts_log,source_completion_ledger
MAIN-VAL,validation_led,counters,on,1972442430,narrow5/20,23.0,24,24,24,58,complete_declared_budget,20649863,/home/hersco/training_new_domains/2026-08-22/statistical_replication_stage2_policy_eval/20488484_Ev_counters_counters_orig_vh_c.1_s1972442430_SR10P_src20430436_e0030.txt,/home/hersco/training_new_domains/2026-08-27/statistical_replication_stage2_mcts_eval/20649863_Ev_counters_counters_mcts_orig_vh_e.5_c.1_s1972442430_K0_SR10M_src20430436_e0030.txt,
MAIN-VAL,validation_led,counters,on,2011206605,narrow5/20,7.0,14,14,14,59,complete_declared_budget,20649855,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage2_policy_eval/20465349_Ev_counters_counters_orig_vh_c.1_s2011206605_SR10P_src20430428_e0067.txt,/home/hersco/training_new_domains/2026-08-27/statistical_replication_stage2_mcts_eval/20649855_Ev_counters_counters_mcts_orig_vh_e.5_c.1_s2011206605_K0_SR10M_src20430428_e0067.txt,
MAIN-VAL,validation_led,counters,on,2082152039,narrow5/20,12.0,19,19,19,59,complete_declared_budget,20649860,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage2_policy_eval/20465493_Ev_counters_counters_orig_vh_c.1_s2082152039_SR10P_src20430433_e0004.txt,/home/hersco/training_new_domains/2026-08-27/statistical_replication_stage2_mcts_eval/20649860_Ev_counters_counters_mcts_orig_vh_e.5_c.1_s2082152039_K0_SR10M_src20430433_e0004.txt,
MAIN-VAL,validation_led,drone,off,534933607,normal20/70,8.0,10,11,11,18,complete_declared_budget,20726030,/home/hersco/training_new_domains/2026-08-22/statistical_replication_stage2_policy_eval/20489106_Ev_drone_drone_orig_novh_c.1_s534933607_SR10P_src20451802_e0063.txt,/home/hersco/training_new_domains/2026-08-30/statistical_replication_stage2_mcts_eval/20726030_Ev_drone_drone_mcts_orig_novh_e.5_c.1_s534933607_K0_SR10M_src20451802_e0063.txt,/home/hersco/training_new_domains/2026-08-30/statistical_replication_stage2_mcts_eval/.resume_state/20726030.eval_completed.jsonl
MAIN-VAL,validation_led,drone,off,923500475,normal20/70,3.0,3,3,3,18,complete_declared_budget,20726031,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage2_policy_eval/20464888_Ev_drone_drone_orig_novh_c.1_s923500475_SR10P_src20430376_e0016.txt,/home/hersco/training_new_domains/2026-08-30/statistical_replication_stage2_mcts_eval/20726031_Ev_drone_drone_mcts_orig_novh_e.5_c.1_s923500475_K0_SR10M_src20430376_e0016.txt,/home/hersco/training_new_domains/2026-08-30/statistical_replication_stage2_mcts_eval/.resume_state/20726031.eval_completed.jsonl
MAIN-VAL,validation_led,drone,off,1073581256,normal20/70,12.0,8,8,8,16,complete_declared_budget,20559493,/home/hersco/training_new_domains/2026-08-24/statistical_replication_stage2_policy_eval/20523246_Ev_drone_drone_orig_novh_c.1_s1073581256_SR10P_src20451800_e0014.txt,/home/hersco/training_new_domains/2026-08-25/statistical_replication_stage2_mcts_eval/20559493_Ev_drone_drone_mcts_orig_novh_e.5_c.1_s1073581256_K0_SR10M_src20451800_e0014.txt,/home/hersco/training_new_domains/2026-08-25/statistical_replication_stage2_mcts_eval/.resume_state/20559493.eval_completed.jsonl
MAIN-VAL,validation_led,drone,off,1239739722,normal20/70,4.0,6,6,6,16,complete_declared_budget,20726032,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage2_policy_eval/20464792_Ev_drone_drone_orig_novh_c.1_s1239739722_SR10P_src20430373_e0056.txt,/home/hersco/training_new_domains/2026-08-30/statistical_replication_stage2_mcts_eval/20726032_Ev_drone_drone_mcts_orig_novh_e.5_c.1_s1239739722_K0_SR10M_src20430373_e0056.txt,/home/hersco/training_new_domains/2026-08-30/statistical_replication_stage2_mcts_eval/.resume_state/20726032.eval_completed.jsonl
MAIN-VAL,validation_led,drone,off,1472491096,normal20/70,12.0,12,13,13,17,complete_declared_budget,20559494,/home/hersco/training_new_domains/2026-08-24/statistical_replication_stage2_policy_eval/20523269_Ev_drone_drone_orig_novh_c.1_s1472491096_SR10P_src20451801_e0014.txt,/home/hersco/training_new_domains/2026-08-25/statistical_replication_stage2_mcts_eval/20559494_Ev_drone_drone_mcts_orig_novh_e.5_c.1_s1472491096_K0_SR10M_src20451801_e0014.txt,/home/hersco/training_new_domains/2026-08-25/statistical_replication_stage2_mcts_eval/.resume_state/20559494.eval_completed.jsonl
MAIN-VAL,validation_led,drone,off,1510771779,normal20/70,3.0,5,5,5,16,complete_declared_budget,20726033,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage2_policy_eval/20464816_Ev_drone_drone_orig_novh_c.1_s1510771779_SR10P_src20430375_e0000.txt,/home/hersco/training_new_domains/2026-08-30/statistical_replication_stage2_mcts_eval/20726033_Ev_drone_drone_mcts_orig_novh_e.5_c.1_s1510771779_K0_SR10M_src20430375_e0000.txt,/home/hersco/training_new_domains/2026-08-30/statistical_replication_stage2_mcts_eval/.resume_state/20726033.eval_completed.jsonl
MAIN-VAL,validation_led,drone,off,1963100312,normal20/70,9.0,9,9,9,17,complete_declared_budget,20559492,/home/hersco/training_new_domains/2026-08-24/statistical_replication_stage2_policy_eval/20523202_Ev_drone_drone_orig_novh_c.1_s1963100312_SR10P_src20451799_e0010.txt,/home/hersco/training_new_domains/2026-08-25/statistical_replication_stage2_mcts_eval/20559492_Ev_drone_drone_mcts_orig_novh_e.5_c.1_s1963100312_K0_SR10M_src20451799_e0010.txt,/home/hersco/training_new_domains/2026-08-25/statistical_replication_stage2_mcts_eval/.resume_state/20559492.eval_completed.jsonl
MAIN-VAL,validation_led,drone,off,1972442430,normal20/70,6.0,8,8,8,17,complete_declared_budget,20726034,/home/hersco/training_new_domains/2026-08-22/statistical_replication_stage2_policy_eval/20489129_Ev_drone_drone_orig_novh_c.1_s1972442430_SR10P_src20451803_e0092.txt,/home/hersco/training_new_domains/2026-08-30/statistical_replication_stage2_mcts_eval/20726034_Ev_drone_drone_mcts_orig_novh_e.5_c.1_s1972442430_K0_SR10M_src20451803_e0092.txt,/home/hersco/training_new_domains/2026-08-30/statistical_replication_stage2_mcts_eval/.resume_state/20726034.eval_completed.jsonl
MAIN-VAL,validation_led,drone,off,2011206605,normal20/70,4.0,6,6,6,17,complete_declared_budget,20726035,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage2_policy_eval/20464768_Ev_drone_drone_orig_novh_c.1_s2011206605_SR10P_src20430372_e0001.txt,/home/hersco/training_new_domains/2026-08-30/statistical_replication_stage2_mcts_eval/20726035_Ev_drone_drone_mcts_orig_novh_e.5_c.1_s2011206605_K0_SR10M_src20430372_e0001.txt,/home/hersco/training_new_domains/2026-08-30/statistical_replication_stage2_mcts_eval/.resume_state/20726035.eval_completed.jsonl
MAIN-VAL,validation_led,drone,off,2082152039,normal20/70,6.0,8,8,8,18,complete_declared_budget,20726036,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage2_policy_eval/20464815_Ev_drone_drone_orig_novh_c.1_s2082152039_SR10P_src20430374_e0001.txt,/home/hersco/training_new_domains/2026-08-30/statistical_replication_stage2_mcts_eval/20726036_Ev_drone_drone_mcts_orig_novh_e.5_c.1_s2082152039_K0_SR10M_src20430374_e0001.txt,/home/hersco/training_new_domains/2026-08-30/statistical_replication_stage2_mcts_eval/.resume_state/20726036.eval_completed.jsonl
MAIN-VAL,validation_led,drone,on,534933607,normal20/70,12.0,16,16,16,16,complete_declared_budget,20559490,/home/hersco/training_new_domains/2026-08-24/statistical_replication_stage2_policy_eval/20523199_Ev_drone_drone_orig_vh_c.1_s534933607_SR10P_src20451797_e0086.txt,/home/hersco/training_new_domains/2026-08-25/statistical_replication_stage2_mcts_eval/20559490_Ev_drone_drone_mcts_orig_vh_e.5_c.1_s534933607_K0_SR10M_src20451797_e0086.txt,/home/hersco/training_new_domains/2026-08-25/statistical_replication_stage2_mcts_eval/.resume_state/20559490.eval_completed.jsonl
MAIN-VAL,validation_led,drone,on,923500475,normal20/70,6.0,14,14,14,19,complete_declared_budget,20726037,/home/hersco/training_new_domains/2026-08-22/statistical_replication_stage2_policy_eval/20488514_Ev_drone_drone_orig_vh_c.1_s923500475_SR10P_src20451798_e0030.txt,/home/hersco/training_new_domains/2026-08-30/statistical_replication_stage2_mcts_eval/20726037_Ev_drone_drone_mcts_orig_vh_e.5_c.1_s923500475_K0_SR10M_src20451798_e0030.txt,/home/hersco/training_new_domains/2026-08-30/statistical_replication_stage2_mcts_eval/.resume_state/20726037.eval_completed.jsonl
MAIN-VAL,validation_led,drone,on,1073581256,normal20/70,10.0,14,14,14,16,complete_declared_budget,20726038,/home/hersco/training_new_domains/2026-08-22/statistical_replication_stage2_policy_eval/20489071_Ev_drone_drone_orig_vh_c.1_s1073581256_SR10P_src20431946_e0035.txt,/home/hersco/training_new_domains/2026-08-30/statistical_replication_stage2_mcts_eval/20726038_Ev_drone_drone_mcts_orig_vh_e.5_c.1_s1073581256_K0_SR10M_src20431946_e0035.txt,/home/hersco/training_new_domains/2026-08-30/statistical_replication_stage2_mcts_eval/.resume_state/20726038.eval_completed.jsonl
MAIN-VAL,validation_led,drone,on,1239739722,normal20/70,3.0,9,9,9,17,complete_declared_budget,20726039,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage2_policy_eval/20464616_Ev_drone_drone_orig_vh_c.1_s1239739722_SR10P_src20430367_e0036.txt,/home/hersco/training_new_domains/2026-08-30/statistical_replication_stage2_mcts_eval/20726039_Ev_drone_drone_mcts_orig_vh_e.5_c.1_s1239739722_K0_SR10M_src20430367_e0036.txt,/home/hersco/training_new_domains/2026-08-30/statistical_replication_stage2_mcts_eval/.resume_state/20726039.eval_completed.jsonl
MAIN-VAL,validation_led,drone,on,1472491096,normal20/70,3.0,10,10,10,16,complete_declared_budget,20726040,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage2_policy_eval/20464617_Ev_drone_drone_orig_vh_c.1_s1472491096_SR10P_src20430368_e0000.txt,/home/hersco/training_new_domains/2026-08-30/statistical_replication_stage2_mcts_eval/20726040_Ev_drone_drone_mcts_orig_vh_e.5_c.1_s1472491096_K0_SR10M_src20430368_e0000.txt,/home/hersco/training_new_domains/2026-08-30/statistical_replication_stage2_mcts_eval/.resume_state/20726040.eval_completed.jsonl
MAIN-VAL,validation_led,drone,on,1510771779,normal20/70,4.0,9,9,9,16,complete_declared_budget,20726041,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage2_policy_eval/20464720_Ev_drone_drone_orig_vh_c.1_s1510771779_SR10P_src20430370_e0076.txt,/home/hersco/training_new_domains/2026-08-30/statistical_replication_stage2_mcts_eval/20726041_Ev_drone_drone_mcts_orig_vh_e.5_c.1_s1510771779_K0_SR10M_src20430370_e0076.txt,/home/hersco/training_new_domains/2026-08-30/statistical_replication_stage2_mcts_eval/.resume_state/20726041.eval_completed.jsonl
MAIN-VAL,validation_led,drone,on,1963100312,normal20/70,2.0,4,4,4,17,complete_declared_budget,20726042,/home/hersco/training_new_domains/2026-08-22/statistical_replication_stage2_policy_eval/20488120_Ev_drone_drone_orig_vh_c.1_s1963100312_SR10P_src20430365_e0021.txt,/home/hersco/training_new_domains/2026-08-30/statistical_replication_stage2_mcts_eval/20726042_Ev_drone_drone_mcts_orig_vh_e.5_c.1_s1963100312_K0_SR10M_src20430365_e0021.txt,/home/hersco/training_new_domains/2026-08-30/statistical_replication_stage2_mcts_eval/.resume_state/20726042.eval_completed.jsonl
MAIN-VAL,validation_led,drone,on,1972442430,normal20/70,3.0,12,13,13,18,complete_declared_budget,20726043,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage2_policy_eval/20464744_Ev_drone_drone_orig_vh_c.1_s1972442430_SR10P_src20430371_e0094.txt,/home/hersco/training_new_domains/2026-08-30/statistical_replication_stage2_mcts_eval/20726043_Ev_drone_drone_mcts_orig_vh_e.5_c.1_s1972442430_K0_SR10M_src20430371_e0094.txt,/home/hersco/training_new_domains/2026-08-30/statistical_replication_stage2_mcts_eval/.resume_state/20726043.eval_completed.jsonl
MAIN-VAL,validation_led,drone,on,2011206605,normal20/70,3.0,8,9,9,16,complete_declared_budget,20726044,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage2_policy_eval/20464574_Ev_drone_drone_orig_vh_c.1_s2011206605_SR10P_src20430366_e0000.txt,/home/hersco/training_new_domains/2026-08-30/statistical_replication_stage2_mcts_eval/20726044_Ev_drone_drone_mcts_orig_vh_e.5_c.1_s2011206605_K0_SR10M_src20430366_e0000.txt,/home/hersco/training_new_domains/2026-08-30/statistical_replication_stage2_mcts_eval/.resume_state/20726044.eval_completed.jsonl
MAIN-VAL,validation_led,drone,on,2082152039,normal20/70,4.0,13,14,14,16,complete_declared_budget,20726045,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage2_policy_eval/20464659_Ev_drone_drone_orig_vh_c.1_s2082152039_SR10P_src20430369_e0088.txt,/home/hersco/training_new_domains/2026-08-30/statistical_replication_stage2_mcts_eval/20726045_Ev_drone_drone_mcts_orig_vh_e.5_c.1_s2082152039_K0_SR10M_src20430369_e0088.txt,/home/hersco/training_new_domains/2026-08-30/statistical_replication_stage2_mcts_eval/.resume_state/20726045.eval_completed.jsonl
MAIN-VAL,validation_led,rover,off,534933607,normal20/70,4.0,4,4,4,,complete_declared_budget,20945820,/home/hersco/training_new_domains/2026-08-22/statistical_replication_stage2_policy_eval/20488387_Ev_rover_rover_orig_novh_c.1_s534933607_SR10P_src20430412_e0000.txt,/home/hersco/training_new_domains/2026-09-04/statistical_replication_stage2_mcts_eval/20945820_Ev_rover_rover_mcts_orig_novh_e.5_c.1_s534933607_K0_SR10M_src20430412_e0000.txt,/home/hersco/training_new_domains/2026-09-04/statistical_replication_stage2_mcts_eval/.resume_state/20945820.eval_completed.jsonl
MAIN-VAL,validation_led,rover,off,923500475,normal20/70,4.0,5,5,5,,complete_declared_budget,20944964,/home/hersco/training_new_domains/2026-08-22/statistical_replication_stage2_policy_eval/20488455_Ev_rover_rover_orig_novh_c.1_s923500475_SR10P_src20430415_e0000.txt,/home/hersco/training_new_domains/2026-09-04/statistical_replication_stage2_mcts_eval/20944964_Ev_rover_rover_mcts_orig_novh_e.5_c.1_s923500475_K0_SR10M_src20430415_e0000.txt,/home/hersco/training_new_domains/2026-09-04/statistical_replication_stage2_mcts_eval/.resume_state/20944964.eval_completed.jsonl
MAIN-VAL,validation_led,rover,off,1073581256,normal20/70,4.0,5,5,5,,complete_declared_budget,20943988,/home/hersco/training_new_domains/2026-08-22/statistical_replication_stage2_policy_eval/20488323_Ev_rover_rover_orig_novh_c.1_s1073581256_SR10P_src20430409_e0000.txt,/home/hersco/training_new_domains/2026-09-04/statistical_replication_stage2_mcts_eval/20943988_Ev_rover_rover_mcts_orig_novh_e.5_c.1_s1073581256_K0_SR10M_src20430409_e0000.txt,/home/hersco/training_new_domains/2026-09-04/statistical_replication_stage2_mcts_eval/.resume_state/20943988.eval_completed.jsonl
MAIN-VAL,validation_led,rover,off,1239739722,normal20/70,4.0,4,4,4,,complete_declared_budget,20945821,/home/hersco/training_new_domains/2026-08-22/statistical_replication_stage2_policy_eval/20488344_Ev_rover_rover_orig_novh_c.1_s1239739722_SR10P_src20430410_e0000.txt,/home/hersco/training_new_domains/2026-09-04/statistical_replication_stage2_mcts_eval/20945821_Ev_rover_rover_mcts_orig_novh_e.5_c.1_s1239739722_K0_SR10M_src20430410_e0000.txt,/home/hersco/training_new_domains/2026-09-04/statistical_replication_stage2_mcts_eval/.resume_state/20945821.eval_completed.jsonl
MAIN-VAL,validation_led,rover,off,1472491096,normal20/70,4.0,5,5,5,,complete_declared_budget,20945822,/home/hersco/training_new_domains/2026-08-22/statistical_replication_stage2_policy_eval/20488386_Ev_rover_rover_orig_novh_c.1_s1472491096_SR10P_src20430411_e0001.txt,/home/hersco/training_new_domains/2026-09-04/statistical_replication_stage2_mcts_eval/20945822_Ev_rover_rover_mcts_orig_novh_e.5_c.1_s1472491096_K0_SR10M_src20430411_e0001.txt,/home/hersco/training_new_domains/2026-09-04/statistical_replication_stage2_mcts_eval/.resume_state/20945822.eval_completed.jsonl
MAIN-VAL,validation_led,rover,off,1510771779,normal20/70,4.0,6,6,6,,complete_declared_budget,20945823,/home/hersco/training_new_domains/2026-08-22/statistical_replication_stage2_policy_eval/20488454_Ev_rover_rover_orig_novh_c.1_s1510771779_SR10P_src20430414_e0003.txt,/home/hersco/training_new_domains/2026-09-04/statistical_replication_stage2_mcts_eval/20945823_Ev_rover_rover_mcts_orig_novh_e.5_c.1_s1510771779_K0_SR10M_src20430414_e0003.txt,/home/hersco/training_new_domains/2026-09-04/statistical_replication_stage2_mcts_eval/.resume_state/20945823.eval_completed.jsonl
MAIN-VAL,validation_led,rover,off,1963100312,normal20/70,4.0,4,4,4,,complete_declared_budget,20945824,/home/hersco/training_new_domains/2026-08-22/statistical_replication_stage2_policy_eval/20488301_Ev_rover_rover_orig_novh_c.1_s1963100312_SR10P_src20430407_e0004.txt,/home/hersco/training_new_domains/2026-09-04/statistical_replication_stage2_mcts_eval/20945824_Ev_rover_rover_mcts_orig_novh_e.5_c.1_s1963100312_K0_SR10M_src20430407_e0004.txt,/home/hersco/training_new_domains/2026-09-04/statistical_replication_stage2_mcts_eval/.resume_state/20945824.eval_completed.jsonl
MAIN-VAL,validation_led,rover,off,1972442430,normal20/70,4.0,4,4,4,,complete_declared_budget,20559495,/home/hersco/training_new_domains/2026-08-24/statistical_replication_stage2_policy_eval/20523270_Ev_rover_rover_orig_novh_c.1_s1972442430_SR10P_src20451804_e0000.txt,/home/hersco/training_new_domains/2026-08-25/statistical_replication_stage2_mcts_eval/20559495_Ev_rover_rover_mcts_orig_novh_e.5_c.1_s1972442430_K0_SR10M_src20451804_e0000.txt,/home/hersco/training_new_domains/2026-08-25/statistical_replication_stage2_mcts_eval/.resume_state/20559495.eval_completed.jsonl
MAIN-VAL,validation_led,rover,off,2011206605,normal20/70,4.0,4,4,4,,complete_declared_budget,20945826,/home/hersco/training_new_domains/2026-08-22/statistical_replication_stage2_policy_eval/20488302_Ev_rover_rover_orig_novh_c.1_s2011206605_SR10P_src20430408_e0000.txt,/home/hersco/training_new_domains/2026-09-04/statistical_replication_stage2_mcts_eval/20945826_Ev_rover_rover_mcts_orig_novh_e.5_c.1_s2011206605_K0_SR10M_src20430408_e0000.txt,/home/hersco/training_new_domains/2026-09-04/statistical_replication_stage2_mcts_eval/.resume_state/20945826.eval_completed.jsonl
MAIN-VAL,validation_led,rover,off,2082152039,normal20/70,4.0,4,4,4,,complete_declared_budget,20943994,/home/hersco/training_new_domains/2026-08-22/statistical_replication_stage2_policy_eval/20488411_Ev_rover_rover_orig_novh_c.1_s2082152039_SR10P_src20430413_e0000.txt,/home/hersco/training_new_domains/2026-09-04/statistical_replication_stage2_mcts_eval/20943994_Ev_rover_rover_mcts_orig_novh_e.5_c.1_s2082152039_K0_SR10M_src20430413_e0000.txt,/home/hersco/training_new_domains/2026-09-04/statistical_replication_stage2_mcts_eval/.resume_state/20943994.eval_completed.jsonl
MAIN-VAL,validation_led,rover,on,534933607,normal20/70,4.0,4,4,4,,complete_declared_budget,20943995,/home/hersco/training_new_domains/2026-08-22/statistical_replication_stage2_policy_eval/20488180_Ev_rover_rover_orig_vh_c.1_s534933607_SR10P_src20430402_e0025.txt,/home/hersco/training_new_domains/2026-09-04/statistical_replication_stage2_mcts_eval/20943995_Ev_rover_rover_mcts_orig_vh_e.5_c.1_s534933607_K0_SR10M_src20430402_e0025.txt,/home/hersco/training_new_domains/2026-09-04/statistical_replication_stage2_mcts_eval/.resume_state/20943995.eval_completed.jsonl
MAIN-VAL,validation_led,rover,on,923500475,normal20/70,1.0,3,3,3,,complete_declared_budget,20945827,/home/hersco/training_new_domains/2026-08-26/statistical_replication_stage2_policy_eval/20594483_Ev_rover_rover_orig_vh_c.1_s923500475_SR10P_src20430405_e0002.txt,/home/hersco/training_new_domains/2026-09-04/statistical_replication_stage2_mcts_eval/20945827_Ev_rover_rover_mcts_orig_vh_e.5_c.1_s923500475_K0_SR10M_src20430405_e0002.txt,/home/hersco/training_new_domains/2026-09-04/statistical_replication_stage2_mcts_eval/.resume_state/20945827.eval_completed.jsonl
MAIN-VAL,validation_led,rover,on,1073581256,normal20/70,4.0,4,5,5,,complete_declared_budget,20944971,/home/hersco/training_new_domains/2026-08-22/statistical_replication_stage2_policy_eval/20488121_Ev_rover_rover_orig_vh_c.1_s1073581256_SR10P_src20430399_e0000.txt,/home/hersco/training_new_domains/2026-09-04/statistical_replication_stage2_mcts_eval/20944971_Ev_rover_rover_mcts_orig_vh_e.5_c.1_s1073581256_K0_SR10M_src20430399_e0000.txt,/home/hersco/training_new_domains/2026-09-04/statistical_replication_stage2_mcts_eval/.resume_state/20944971.eval_completed.jsonl
MAIN-VAL,validation_led,rover,on,1239739722,normal20/70,4.0,4,4,4,,complete_declared_budget,20944972,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage2_policy_eval/20465010_Ev_rover_rover_orig_vh_c.1_s1239739722_SR10P_src20430400_e0000.txt,/home/hersco/training_new_domains/2026-09-04/statistical_replication_stage2_mcts_eval/20944972_Ev_rover_rover_mcts_orig_vh_e.5_c.1_s1239739722_K0_SR10M_src20430400_e0000.txt,/home/hersco/training_new_domains/2026-09-04/statistical_replication_stage2_mcts_eval/.resume_state/20944972.eval_completed.jsonl
MAIN-VAL,validation_led,rover,on,1472491096,normal20/70,4.0,6,6,6,,complete_declared_budget,20943999,/home/hersco/training_new_domains/2026-08-22/statistical_replication_stage2_policy_eval/20488144_Ev_rover_rover_orig_vh_c.1_s1472491096_SR10P_src20430401_e0000.txt,/home/hersco/training_new_domains/2026-09-04/statistical_replication_stage2_mcts_eval/20943999_Ev_rover_rover_mcts_orig_vh_e.5_c.1_s1472491096_K0_SR10M_src20430401_e0000.txt,/home/hersco/training_new_domains/2026-09-04/statistical_replication_stage2_mcts_eval/.resume_state/20943999.eval_completed.jsonl
MAIN-VAL,validation_led,rover,on,1510771779,normal20/70,4.0,5,5,5,,complete_declared_budget,20946113,/home/hersco/training_new_domains/2026-08-22/statistical_replication_stage2_policy_eval/20488217_Ev_rover_rover_orig_vh_c.1_s1510771779_SR10P_src20430404_e0000.txt,/home/hersco/training_new_domains/2026-09-04/statistical_replication_stage2_mcts_eval/20946113_Ev_rover_rover_mcts_orig_vh_e.5_c.1_s1510771779_K0_SR10M_src20430404_e0000.txt,/home/hersco/training_new_domains/2026-09-04/statistical_replication_stage2_mcts_eval/.resume_state/20946113.eval_completed.jsonl
MAIN-VAL,validation_led,rover,on,1963100312,normal20/70,4.0,5,5,5,,complete_declared_budget,20944001,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage2_policy_eval/20464936_Ev_rover_rover_orig_vh_c.1_s1963100312_SR10P_src20430397_e0001.txt,/home/hersco/training_new_domains/2026-09-04/statistical_replication_stage2_mcts_eval/20944001_Ev_rover_rover_mcts_orig_vh_e.5_c.1_s1963100312_K0_SR10M_src20430397_e0001.txt,/home/hersco/training_new_domains/2026-09-04/statistical_replication_stage2_mcts_eval/.resume_state/20944001.eval_completed.jsonl
MAIN-VAL,validation_led,rover,on,1972442430,normal20/70,5.0,5,5,5,,complete_declared_budget,20946114,/home/hersco/training_new_domains/2026-08-22/statistical_replication_stage2_policy_eval/20488238_Ev_rover_rover_orig_vh_c.1_s1972442430_SR10P_src20430406_e0000.txt,/home/hersco/training_new_domains/2026-09-04/statistical_replication_stage2_mcts_eval/20946114_Ev_rover_rover_mcts_orig_vh_e.5_c.1_s1972442430_K0_SR10M_src20430406_e0000.txt,/home/hersco/training_new_domains/2026-09-04/statistical_replication_stage2_mcts_eval/.resume_state/20946114.eval_completed.jsonl
MAIN-VAL,validation_led,rover,on,2011206605,normal20/70,5.0,4,4,4,,complete_declared_budget,20946115,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage2_policy_eval/20465009_Ev_rover_rover_orig_vh_c.1_s2011206605_SR10P_src20430398_e0031.txt,/home/hersco/training_new_domains/2026-09-04/statistical_replication_stage2_mcts_eval/20946115_Ev_rover_rover_mcts_orig_vh_e.5_c.1_s2011206605_K0_SR10M_src20430398_e0031.txt,/home/hersco/training_new_domains/2026-09-04/statistical_replication_stage2_mcts_eval/.resume_state/20946115.eval_completed.jsonl
MAIN-VAL,validation_led,rover,on,2082152039,normal20/70,4.0,4,4,4,,complete_declared_budget,20944004,/home/hersco/training_new_domains/2026-08-22/statistical_replication_stage2_policy_eval/20488196_Ev_rover_rover_orig_vh_c.1_s2082152039_SR10P_src20430403_e0000.txt,/home/hersco/training_new_domains/2026-09-04/statistical_replication_stage2_mcts_eval/20944004_Ev_rover_rover_mcts_orig_vh_e.5_c.1_s2082152039_K0_SR10M_src20430403_e0000.txt,/home/hersco/training_new_domains/2026-09-04/statistical_replication_stage2_mcts_eval/.resume_state/20944004.eval_completed.jsonl
