branch,domain,value_head,seed,stage1_endpoint,stage1_epoch,stage1_score,stage2_epoch,stage2_epoch0_score,change_after_first_update,total,stage1_training_job_id,stage2_training_job_id,epoch0_evaluation_job_id,source_stage1_training_log,source_stage1_evaluation_log,source_stage2_training_log,source_epoch0_evaluation_log
MAIN-TERM,rover,on,1510771779,final,140,4,0,4,0,20,20401245,20489482,20546219,/home/hersco/training_new_domains/2026-08-20/statistical_replication_stage1_10seed/20401245_Tr_rover_rover_orig_vh_c.1_s1510771779_STATREP10_STAGE1.txt,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20427863_Ev_rover_rover_orig_vh_c.1_s1510771779_SR10P_src20401245_e0140.txt,/home/hersco/training_new_domains/2026-08-22/statistical_replication_terminal_stage2_train/20489482_Re-Tr_rover_rover_mcts_orig_vh_e.5_c.1_s1510771779_K0_SR10TCT_src20401245_e0140.txt,/home/hersco/training_new_domains/2026-08-25/statistical_replication_terminal_stage2_policy_eval/20546219_Ev_rover_rover_orig_vh_c.1_s1510771779_SR10TCP_src20489482_e0000.txt
MAIN-TERM,rover,on,1963100312,final,120,4,0,4,0,20,20401238,20489483,20546267,/home/hersco/training_new_domains/2026-08-20/statistical_replication_stage1_10seed/20401238_Tr_rover_rover_orig_vh_c.1_s1963100312_STATREP10_STAGE1.txt,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20427214_Ev_rover_rover_orig_vh_c.1_s1963100312_SR10P_src20401238_e0120.txt,/home/hersco/training_new_domains/2026-08-22/statistical_replication_terminal_stage2_train/20489483_Re-Tr_rover_rover_mcts_orig_vh_e.5_c.1_s1963100312_K0_SR10TCT_src20401238_e0120.txt,/home/hersco/training_new_domains/2026-08-25/statistical_replication_terminal_stage2_policy_eval/20546267_Ev_rover_rover_orig_vh_c.1_s1963100312_SR10TCP_src20489483_e0000.txt
MAIN-TERM,rover,on,1972442430,final,121,4,0,4,0,20,20401247,20489484,20546299,/home/hersco/training_new_domains/2026-08-20/statistical_replication_stage1_10seed/20401247_Tr_rover_rover_orig_vh_c.1_s1972442430_STATREP10_STAGE1.txt,/home/hersco/training_new_domains/2026-08-22/statistical_replication_terminal_stage1_policy_eval/20489267_Ev_rover_rover_orig_vh_c.1_s1972442430_SR10TCP_src20401247_e0121.txt,/home/hersco/training_new_domains/2026-08-22/statistical_replication_terminal_stage2_train/20489484_Re-Tr_rover_rover_mcts_orig_vh_e.5_c.1_s1972442430_K0_SR10TCT_src20401247_e0121.txt,/home/hersco/training_new_domains/2026-08-25/statistical_replication_terminal_stage2_policy_eval/20546299_Ev_rover_rover_orig_vh_c.1_s1972442430_SR10TCP_src20489484_e0000.txt
MAIN-TERM,rover,on,2011206605,final,145,4,0,4,0,20,20401239,20489485,20543566,/home/hersco/training_new_domains/2026-08-20/statistical_replication_stage1_10seed/20401239_Tr_rover_rover_orig_vh_c.1_s2011206605_STATREP10_STAGE1.txt,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_policy_eval/20427455_Ev_rover_rover_orig_vh_c.1_s2011206605_SR10P_src20401239_e0145.txt,/home/hersco/training_new_domains/2026-08-22/statistical_replication_terminal_stage2_train/20489485_Re-Tr_rover_rover_mcts_orig_vh_e.5_c.1_s2011206605_K0_SR10TCT_src20401239_e0145.txt,/home/hersco/training_new_domains/2026-08-25/statistical_replication_terminal_stage2_policy_eval/20543566_Ev_rover_rover_orig_vh_c.1_s2011206605_SR10TCP_src20489485_e0000.txt
MAIN-TERM,rover,on,2082152039,final,127,4,0,4,0,20,20401244,20489486,20546321,/home/hersco/training_new_domains/2026-08-20/statistical_replication_stage1_10seed/20401244_Tr_rover_rover_orig_vh_c.1_s2082152039_STATREP10_STAGE1.txt,/home/hersco/training_new_domains/2026-08-22/statistical_replication_terminal_stage1_policy_eval/20489268_Ev_rover_rover_orig_vh_c.1_s2082152039_SR10TCP_src20401244_e0127.txt,/home/hersco/training_new_domains/2026-08-22/statistical_replication_terminal_stage2_train/20489486_Re-Tr_rover_rover_mcts_orig_vh_e.5_c.1_s2082152039_K0_SR10TCT_src20401244_e0127.txt,/home/hersco/training_new_domains/2026-08-25/statistical_replication_terminal_stage2_policy_eval/20546321_Ev_rover_rover_orig_vh_c.1_s2082152039_SR10TCP_src20489486_e0000.txt
MAIN-VAL,block_grouping,off,534933607,validation_selected,12,16,0,15,-1,20,20401192,20430360,20488007,,/home/hersco/training_new_domains/2026-08-26/statistical_replication_stage1_mcts_eval/20594585_Ev_block_grouping_block_grouping_mcts_orig_novh_e.5_c.1_s534933607_K0_SR10M_src20401192_e0012.txt,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage2_training/20430360_Re-Tr_block_grouping_block_grouping_mcts_orig_novh_e.5_c.1_s534933607_K0_SR10T_src20401192_e0012.txt,/home/hersco/training_new_domains/2026-08-22/statistical_replication_stage2_policy_eval/20488007_Ev_block_grouping_block_grouping_orig_novh_c.1_s534933607_SR10P_src20430360_e0000.txt
MAIN-VAL,block_grouping,off,923500475,validation_selected,8,14,0,15,1,20,20401195,20430363,20488075,,/home/hersco/training_new_domains/2026-08-26/statistical_replication_stage1_mcts_eval/20594589_Ev_block_grouping_block_grouping_mcts_orig_novh_e.5_c.1_s923500475_K0_SR10M_src20401195_e0008.txt,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage2_training/20430363_Re-Tr_block_grouping_block_grouping_mcts_orig_novh_e.5_c.1_s923500475_K0_SR10T_src20401195_e0008.txt,/home/hersco/training_new_domains/2026-08-22/statistical_replication_stage2_policy_eval/20488075_Ev_block_grouping_block_grouping_orig_novh_c.1_s923500475_SR10P_src20430363_e0000.txt
MAIN-VAL,block_grouping,off,1073581256,validation_selected,23,15,0,15,0,20,20401189,20430357,20487926,,/home/hersco/training_new_domains/2026-08-26/statistical_replication_stage1_mcts_eval/20594582_Ev_block_grouping_block_grouping_mcts_orig_novh_e.5_c.1_s1073581256_K0_SR10M_src20401189_e0023.txt,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage2_training/20430357_Re-Tr_block_grouping_block_grouping_mcts_orig_novh_e.5_c.1_s1073581256_K0_SR10T_src20401189_e0023.txt,/home/hersco/training_new_domains/2026-08-22/statistical_replication_stage2_policy_eval/20487926_Ev_block_grouping_block_grouping_orig_novh_c.1_s1073581256_SR10P_src20430357_e0000.txt
MAIN-VAL,block_grouping,off,1239739722,validation_selected,27,15,0,18,3,20,20401190,20430358,20487963,,/home/hersco/training_new_domains/2026-08-26/statistical_replication_stage1_mcts_eval/20594583_Ev_block_grouping_block_grouping_mcts_orig_novh_e.5_c.1_s1239739722_K0_SR10M_src20401190_e0027.txt,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage2_training/20430358_Re-Tr_block_grouping_block_grouping_mcts_orig_novh_e.5_c.1_s1239739722_K0_SR10T_src20401190_e0027.txt,/home/hersco/training_new_domains/2026-08-22/statistical_replication_stage2_policy_eval/20487963_Ev_block_grouping_block_grouping_orig_novh_c.1_s1239739722_SR10P_src20430358_e0000.txt
MAIN-VAL,block_grouping,off,1472491096,validation_selected,30,16,0,15,-1,20,20401191,20430359,20487985,,/home/hersco/training_new_domains/2026-08-26/statistical_replication_stage1_mcts_eval/20594584_Ev_block_grouping_block_grouping_mcts_orig_novh_e.5_c.1_s1472491096_K0_SR10M_src20401191_e0030.txt,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage2_training/20430359_Re-Tr_block_grouping_block_grouping_mcts_orig_novh_e.5_c.1_s1472491096_K0_SR10T_src20401191_e0030.txt,/home/hersco/training_new_domains/2026-08-22/statistical_replication_stage2_policy_eval/20487985_Ev_block_grouping_block_grouping_orig_novh_c.1_s1472491096_SR10P_src20430359_e0000.txt
MAIN-VAL,block_grouping,off,1510771779,validation_selected,34,16,0,17,1,20,20401194,20430362,20488050,,/home/hersco/training_new_domains/2026-08-26/statistical_replication_stage1_mcts_eval/20594588_Ev_block_grouping_block_grouping_mcts_orig_novh_e.5_c.1_s1510771779_K0_SR10M_src20401194_e0034.txt,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage2_training/20430362_Re-Tr_block_grouping_block_grouping_mcts_orig_novh_e.5_c.1_s1510771779_K0_SR10T_src20401194_e0034.txt,/home/hersco/training_new_domains/2026-08-22/statistical_replication_stage2_policy_eval/20488050_Ev_block_grouping_block_grouping_orig_novh_c.1_s1510771779_SR10P_src20430362_e0000.txt
MAIN-VAL,block_grouping,off,1963100312,validation_selected,44,15,0,15,0,20,20401187,20430354,20487884,,/home/hersco/training_new_domains/2026-08-26/statistical_replication_stage1_mcts_eval/20594580_Ev_block_grouping_block_grouping_mcts_orig_novh_e.5_c.1_s1963100312_K0_SR10M_src20401187_e0044.txt,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage2_training/20430354_Re-Tr_block_grouping_block_grouping_mcts_orig_novh_e.5_c.1_s1963100312_K0_SR10T_src20401187_e0044.txt,/home/hersco/training_new_domains/2026-08-22/statistical_replication_stage2_policy_eval/20487884_Ev_block_grouping_block_grouping_orig_novh_c.1_s1963100312_SR10P_src20430354_e0000.txt
MAIN-VAL,block_grouping,off,1972442430,validation_selected,17,16,0,17,1,20,20401196,20430364,20489042,,/home/hersco/training_new_domains/2026-08-26/statistical_replication_stage1_mcts_eval/20594590_Ev_block_grouping_block_grouping_mcts_orig_novh_e.5_c.1_s1972442430_K0_SR10M_src20401196_e0017.txt,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage2_training/20430364_Re-Tr_block_grouping_block_grouping_mcts_orig_novh_e.5_c.1_s1972442430_K0_SR10T_src20401196_e0017.txt,/home/hersco/training_new_domains/2026-08-22/statistical_replication_stage2_policy_eval/20489042_Ev_block_grouping_block_grouping_orig_novh_c.1_s1972442430_SR10P_src20430364_e0000.txt
MAIN-VAL,block_grouping,off,2011206605,validation_selected,40,15,0,15,0,20,20401188,20430355,20487905,,/home/hersco/training_new_domains/2026-08-26/statistical_replication_stage1_mcts_eval/20594581_Ev_block_grouping_block_grouping_mcts_orig_novh_e.5_c.1_s2011206605_K0_SR10M_src20401188_e0040.txt,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage2_training/20430355_Re-Tr_block_grouping_block_grouping_mcts_orig_novh_e.5_c.1_s2011206605_K0_SR10T_src20401188_e0040.txt,/home/hersco/training_new_domains/2026-08-22/statistical_replication_stage2_policy_eval/20487905_Ev_block_grouping_block_grouping_orig_novh_c.1_s2011206605_SR10P_src20430355_e0000.txt
MAIN-VAL,block_grouping,off,2082152039,validation_selected,18,16,0,13,-3,20,20401193,20430361,20488028,,/home/hersco/training_new_domains/2026-08-26/statistical_replication_stage1_mcts_eval/20594587_Ev_block_grouping_block_grouping_mcts_orig_novh_e.5_c.1_s2082152039_K0_SR10M_src20401193_e0018.txt,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage2_training/20430361_Re-Tr_block_grouping_block_grouping_mcts_orig_novh_e.5_c.1_s2082152039_K0_SR10T_src20401193_e0018.txt,/home/hersco/training_new_domains/2026-08-22/statistical_replication_stage2_policy_eval/20488028_Ev_block_grouping_block_grouping_orig_novh_c.1_s2082152039_SR10P_src20430361_e0000.txt
MAIN-VAL,block_grouping,on,1073581256,validation_selected,11,15,0,14,-1,20,20401179,20430346,20487840,,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_mcts_eval/20430032_Ev_block_grouping_block_grouping_mcts_orig_vh_e.5_c.1_s1073581256_K0_SR10M_src20401179_e0011.txt,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage2_training/20430346_Re-Tr_block_grouping_block_grouping_mcts_orig_vh_e.5_c.1_s1073581256_K0_SR10T_src20401179_e0011.txt,/home/hersco/training_new_domains/2026-08-22/statistical_replication_stage2_policy_eval/20487840_Ev_block_grouping_block_grouping_orig_vh_c.1_s1073581256_SR10P_src20430346_e0000.txt
MAIN-VAL,block_grouping,on,1472491096,validation_selected,2,17,0,12,-5,20,20401181,20430348,20487862,,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_mcts_eval/20430034_Ev_block_grouping_block_grouping_mcts_orig_vh_e.5_c.1_s1472491096_K0_SR10M_src20401181_e0002.txt,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage2_training/20430348_Re-Tr_block_grouping_block_grouping_mcts_orig_vh_e.5_c.1_s1472491096_K0_SR10T_src20401181_e0002.txt,/home/hersco/training_new_domains/2026-08-22/statistical_replication_stage2_policy_eval/20487862_Ev_block_grouping_block_grouping_orig_vh_c.1_s1472491096_SR10P_src20430348_e0000.txt
MAIN-VAL,counters,on,1972442430,validation_selected,1,16,0,18,2,59,20401277,20430436,20488477,,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_mcts_eval/20430154_Ev_counters_counters_mcts_orig_vh_e.5_c.1_s1972442430_K0_SR10M_src20401277_e0001.txt,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage2_training/20430436_Re-Tr_counters_counters_mcts_orig_vh_e.5_c.1_s1972442430_K0_SR10T_src20401277_e0001.txt,/home/hersco/training_new_domains/2026-08-22/statistical_replication_stage2_policy_eval/20488477_Ev_counters_counters_orig_vh_c.1_s1972442430_SR10P_src20430436_e0000.txt
MAIN-VAL,drone,off,534933607,validation_selected,69,10,0,6,-4,20,20401213,20451802,20489085,,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_mcts_eval/20451725_Ev_drone_drone_mcts_orig_novh_e.5_c.1_s534933607_K0_SR10M_src20401213_e0069.txt,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage2_training/20451802_Re-Tr_drone_drone_mcts_orig_novh_e.5_c.1_s534933607_K0_SR10T_src20401213_e0069.txt,/home/hersco/training_new_domains/2026-08-22/statistical_replication_stage2_policy_eval/20489085_Ev_drone_drone_orig_novh_c.1_s534933607_SR10P_src20451802_e0000.txt
MAIN-VAL,drone,off,1972442430,validation_selected,67,4,0,5,1,20,20401217,20451803,20489107,,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_mcts_eval/20451726_Ev_drone_drone_mcts_orig_novh_e.5_c.1_s1972442430_K0_SR10M_src20401217_e0067.txt,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage2_training/20451803_Re-Tr_drone_drone_mcts_orig_novh_e.5_c.1_s1972442430_K0_SR10T_src20401217_e0067.txt,/home/hersco/training_new_domains/2026-08-22/statistical_replication_stage2_policy_eval/20489107_Ev_drone_drone_orig_novh_c.1_s1972442430_SR10P_src20451803_e0000.txt
MAIN-VAL,drone,on,923500475,validation_selected,103,11,0,6,-5,20,20401205,20451798,20488508,,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_mcts_eval/20451721_Ev_drone_drone_mcts_orig_vh_e.5_c.1_s923500475_K0_SR10M_src20401205_e0103.txt,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage2_training/20451798_Re-Tr_drone_drone_mcts_orig_vh_e.5_c.1_s923500475_K0_SR10T_src20401205_e0103.txt,/home/hersco/training_new_domains/2026-08-22/statistical_replication_stage2_policy_eval/20488508_Ev_drone_drone_orig_vh_c.1_s923500475_SR10P_src20451798_e0000.txt
MAIN-VAL,drone,on,1073581256,validation_selected,118,16,0,6,-10,20,20401199,20431946,20489064,,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_mcts_eval/20431945_Ev_drone_drone_mcts_orig_vh_e.5_c.1_s1073581256_K0_SR10M_src20401199_e0118.txt,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage2_training/20431946_Re-Tr_drone_drone_mcts_orig_vh_e.5_c.1_s1073581256_K0_SR10T_src20401199_e0118.txt,/home/hersco/training_new_domains/2026-08-22/statistical_replication_stage2_policy_eval/20489064_Ev_drone_drone_orig_vh_c.1_s1073581256_SR10P_src20431946_e0000.txt
MAIN-VAL,drone,on,1963100312,validation_selected,1,3,0,1,-2,20,20401197,20430365,20488098,,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_mcts_eval/20430050_Ev_drone_drone_mcts_orig_vh_e.5_c.1_s1963100312_K0_SR10M_src20401197_e0001.txt,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage2_training/20430365_Re-Tr_drone_drone_mcts_orig_vh_e.5_c.1_s1963100312_K0_SR10T_src20401197_e0001.txt,/home/hersco/training_new_domains/2026-08-22/statistical_replication_stage2_policy_eval/20488098_Ev_drone_drone_orig_vh_c.1_s1963100312_SR10P_src20430365_e0000.txt
MAIN-VAL,rover,off,534933607,validation_selected,124,4,0,4,0,20,20401253,20430412,20488387,,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_mcts_eval/20430102_Ev_rover_rover_mcts_orig_novh_e.5_c.1_s534933607_K0_SR10M_src20401253_e0124.txt,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage2_training/20430412_Re-Tr_rover_rover_mcts_orig_novh_e.5_c.1_s534933607_K0_SR10T_src20401253_e0124.txt,/home/hersco/training_new_domains/2026-08-22/statistical_replication_stage2_policy_eval/20488387_Ev_rover_rover_orig_novh_c.1_s534933607_SR10P_src20430412_e0000.txt
MAIN-VAL,rover,off,923500475,validation_selected,20,5,0,4,-1,20,20401256,20430415,20488455,,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_mcts_eval/20430107_Ev_rover_rover_mcts_orig_novh_e.5_c.1_s923500475_K0_SR10M_src20401256_e0020.txt,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage2_training/20430415_Re-Tr_rover_rover_mcts_orig_novh_e.5_c.1_s923500475_K0_SR10T_src20401256_e0020.txt,/home/hersco/training_new_domains/2026-08-22/statistical_replication_stage2_policy_eval/20488455_Ev_rover_rover_orig_novh_c.1_s923500475_SR10P_src20430415_e0000.txt
MAIN-VAL,rover,off,1073581256,validation_selected,40,6,0,4,-2,20,20401250,20430409,20488323,,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_mcts_eval/20430099_Ev_rover_rover_mcts_orig_novh_e.5_c.1_s1073581256_K0_SR10M_src20401250_e0040.txt,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage2_training/20430409_Re-Tr_rover_rover_mcts_orig_novh_e.5_c.1_s1073581256_K0_SR10T_src20401250_e0040.txt,/home/hersco/training_new_domains/2026-08-22/statistical_replication_stage2_policy_eval/20488323_Ev_rover_rover_orig_novh_c.1_s1073581256_SR10P_src20430409_e0000.txt
MAIN-VAL,rover,off,1239739722,validation_selected,53,4,0,4,0,20,20401251,20430410,20488344,,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_mcts_eval/20430100_Ev_rover_rover_mcts_orig_novh_e.5_c.1_s1239739722_K0_SR10M_src20401251_e0053.txt,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage2_training/20430410_Re-Tr_rover_rover_mcts_orig_novh_e.5_c.1_s1239739722_K0_SR10T_src20401251_e0053.txt,/home/hersco/training_new_domains/2026-08-22/statistical_replication_stage2_policy_eval/20488344_Ev_rover_rover_orig_novh_c.1_s1239739722_SR10P_src20430410_e0000.txt
MAIN-VAL,rover,off,1472491096,validation_selected,64,5,0,4,-1,20,20401252,20430411,20488365,,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_mcts_eval/20430101_Ev_rover_rover_mcts_orig_novh_e.5_c.1_s1472491096_K0_SR10M_src20401252_e0064.txt,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage2_training/20430411_Re-Tr_rover_rover_mcts_orig_novh_e.5_c.1_s1472491096_K0_SR10T_src20401252_e0064.txt,/home/hersco/training_new_domains/2026-08-22/statistical_replication_stage2_policy_eval/20488365_Ev_rover_rover_orig_novh_c.1_s1472491096_SR10P_src20430411_e0000.txt
MAIN-VAL,rover,off,1510771779,validation_selected,48,6,0,4,-2,20,20401255,20430414,20488432,,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_mcts_eval/20430104_Ev_rover_rover_mcts_orig_novh_e.5_c.1_s1510771779_K0_SR10M_src20401255_e0048.txt,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage2_training/20430414_Re-Tr_rover_rover_mcts_orig_novh_e.5_c.1_s1510771779_K0_SR10T_src20401255_e0048.txt,/home/hersco/training_new_domains/2026-08-22/statistical_replication_stage2_policy_eval/20488432_Ev_rover_rover_orig_novh_c.1_s1510771779_SR10P_src20430414_e0000.txt
MAIN-VAL,rover,off,1963100312,validation_selected,25,5,0,4,-1,20,20401248,20430407,20488260,,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_mcts_eval/20430097_Ev_rover_rover_mcts_orig_novh_e.5_c.1_s1963100312_K0_SR10M_src20401248_e0025.txt,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage2_training/20430407_Re-Tr_rover_rover_mcts_orig_novh_e.5_c.1_s1963100312_K0_SR10T_src20401248_e0025.txt,/home/hersco/training_new_domains/2026-08-22/statistical_replication_stage2_policy_eval/20488260_Ev_rover_rover_orig_novh_c.1_s1963100312_SR10P_src20430407_e0000.txt
MAIN-VAL,rover,off,2011206605,validation_selected,44,4,0,4,0,20,20401249,20430408,20488302,,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_mcts_eval/20430098_Ev_rover_rover_mcts_orig_novh_e.5_c.1_s2011206605_K0_SR10M_src20401249_e0044.txt,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage2_training/20430408_Re-Tr_rover_rover_mcts_orig_novh_e.5_c.1_s2011206605_K0_SR10T_src20401249_e0044.txt,/home/hersco/training_new_domains/2026-08-22/statistical_replication_stage2_policy_eval/20488302_Ev_rover_rover_orig_novh_c.1_s2011206605_SR10P_src20430408_e0000.txt
MAIN-VAL,rover,off,2082152039,validation_selected,21,4,0,4,0,20,20401254,20430413,20488411,,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_mcts_eval/20430103_Ev_rover_rover_mcts_orig_novh_e.5_c.1_s2082152039_K0_SR10M_src20401254_e0021.txt,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage2_training/20430413_Re-Tr_rover_rover_mcts_orig_novh_e.5_c.1_s2082152039_K0_SR10T_src20401254_e0021.txt,/home/hersco/training_new_domains/2026-08-22/statistical_replication_stage2_policy_eval/20488411_Ev_rover_rover_orig_novh_c.1_s2082152039_SR10P_src20430413_e0000.txt
MAIN-VAL,rover,on,534933607,validation_selected,17,4,0,3,-1,20,20401243,20430402,20488175,,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_mcts_eval/20430092_Ev_rover_rover_mcts_orig_vh_e.5_c.1_s534933607_K0_SR10M_src20401243_e0017.txt,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage2_training/20430402_Re-Tr_rover_rover_mcts_orig_vh_e.5_c.1_s534933607_K0_SR10T_src20401243_e0017.txt,/home/hersco/training_new_domains/2026-08-22/statistical_replication_stage2_policy_eval/20488175_Ev_rover_rover_orig_vh_c.1_s534933607_SR10P_src20430402_e0000.txt
MAIN-VAL,rover,on,1073581256,validation_selected,143,6,0,4,-2,20,20401240,20430399,20488121,,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_mcts_eval/20430089_Ev_rover_rover_mcts_orig_vh_e.5_c.1_s1073581256_K0_SR10M_src20401240_e0143.txt,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage2_training/20430399_Re-Tr_rover_rover_mcts_orig_vh_e.5_c.1_s1073581256_K0_SR10T_src20401240_e0143.txt,/home/hersco/training_new_domains/2026-08-22/statistical_replication_stage2_policy_eval/20488121_Ev_rover_rover_orig_vh_c.1_s1073581256_SR10P_src20430399_e0000.txt
MAIN-VAL,rover,on,1472491096,validation_selected,115,4,0,4,0,20,20401242,20430401,20488144,,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_mcts_eval/20430091_Ev_rover_rover_mcts_orig_vh_e.5_c.1_s1472491096_K0_SR10M_src20401242_e0115.txt,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage2_training/20430401_Re-Tr_rover_rover_mcts_orig_vh_e.5_c.1_s1472491096_K0_SR10T_src20401242_e0115.txt,/home/hersco/training_new_domains/2026-08-22/statistical_replication_stage2_policy_eval/20488144_Ev_rover_rover_orig_vh_c.1_s1472491096_SR10P_src20430401_e0000.txt
MAIN-VAL,rover,on,1510771779,validation_selected,90,4,0,4,0,20,20401245,20430404,20488217,,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_mcts_eval/20430094_Ev_rover_rover_mcts_orig_vh_e.5_c.1_s1510771779_K0_SR10M_src20401245_e0090.txt,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage2_training/20430404_Re-Tr_rover_rover_mcts_orig_vh_e.5_c.1_s1510771779_K0_SR10T_src20401245_e0090.txt,/home/hersco/training_new_domains/2026-08-22/statistical_replication_stage2_policy_eval/20488217_Ev_rover_rover_orig_vh_c.1_s1510771779_SR10P_src20430404_e0000.txt
MAIN-VAL,rover,on,1972442430,validation_selected,71,4,0,5,1,20,20401247,20430406,20488238,,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_mcts_eval/20430096_Ev_rover_rover_mcts_orig_vh_e.5_c.1_s1972442430_K0_SR10M_src20401247_e0071.txt,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage2_training/20430406_Re-Tr_rover_rover_mcts_orig_vh_e.5_c.1_s1972442430_K0_SR10T_src20401247_e0071.txt,/home/hersco/training_new_domains/2026-08-22/statistical_replication_stage2_policy_eval/20488238_Ev_rover_rover_orig_vh_c.1_s1972442430_SR10P_src20430406_e0000.txt
MAIN-VAL,rover,on,2082152039,validation_selected,77,4,0,4,0,20,20401244,20430403,20488196,,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage1_mcts_eval/20430093_Ev_rover_rover_mcts_orig_vh_e.5_c.1_s2082152039_K0_SR10M_src20401244_e0077.txt,/home/hersco/training_new_domains/2026-08-21/statistical_replication_stage2_training/20430403_Re-Tr_rover_rover_mcts_orig_vh_e.5_c.1_s2082152039_K0_SR10T_src20401244_e0077.txt,/home/hersco/training_new_domains/2026-08-22/statistical_replication_stage2_policy_eval/20488196_Ev_rover_rover_orig_vh_c.1_s2082152039_SR10P_src20430403_e0000.txt
