job_id,job_name,domain,value_head,seed,tag,source_training_job_id,snapshot_epoch,analysis_roles,slurm_state,exit_code,elapsed,successes,total,val_valid,val_invalid,classified_instances,successful_instance_runtime_seconds,source_evaluation_log,source_training_log
20559573,Ev_fo_counters_fo_counters_mcts_orig_vh_e.5_c.1_s534933607_K0_SR10TCM_src20489456_e0044,fo_counters,on,534933607,SR10TCM,20489456,44,main_term_stage2_selected_mcts,RUNNING,0:0,03:48:35,0,0,,,0,,/home/hersco/training_new_domains/2026-08-25/statistical_replication_terminal_stage2_mcts_eval/20559573_Ev_fo_counters_fo_counters_mcts_orig_vh_e.5_c.1_s534933607_K0_SR10TCM_src20489456_e0044.txt,
20559574,Ev_fo_counters_fo_counters_mcts_orig_vh_e.5_c.1_s923500475_K0_SR10TCM_src20489457_e0030,fo_counters,on,923500475,SR10TCM,20489457,30,main_term_stage2_selected_mcts,RUNNING,0:0,1-08:53:59,5,5,,,5,34.57;53.87;68.64;230.16;514.53,/home/hersco/training_new_domains/2026-08-25/statistical_replication_terminal_stage2_mcts_eval/20559574_Ev_fo_counters_fo_counters_mcts_orig_vh_e.5_c.1_s923500475_K0_SR10TCM_src20489457_e0030.txt,
20559575,Ev_fo_counters_fo_counters_mcts_orig_vh_e.5_c.1_s1073581256_K0_SR10TCM_src20489458_e0077,fo_counters,on,1073581256,SR10TCM,20489458,77,main_term_stage2_selected_mcts,RUNNING,0:0,02:04:43,0,0,,,0,,/home/hersco/training_new_domains/2026-08-25/statistical_replication_terminal_stage2_mcts_eval/20559575_Ev_fo_counters_fo_counters_mcts_orig_vh_e.5_c.1_s1073581256_K0_SR10TCM_src20489458_e0077.txt,
20559576,Ev_fo_counters_fo_counters_mcts_orig_vh_e.5_c.1_s1239739722_K0_SR10TCM_src20489459_e0066,fo_counters,on,1239739722,SR10TCM,20489459,66,main_term_stage2_selected_mcts,COMPLETED,0:0,1-06:18:57,5,20,5,0,5,28.07;45.87;147.58;247.77;922.10,/home/hersco/training_new_domains/2026-08-25/statistical_replication_terminal_stage2_mcts_eval/20559576_Ev_fo_counters_fo_counters_mcts_orig_vh_e.5_c.1_s1239739722_K0_SR10TCM_src20489459_e0066.txt,
20559577,Ev_fo_counters_fo_counters_mcts_orig_vh_e.5_c.1_s1472491096_K0_SR10TCM_src20489461_e0003,fo_counters,on,1472491096,SR10TCM,20489461,3,main_term_stage2_selected_mcts,RUNNING,0:0,1-07:52:58,4,4,,,4,24.57;32.83;48.11;90.92,/home/hersco/training_new_domains/2026-08-25/statistical_replication_terminal_stage2_mcts_eval/20559577_Ev_fo_counters_fo_counters_mcts_orig_vh_e.5_c.1_s1472491096_K0_SR10TCM_src20489461_e0003.txt,
20559578,Ev_fo_counters_fo_counters_mcts_orig_vh_e.5_c.1_s1510771779_K0_SR10TCM_src20489462_e0032,fo_counters,on,1510771779,SR10TCM,20489462,32,main_term_stage2_selected_mcts,RUNNING,0:0,06:10:12,0,0,,,0,,/home/hersco/training_new_domains/2026-08-25/statistical_replication_terminal_stage2_mcts_eval/20559578_Ev_fo_counters_fo_counters_mcts_orig_vh_e.5_c.1_s1510771779_K0_SR10TCM_src20489462_e0032.txt,
20559579,Ev_fo_counters_fo_counters_mcts_orig_vh_e.5_c.1_s1963100312_K0_SR10TCM_src20489463_e0069,fo_counters,on,1963100312,SR10TCM,20489463,69,main_term_stage2_selected_mcts,PENDING,0:0,00:00:00,4,4,,,4,18.30;27.82;64.13;62.14,/home/hersco/training_new_domains/2026-08-25/statistical_replication_terminal_stage2_mcts_eval/20559579_Ev_fo_counters_fo_counters_mcts_orig_vh_e.5_c.1_s1963100312_K0_SR10TCM_src20489463_e0069.txt,
20559580,Ev_fo_counters_fo_counters_mcts_orig_vh_e.5_c.1_s1972442430_K0_SR10TCM_src20489464_e0005,fo_counters,on,1972442430,SR10TCM,20489464,5,main_term_stage2_selected_mcts,RUNNING,0:0,06:10:12,0,0,,,0,,/home/hersco/training_new_domains/2026-08-25/statistical_replication_terminal_stage2_mcts_eval/20559580_Ev_fo_counters_fo_counters_mcts_orig_vh_e.5_c.1_s1972442430_K0_SR10TCM_src20489464_e0005.txt,
20559581,Ev_fo_counters_fo_counters_mcts_orig_vh_e.5_c.1_s2011206605_K0_SR10TCM_src20489465_e0003,fo_counters,on,2011206605,SR10TCM,20489465,3,main_term_stage2_selected_mcts,COMPLETED,0:0,1-06:05:32,5,20,5,0,5,37.34;54.63;84.95;154.81;179.86,/home/hersco/training_new_domains/2026-08-25/statistical_replication_terminal_stage2_mcts_eval/20559581_Ev_fo_counters_fo_counters_mcts_orig_vh_e.5_c.1_s2011206605_K0_SR10TCM_src20489465_e0003.txt,
20559582,Ev_fo_counters_fo_counters_mcts_orig_vh_e.5_c.1_s2082152039_K0_SR10TCM_src20489466_e0015,fo_counters,on,2082152039,SR10TCM,20489466,15,main_term_stage2_selected_mcts,COMPLETED,0:0,1-06:05:41,5,20,5,0,5,30.34;42.17;55.45;92.47;176.45,/home/hersco/training_new_domains/2026-08-25/statistical_replication_terminal_stage2_mcts_eval/20559582_Ev_fo_counters_fo_counters_mcts_orig_vh_e.5_c.1_s2082152039_K0_SR10TCM_src20489466_e0015.txt,
20559590,Ev_rover_rover_mcts_orig_novh_e.5_c.1_s534933607_K0_SR10TCM_src20489467_e0000,rover,off,534933607,SR10TCM,20489467,0,main_term_stage2_selected_mcts,OUT_OF_MEMORY,0:125,1-06:02:52,4,20,4,0,5,74.02;75.63;89.90;80.61,/home/hersco/training_new_domains/2026-08-25/statistical_replication_terminal_stage2_mcts_eval/20559590_Ev_rover_rover_mcts_orig_novh_e.5_c.1_s534933607_K0_SR10TCM_src20489467_e0000.txt,
20559587,Ev_rover_rover_mcts_orig_novh_e.5_c.1_s923500475_K0_SR10TCM_src20489468_e0000,rover,off,923500475,SR10TCM,20489468,0,main_term_stage2_selected_mcts,OUT_OF_MEMORY,0:125,1-05:10:16,4,20,4,0,6,70.93;83.13;87.31;77.59,/home/hersco/training_new_domains/2026-08-25/statistical_replication_terminal_stage2_mcts_eval/20559587_Ev_rover_rover_mcts_orig_novh_e.5_c.1_s923500475_K0_SR10TCM_src20489468_e0000.txt,
20559636,Ev_rover_rover_mcts_orig_novh_e.5_c.1_s1073581256_K0_SR10TCM_src20489469_e0001,rover,off,1073581256,SR10TCM,20489469,1,main_term_stage2_selected_mcts,OUT_OF_MEMORY,0:125,1-06:04:10,5,20,5,0,6,76.98;82.00;91.79;77.12;135.23,/home/hersco/training_new_domains/2026-08-25/statistical_replication_terminal_stage2_mcts_eval/20559636_Ev_rover_rover_mcts_orig_novh_e.5_c.1_s1073581256_K0_SR10TCM_src20489469_e0001.txt,
20559637,Ev_rover_rover_mcts_orig_novh_e.5_c.1_s1239739722_K0_SR10TCM_src20489470_e0000,rover,off,1239739722,SR10TCM,20489470,0,main_term_stage2_selected_mcts,OUT_OF_MEMORY,0:125,1-06:08:05,4,20,4,0,5,79.23;81.88;136.20;124.00,/home/hersco/training_new_domains/2026-08-25/statistical_replication_terminal_stage2_mcts_eval/20559637_Ev_rover_rover_mcts_orig_novh_e.5_c.1_s1239739722_K0_SR10TCM_src20489470_e0000.txt,
20559638,Ev_rover_rover_mcts_orig_novh_e.5_c.1_s1472491096_K0_SR10TCM_src20489471_e0001,rover,off,1472491096,SR10TCM,20489471,1,main_term_stage2_selected_mcts,OUT_OF_MEMORY,0:125,1-02:46:53,5,20,5,0,7,68.38;69.07;69.60;63.18;379.26,/home/hersco/training_new_domains/2026-08-25/statistical_replication_terminal_stage2_mcts_eval/20559638_Ev_rover_rover_mcts_orig_novh_e.5_c.1_s1472491096_K0_SR10TCM_src20489471_e0001.txt,
20559639,Ev_rover_rover_mcts_orig_novh_e.5_c.1_s1510771779_K0_SR10TCM_src20489472_e0000,rover,off,1510771779,SR10TCM,20489472,0,main_term_stage2_selected_mcts,OUT_OF_MEMORY,0:125,1-08:15:56,4,20,4,0,4,66.87;68.44;68.70;84.85,/home/hersco/training_new_domains/2026-08-25/statistical_replication_terminal_stage2_mcts_eval/20559639_Ev_rover_rover_mcts_orig_novh_e.5_c.1_s1510771779_K0_SR10TCM_src20489472_e0000.txt,
20559640,Ev_rover_rover_mcts_orig_novh_e.5_c.1_s1963100312_K0_SR10TCM_src20489473_e0009,rover,off,1963100312,SR10TCM,20489473,9,main_term_stage2_selected_mcts,OUT_OF_MEMORY,0:125,1-06:10:15,4,20,4,0,6,60.54;66.15;76.75;85.71,/home/hersco/training_new_domains/2026-08-25/statistical_replication_terminal_stage2_mcts_eval/20559640_Ev_rover_rover_mcts_orig_novh_e.5_c.1_s1963100312_K0_SR10TCM_src20489473_e0009.txt,
20559641,Ev_rover_rover_mcts_orig_novh_e.5_c.1_s1972442430_K0_SR10TCM_src20489474_e0000,rover,off,1972442430,SR10TCM,20489474,0,main_term_stage2_selected_mcts,OUT_OF_MEMORY,0:125,1-06:11:19,4,20,4,0,5,69.09;71.11;82.53;64.96,/home/hersco/training_new_domains/2026-08-25/statistical_replication_terminal_stage2_mcts_eval/20559641_Ev_rover_rover_mcts_orig_novh_e.5_c.1_s1972442430_K0_SR10TCM_src20489474_e0000.txt,
20559642,Ev_rover_rover_mcts_orig_novh_e.5_c.1_s2011206605_K0_SR10TCM_src20489475_e0001,rover,off,2011206605,SR10TCM,20489475,1,main_term_stage2_selected_mcts,OUT_OF_MEMORY,0:125,1-06:07:11,4,20,4,0,5,62.37;82.85;86.69;77.72,/home/hersco/training_new_domains/2026-08-25/statistical_replication_terminal_stage2_mcts_eval/20559642_Ev_rover_rover_mcts_orig_novh_e.5_c.1_s2011206605_K0_SR10TCM_src20489475_e0001.txt,
20559643,Ev_rover_rover_mcts_orig_novh_e.5_c.1_s2082152039_K0_SR10TCM_src20489476_e0000,rover,off,2082152039,SR10TCM,20489476,0,main_term_stage2_selected_mcts,OUT_OF_MEMORY,0:125,1-07:58:18,4,20,4,0,4,61.03;67.27;122.40;100.24,/home/hersco/training_new_domains/2026-08-25/statistical_replication_terminal_stage2_mcts_eval/20559643_Ev_rover_rover_mcts_orig_novh_e.5_c.1_s2082152039_K0_SR10TCM_src20489476_e0000.txt,
20559583,Ev_rover_rover_mcts_orig_vh_e.5_c.1_s534933607_K0_SR10TCM_src20489477_e0000,rover,on,534933607,SR10TCM,20489477,0,main_term_stage2_selected_mcts,OUT_OF_MEMORY,0:125,1-18:34:25,5,20,,,5,64.00;67.50;81.36;192.82;1762.86,/home/hersco/training_new_domains/2026-08-25/statistical_replication_terminal_stage2_mcts_eval/20559583_Ev_rover_rover_mcts_orig_vh_e.5_c.1_s534933607_K0_SR10TCM_src20489477_e0000.txt,
20559644,Ev_rover_rover_mcts_orig_vh_e.5_c.1_s923500475_K0_SR10TCM_src20489478_e0004,rover,on,923500475,SR10TCM,20489478,4,main_term_stage2_selected_mcts,OUT_OF_MEMORY,0:125,1-12:02:10,4,20,4,0,4,65.90;67.13;70.94;64.10,/home/hersco/training_new_domains/2026-08-25/statistical_replication_terminal_stage2_mcts_eval/20559644_Ev_rover_rover_mcts_orig_vh_e.5_c.1_s923500475_K0_SR10TCM_src20489478_e0004.txt,
20559585,Ev_rover_rover_mcts_orig_vh_e.5_c.1_s1073581256_K0_SR10TCM_src20489479_e0026,rover,on,1073581256,SR10TCM,20489479,26,main_term_stage2_selected_mcts,COMPLETED,0:0,1-06:06:07,4,20,4,0,5,78.65;80.33;129.26;83.59,/home/hersco/training_new_domains/2026-08-25/statistical_replication_terminal_stage2_mcts_eval/20559585_Ev_rover_rover_mcts_orig_vh_e.5_c.1_s1073581256_K0_SR10TCM_src20489479_e0026.txt,
20559588,Ev_rover_rover_mcts_orig_vh_e.5_c.1_s1239739722_K0_SR10TCM_src20489480_e0024,rover,on,1239739722,SR10TCM,20489480,24,main_term_stage2_selected_mcts,COMPLETED,0:0,1-12:03:45,4,20,4,0,4,93.35;104.20;116.35;99.67,/home/hersco/training_new_domains/2026-08-25/statistical_replication_terminal_stage2_mcts_eval/20559588_Ev_rover_rover_mcts_orig_vh_e.5_c.1_s1239739722_K0_SR10TCM_src20489480_e0024.txt,
20559589,Ev_rover_rover_mcts_orig_vh_e.5_c.1_s1472491096_K0_SR10TCM_src20489481_e0002,rover,on,1472491096,SR10TCM,20489481,2,main_term_stage2_selected_mcts,OUT_OF_MEMORY,0:125,1-06:06:10,5,20,5,0,5,81.10;84.10;86.04;78.56;129.19,/home/hersco/training_new_domains/2026-08-25/statistical_replication_terminal_stage2_mcts_eval/20559589_Ev_rover_rover_mcts_orig_vh_e.5_c.1_s1472491096_K0_SR10TCM_src20489481_e0002.txt,
20559646,Ev_rover_rover_mcts_orig_vh_e.5_c.1_s1510771779_K0_SR10TCM_src20489482_e0002,rover,on,1510771779,SR10TCM,20489482,2,main_term_stage2_selected_mcts,OUT_OF_MEMORY,0:125,1-06:10:28,5,20,5,0,5,66.14;69.73;77.69;74.71;531.39,/home/hersco/training_new_domains/2026-08-25/statistical_replication_terminal_stage2_mcts_eval/20559646_Ev_rover_rover_mcts_orig_vh_e.5_c.1_s1510771779_K0_SR10TCM_src20489482_e0002.txt,
20559647,Ev_rover_rover_mcts_orig_vh_e.5_c.1_s1963100312_K0_SR10TCM_src20489483_e0092,rover,on,1963100312,SR10TCM,20489483,92,main_term_stage2_selected_mcts,COMPLETED,0:0,1-06:04:26,5,20,5,0,6,74.15;75.66;95.92;74.45;201.12,/home/hersco/training_new_domains/2026-08-25/statistical_replication_terminal_stage2_mcts_eval/20559647_Ev_rover_rover_mcts_orig_vh_e.5_c.1_s1963100312_K0_SR10TCM_src20489483_e0092.txt,
20559648,Ev_rover_rover_mcts_orig_vh_e.5_c.1_s1972442430_K0_SR10TCM_src20489484_e0003,rover,on,1972442430,SR10TCM,20489484,3,main_term_stage2_selected_mcts,OUT_OF_MEMORY,0:125,1-06:07:27,4,20,4,0,5,95.43;98.20;98.80;114.54,/home/hersco/training_new_domains/2026-08-25/statistical_replication_terminal_stage2_mcts_eval/20559648_Ev_rover_rover_mcts_orig_vh_e.5_c.1_s1972442430_K0_SR10TCM_src20489484_e0003.txt,
20559586,Ev_rover_rover_mcts_orig_vh_e.5_c.1_s2011206605_K0_SR10TCM_src20489485_e0000,rover,on,2011206605,SR10TCM,20489485,0,main_term_stage2_selected_mcts,OUT_OF_MEMORY,0:125,1-06:03:51,5,20,5,0,5,78.58;81.97;85.90;105.46;222.21,/home/hersco/training_new_domains/2026-08-25/statistical_replication_terminal_stage2_mcts_eval/20559586_Ev_rover_rover_mcts_orig_vh_e.5_c.1_s2011206605_K0_SR10TCM_src20489485_e0000.txt,
20559649,Ev_rover_rover_mcts_orig_vh_e.5_c.1_s2082152039_K0_SR10TCM_src20489486_e0007,rover,on,2082152039,SR10TCM,20489486,7,main_term_stage2_selected_mcts,COMPLETED,0:0,1-12:02:30,4,20,4,0,4,82.39;84.88;159.59;233.89,/home/hersco/training_new_domains/2026-08-25/statistical_replication_terminal_stage2_mcts_eval/20559649_Ev_rover_rover_mcts_orig_vh_e.5_c.1_s2082152039_K0_SR10TCM_src20489486_e0007.txt,
