evaluation_job_id,stage2_training_job_id,research_question,domain,policy_architecture,value_head,estimator,tree_sampling,seed,stage1_successes,stage1_total,epoch,successes,total,score,evaluation_elapsed,snapshot,source_training_log,evaluation_log
19986987,19960678,RQ3,rover,all,on,0.5,0,42,4,20,35,4,20,0.2,00:18:14,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.rover-experiments_numeric.architecture.actprop_2l_all_mcts_hmrp_ha_gbfs-2026-08-09T13:58:38.810611/P[domain,pfile1,pfile2,pfile3,pfile4]-S[0.0003,50,enhsp-hmrp-ha-gbfs]-MO[]-T[561600]-04889352-1c80318/snapshots/snapshot_35_1.0000",/home/hersco/training_new_domains/2026-08-09/RQ3_anchor_coefficient_sensitivity/19960678_Re-Tr_rover_all_mcts_hmrp_ha_gbfs_orig_vh_e.5_c.1_s42_K0_RQ3_anchor0p3_rover_sensitivity.txt,/home/hersco/training_new_domains/2026-08-10/RQ1_RQ3_anchored_every5_policy_only_eval/19986987_Ev_rover_all_orig_vh_c.1_s42_src19960678_ep0035.txt
19986988,19960678,RQ3,rover,all,on,0.5,0,42,4,20,40,4,20,0.2,00:27:48,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.rover-experiments_numeric.architecture.actprop_2l_all_mcts_hmrp_ha_gbfs-2026-08-09T13:58:38.810611/P[domain,pfile1,pfile2,pfile3,pfile4]-S[0.0003,50,enhsp-hmrp-ha-gbfs]-MO[]-T[561600]-04889352-1c80318/snapshots/snapshot_40_1.0000",/home/hersco/training_new_domains/2026-08-09/RQ3_anchor_coefficient_sensitivity/19960678_Re-Tr_rover_all_mcts_hmrp_ha_gbfs_orig_vh_e.5_c.1_s42_K0_RQ3_anchor0p3_rover_sensitivity.txt,/home/hersco/training_new_domains/2026-08-10/RQ1_RQ3_anchored_every5_policy_only_eval/19986988_Ev_rover_all_orig_vh_c.1_s42_src19960678_ep0040.txt
19986989,19960678,RQ3,rover,all,on,0.5,0,42,4,20,45,4,20,0.2,00:19:15,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.rover-experiments_numeric.architecture.actprop_2l_all_mcts_hmrp_ha_gbfs-2026-08-09T13:58:38.810611/P[domain,pfile1,pfile2,pfile3,pfile4]-S[0.0003,50,enhsp-hmrp-ha-gbfs]-MO[]-T[561600]-04889352-1c80318/snapshots/snapshot_45_1.0000",/home/hersco/training_new_domains/2026-08-09/RQ3_anchor_coefficient_sensitivity/19960678_Re-Tr_rover_all_mcts_hmrp_ha_gbfs_orig_vh_e.5_c.1_s42_K0_RQ3_anchor0p3_rover_sensitivity.txt,/home/hersco/training_new_domains/2026-08-10/RQ1_RQ3_anchored_every5_policy_only_eval/19986989_Ev_rover_all_orig_vh_c.1_s42_src19960678_ep0045.txt
19986991,19960678,RQ3,rover,all,on,0.5,0,42,4,20,50,4,20,0.2,00:22:00,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.rover-experiments_numeric.architecture.actprop_2l_all_mcts_hmrp_ha_gbfs-2026-08-09T13:58:38.810611/P[domain,pfile1,pfile2,pfile3,pfile4]-S[0.0003,50,enhsp-hmrp-ha-gbfs]-MO[]-T[561600]-04889352-1c80318/snapshots/snapshot_50_1.0000",/home/hersco/training_new_domains/2026-08-09/RQ3_anchor_coefficient_sensitivity/19960678_Re-Tr_rover_all_mcts_hmrp_ha_gbfs_orig_vh_e.5_c.1_s42_K0_RQ3_anchor0p3_rover_sensitivity.txt,/home/hersco/training_new_domains/2026-08-10/RQ1_RQ3_anchored_every5_policy_only_eval/19986991_Ev_rover_all_orig_vh_c.1_s42_src19960678_ep0050.txt
19986992,19960678,RQ3,rover,all,on,0.5,0,42,4,20,55,4,20,0.2,00:20:25,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.rover-experiments_numeric.architecture.actprop_2l_all_mcts_hmrp_ha_gbfs-2026-08-09T13:58:38.810611/P[domain,pfile1,pfile2,pfile3,pfile4]-S[0.0003,50,enhsp-hmrp-ha-gbfs]-MO[]-T[561600]-04889352-1c80318/snapshots/snapshot_55_1.0000",/home/hersco/training_new_domains/2026-08-09/RQ3_anchor_coefficient_sensitivity/19960678_Re-Tr_rover_all_mcts_hmrp_ha_gbfs_orig_vh_e.5_c.1_s42_K0_RQ3_anchor0p3_rover_sensitivity.txt,/home/hersco/training_new_domains/2026-08-10/RQ1_RQ3_anchored_every5_policy_only_eval/19986992_Ev_rover_all_orig_vh_c.1_s42_src19960678_ep0055.txt
19986993,19960678,RQ3,rover,all,on,0.5,0,42,4,20,60,4,20,0.2,00:25:53,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.rover-experiments_numeric.architecture.actprop_2l_all_mcts_hmrp_ha_gbfs-2026-08-09T13:58:38.810611/P[domain,pfile1,pfile2,pfile3,pfile4]-S[0.0003,50,enhsp-hmrp-ha-gbfs]-MO[]-T[561600]-04889352-1c80318/snapshots/snapshot_60_1.0000",/home/hersco/training_new_domains/2026-08-09/RQ3_anchor_coefficient_sensitivity/19960678_Re-Tr_rover_all_mcts_hmrp_ha_gbfs_orig_vh_e.5_c.1_s42_K0_RQ3_anchor0p3_rover_sensitivity.txt,/home/hersco/training_new_domains/2026-08-10/RQ1_RQ3_anchored_every5_policy_only_eval/19986993_Ev_rover_all_orig_vh_c.1_s42_src19960678_ep0060.txt
19986994,19960678,RQ3,rover,all,on,0.5,0,42,4,20,65,4,20,0.2,00:30:07,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.rover-experiments_numeric.architecture.actprop_2l_all_mcts_hmrp_ha_gbfs-2026-08-09T13:58:38.810611/P[domain,pfile1,pfile2,pfile3,pfile4]-S[0.0003,50,enhsp-hmrp-ha-gbfs]-MO[]-T[561600]-04889352-1c80318/snapshots/snapshot_65_1.0000",/home/hersco/training_new_domains/2026-08-09/RQ3_anchor_coefficient_sensitivity/19960678_Re-Tr_rover_all_mcts_hmrp_ha_gbfs_orig_vh_e.5_c.1_s42_K0_RQ3_anchor0p3_rover_sensitivity.txt,/home/hersco/training_new_domains/2026-08-10/RQ1_RQ3_anchored_every5_policy_only_eval/19986994_Ev_rover_all_orig_vh_c.1_s42_src19960678_ep0065.txt
19986995,19960678,RQ3,rover,all,on,0.5,0,42,4,20,70,4,20,0.2,00:30:06,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.rover-experiments_numeric.architecture.actprop_2l_all_mcts_hmrp_ha_gbfs-2026-08-09T13:58:38.810611/P[domain,pfile1,pfile2,pfile3,pfile4]-S[0.0003,50,enhsp-hmrp-ha-gbfs]-MO[]-T[561600]-04889352-1c80318/snapshots/snapshot_70_1.0000",/home/hersco/training_new_domains/2026-08-09/RQ3_anchor_coefficient_sensitivity/19960678_Re-Tr_rover_all_mcts_hmrp_ha_gbfs_orig_vh_e.5_c.1_s42_K0_RQ3_anchor0p3_rover_sensitivity.txt,/home/hersco/training_new_domains/2026-08-10/RQ1_RQ3_anchored_every5_policy_only_eval/19986995_Ev_rover_all_orig_vh_c.1_s42_src19960678_ep0070.txt
19986996,19960678,RQ3,rover,all,on,0.5,0,42,4,20,75,4,20,0.2,00:29:34,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.rover-experiments_numeric.architecture.actprop_2l_all_mcts_hmrp_ha_gbfs-2026-08-09T13:58:38.810611/P[domain,pfile1,pfile2,pfile3,pfile4]-S[0.0003,50,enhsp-hmrp-ha-gbfs]-MO[]-T[561600]-04889352-1c80318/snapshots/snapshot_75_1.0000",/home/hersco/training_new_domains/2026-08-09/RQ3_anchor_coefficient_sensitivity/19960678_Re-Tr_rover_all_mcts_hmrp_ha_gbfs_orig_vh_e.5_c.1_s42_K0_RQ3_anchor0p3_rover_sensitivity.txt,/home/hersco/training_new_domains/2026-08-10/RQ1_RQ3_anchored_every5_policy_only_eval/19986996_Ev_rover_all_orig_vh_c.1_s42_src19960678_ep0075.txt
19986997,19960678,RQ3,rover,all,on,0.5,0,42,4,20,80,4,20,0.2,00:28:32,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.rover-experiments_numeric.architecture.actprop_2l_all_mcts_hmrp_ha_gbfs-2026-08-09T13:58:38.810611/P[domain,pfile1,pfile2,pfile3,pfile4]-S[0.0003,50,enhsp-hmrp-ha-gbfs]-MO[]-T[561600]-04889352-1c80318/snapshots/snapshot_80_1.0000",/home/hersco/training_new_domains/2026-08-09/RQ3_anchor_coefficient_sensitivity/19960678_Re-Tr_rover_all_mcts_hmrp_ha_gbfs_orig_vh_e.5_c.1_s42_K0_RQ3_anchor0p3_rover_sensitivity.txt,/home/hersco/training_new_domains/2026-08-10/RQ1_RQ3_anchored_every5_policy_only_eval/19986997_Ev_rover_all_orig_vh_c.1_s42_src19960678_ep0080.txt
19986999,19960678,RQ3,rover,all,on,0.5,0,42,4,20,85,4,20,0.2,00:23:31,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.rover-experiments_numeric.architecture.actprop_2l_all_mcts_hmrp_ha_gbfs-2026-08-09T13:58:38.810611/P[domain,pfile1,pfile2,pfile3,pfile4]-S[0.0003,50,enhsp-hmrp-ha-gbfs]-MO[]-T[561600]-04889352-1c80318/snapshots/snapshot_85_1.0000",/home/hersco/training_new_domains/2026-08-09/RQ3_anchor_coefficient_sensitivity/19960678_Re-Tr_rover_all_mcts_hmrp_ha_gbfs_orig_vh_e.5_c.1_s42_K0_RQ3_anchor0p3_rover_sensitivity.txt,/home/hersco/training_new_domains/2026-08-10/RQ1_RQ3_anchored_every5_policy_only_eval/19986999_Ev_rover_all_orig_vh_c.1_s42_src19960678_ep0085.txt
19987000,19960678,RQ3,rover,all,on,0.5,0,42,4,20,90,4,20,0.2,00:23:38,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.rover-experiments_numeric.architecture.actprop_2l_all_mcts_hmrp_ha_gbfs-2026-08-09T13:58:38.810611/P[domain,pfile1,pfile2,pfile3,pfile4]-S[0.0003,50,enhsp-hmrp-ha-gbfs]-MO[]-T[561600]-04889352-1c80318/snapshots/snapshot_90_1.0000",/home/hersco/training_new_domains/2026-08-09/RQ3_anchor_coefficient_sensitivity/19960678_Re-Tr_rover_all_mcts_hmrp_ha_gbfs_orig_vh_e.5_c.1_s42_K0_RQ3_anchor0p3_rover_sensitivity.txt,/home/hersco/training_new_domains/2026-08-10/RQ1_RQ3_anchored_every5_policy_only_eval/19987000_Ev_rover_all_orig_vh_c.1_s42_src19960678_ep0090.txt
19987002,19960678,RQ3,rover,all,on,0.5,0,42,4,20,95,4,20,0.2,00:24:26,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.rover-experiments_numeric.architecture.actprop_2l_all_mcts_hmrp_ha_gbfs-2026-08-09T13:58:38.810611/P[domain,pfile1,pfile2,pfile3,pfile4]-S[0.0003,50,enhsp-hmrp-ha-gbfs]-MO[]-T[561600]-04889352-1c80318/snapshots/snapshot_95_1.0000",/home/hersco/training_new_domains/2026-08-09/RQ3_anchor_coefficient_sensitivity/19960678_Re-Tr_rover_all_mcts_hmrp_ha_gbfs_orig_vh_e.5_c.1_s42_K0_RQ3_anchor0p3_rover_sensitivity.txt,/home/hersco/training_new_domains/2026-08-10/RQ1_RQ3_anchored_every5_policy_only_eval/19987002_Ev_rover_all_orig_vh_c.1_s42_src19960678_ep0095.txt
19987003,19960678,RQ3,rover,all,on,0.5,0,42,4,20,99,4,20,0.2,00:22:17,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.rover-experiments_numeric.architecture.actprop_2l_all_mcts_hmrp_ha_gbfs-2026-08-09T13:58:38.810611/P[domain,pfile1,pfile2,pfile3,pfile4]-S[0.0003,50,enhsp-hmrp-ha-gbfs]-MO[]-T[561600]-04889352-1c80318/snapshots/snapshot_99_1.0000",/home/hersco/training_new_domains/2026-08-09/RQ3_anchor_coefficient_sensitivity/19960678_Re-Tr_rover_all_mcts_hmrp_ha_gbfs_orig_vh_e.5_c.1_s42_K0_RQ3_anchor0p3_rover_sensitivity.txt,/home/hersco/training_new_domains/2026-08-10/RQ1_RQ3_anchored_every5_policy_only_eval/19987003_Ev_rover_all_orig_vh_c.1_s42_src19960678_ep0099.txt
19987004,19960679,RQ3,rover,all,on,0.5,0,2026,4,20,0,4,20,0.2,00:29:09,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.rover-experiments_numeric.architecture.actprop_2l_all_mcts_hmrp_ha_gbfs-2026-08-09T13:58:38.810578/P[domain,pfile1,pfile2,pfile3,pfile4]-S[0.0003,50,enhsp-hmrp-ha-gbfs]-MO[]-T[561600]-04889352-1e7ea42/snapshots/snapshot_0_1.0000",/home/hersco/training_new_domains/2026-08-09/RQ3_anchor_coefficient_sensitivity/19960679_Re-Tr_rover_all_mcts_hmrp_ha_gbfs_orig_vh_e.5_c.1_s2026_K0_RQ3_anchor0p3_rover_sensitivity.txt,/home/hersco/training_new_domains/2026-08-10/RQ1_RQ3_anchored_every5_policy_only_eval/19987004_Ev_rover_all_orig_vh_c.1_s2026_src19960679_ep0000.txt
19987006,19960679,RQ3,rover,all,on,0.5,0,2026,4,20,5,4,20,0.2,00:31:03,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.rover-experiments_numeric.architecture.actprop_2l_all_mcts_hmrp_ha_gbfs-2026-08-09T13:58:38.810578/P[domain,pfile1,pfile2,pfile3,pfile4]-S[0.0003,50,enhsp-hmrp-ha-gbfs]-MO[]-T[561600]-04889352-1e7ea42/snapshots/snapshot_5_1.0000",/home/hersco/training_new_domains/2026-08-09/RQ3_anchor_coefficient_sensitivity/19960679_Re-Tr_rover_all_mcts_hmrp_ha_gbfs_orig_vh_e.5_c.1_s2026_K0_RQ3_anchor0p3_rover_sensitivity.txt,/home/hersco/training_new_domains/2026-08-10/RQ1_RQ3_anchored_every5_policy_only_eval/19987006_Ev_rover_all_orig_vh_c.1_s2026_src19960679_ep0005.txt
19987007,19960679,RQ3,rover,all,on,0.5,0,2026,4,20,10,4,20,0.2,00:32:35,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.rover-experiments_numeric.architecture.actprop_2l_all_mcts_hmrp_ha_gbfs-2026-08-09T13:58:38.810578/P[domain,pfile1,pfile2,pfile3,pfile4]-S[0.0003,50,enhsp-hmrp-ha-gbfs]-MO[]-T[561600]-04889352-1e7ea42/snapshots/snapshot_10_1.0000",/home/hersco/training_new_domains/2026-08-09/RQ3_anchor_coefficient_sensitivity/19960679_Re-Tr_rover_all_mcts_hmrp_ha_gbfs_orig_vh_e.5_c.1_s2026_K0_RQ3_anchor0p3_rover_sensitivity.txt,/home/hersco/training_new_domains/2026-08-10/RQ1_RQ3_anchored_every5_policy_only_eval/19987007_Ev_rover_all_orig_vh_c.1_s2026_src19960679_ep0010.txt
19987008,19960679,RQ3,rover,all,on,0.5,0,2026,4,20,15,4,20,0.2,00:31:07,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.rover-experiments_numeric.architecture.actprop_2l_all_mcts_hmrp_ha_gbfs-2026-08-09T13:58:38.810578/P[domain,pfile1,pfile2,pfile3,pfile4]-S[0.0003,50,enhsp-hmrp-ha-gbfs]-MO[]-T[561600]-04889352-1e7ea42/snapshots/snapshot_15_1.0000",/home/hersco/training_new_domains/2026-08-09/RQ3_anchor_coefficient_sensitivity/19960679_Re-Tr_rover_all_mcts_hmrp_ha_gbfs_orig_vh_e.5_c.1_s2026_K0_RQ3_anchor0p3_rover_sensitivity.txt,/home/hersco/training_new_domains/2026-08-10/RQ1_RQ3_anchored_every5_policy_only_eval/19987008_Ev_rover_all_orig_vh_c.1_s2026_src19960679_ep0015.txt
19987009,19960679,RQ3,rover,all,on,0.5,0,2026,4,20,20,4,20,0.2,00:27:57,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.rover-experiments_numeric.architecture.actprop_2l_all_mcts_hmrp_ha_gbfs-2026-08-09T13:58:38.810578/P[domain,pfile1,pfile2,pfile3,pfile4]-S[0.0003,50,enhsp-hmrp-ha-gbfs]-MO[]-T[561600]-04889352-1e7ea42/snapshots/snapshot_20_1.0000",/home/hersco/training_new_domains/2026-08-09/RQ3_anchor_coefficient_sensitivity/19960679_Re-Tr_rover_all_mcts_hmrp_ha_gbfs_orig_vh_e.5_c.1_s2026_K0_RQ3_anchor0p3_rover_sensitivity.txt,/home/hersco/training_new_domains/2026-08-10/RQ1_RQ3_anchored_every5_policy_only_eval/19987009_Ev_rover_all_orig_vh_c.1_s2026_src19960679_ep0020.txt
19987010,19960679,RQ3,rover,all,on,0.5,0,2026,4,20,25,4,20,0.2,00:24:43,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.rover-experiments_numeric.architecture.actprop_2l_all_mcts_hmrp_ha_gbfs-2026-08-09T13:58:38.810578/P[domain,pfile1,pfile2,pfile3,pfile4]-S[0.0003,50,enhsp-hmrp-ha-gbfs]-MO[]-T[561600]-04889352-1e7ea42/snapshots/snapshot_25_1.0000",/home/hersco/training_new_domains/2026-08-09/RQ3_anchor_coefficient_sensitivity/19960679_Re-Tr_rover_all_mcts_hmrp_ha_gbfs_orig_vh_e.5_c.1_s2026_K0_RQ3_anchor0p3_rover_sensitivity.txt,/home/hersco/training_new_domains/2026-08-10/RQ1_RQ3_anchored_every5_policy_only_eval/19987010_Ev_rover_all_orig_vh_c.1_s2026_src19960679_ep0025.txt
19987011,19960679,RQ3,rover,all,on,0.5,0,2026,4,20,30,4,20,0.2,00:32:21,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.rover-experiments_numeric.architecture.actprop_2l_all_mcts_hmrp_ha_gbfs-2026-08-09T13:58:38.810578/P[domain,pfile1,pfile2,pfile3,pfile4]-S[0.0003,50,enhsp-hmrp-ha-gbfs]-MO[]-T[561600]-04889352-1e7ea42/snapshots/snapshot_30_1.0000",/home/hersco/training_new_domains/2026-08-09/RQ3_anchor_coefficient_sensitivity/19960679_Re-Tr_rover_all_mcts_hmrp_ha_gbfs_orig_vh_e.5_c.1_s2026_K0_RQ3_anchor0p3_rover_sensitivity.txt,/home/hersco/training_new_domains/2026-08-10/RQ1_RQ3_anchored_every5_policy_only_eval/19987011_Ev_rover_all_orig_vh_c.1_s2026_src19960679_ep0030.txt
19987013,19960679,RQ3,rover,all,on,0.5,0,2026,4,20,35,4,20,0.2,00:18:56,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.rover-experiments_numeric.architecture.actprop_2l_all_mcts_hmrp_ha_gbfs-2026-08-09T13:58:38.810578/P[domain,pfile1,pfile2,pfile3,pfile4]-S[0.0003,50,enhsp-hmrp-ha-gbfs]-MO[]-T[561600]-04889352-1e7ea42/snapshots/snapshot_35_1.0000",/home/hersco/training_new_domains/2026-08-09/RQ3_anchor_coefficient_sensitivity/19960679_Re-Tr_rover_all_mcts_hmrp_ha_gbfs_orig_vh_e.5_c.1_s2026_K0_RQ3_anchor0p3_rover_sensitivity.txt,/home/hersco/training_new_domains/2026-08-10/RQ1_RQ3_anchored_every5_policy_only_eval/19987013_Ev_rover_all_orig_vh_c.1_s2026_src19960679_ep0035.txt
19987014,19960679,RQ3,rover,all,on,0.5,0,2026,4,20,40,4,20,0.2,00:39:56,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.rover-experiments_numeric.architecture.actprop_2l_all_mcts_hmrp_ha_gbfs-2026-08-09T13:58:38.810578/P[domain,pfile1,pfile2,pfile3,pfile4]-S[0.0003,50,enhsp-hmrp-ha-gbfs]-MO[]-T[561600]-04889352-1e7ea42/snapshots/snapshot_40_1.0000",/home/hersco/training_new_domains/2026-08-09/RQ3_anchor_coefficient_sensitivity/19960679_Re-Tr_rover_all_mcts_hmrp_ha_gbfs_orig_vh_e.5_c.1_s2026_K0_RQ3_anchor0p3_rover_sensitivity.txt,/home/hersco/training_new_domains/2026-08-10/RQ1_RQ3_anchored_every5_policy_only_eval/19987014_Ev_rover_all_orig_vh_c.1_s2026_src19960679_ep0040.txt
19987015,19960679,RQ3,rover,all,on,0.5,0,2026,4,20,45,4,20,0.2,00:28:42,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.rover-experiments_numeric.architecture.actprop_2l_all_mcts_hmrp_ha_gbfs-2026-08-09T13:58:38.810578/P[domain,pfile1,pfile2,pfile3,pfile4]-S[0.0003,50,enhsp-hmrp-ha-gbfs]-MO[]-T[561600]-04889352-1e7ea42/snapshots/snapshot_45_1.0000",/home/hersco/training_new_domains/2026-08-09/RQ3_anchor_coefficient_sensitivity/19960679_Re-Tr_rover_all_mcts_hmrp_ha_gbfs_orig_vh_e.5_c.1_s2026_K0_RQ3_anchor0p3_rover_sensitivity.txt,/home/hersco/training_new_domains/2026-08-10/RQ1_RQ3_anchored_every5_policy_only_eval/19987015_Ev_rover_all_orig_vh_c.1_s2026_src19960679_ep0045.txt
19987016,19960679,RQ3,rover,all,on,0.5,0,2026,4,20,50,4,20,0.2,00:26:13,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.rover-experiments_numeric.architecture.actprop_2l_all_mcts_hmrp_ha_gbfs-2026-08-09T13:58:38.810578/P[domain,pfile1,pfile2,pfile3,pfile4]-S[0.0003,50,enhsp-hmrp-ha-gbfs]-MO[]-T[561600]-04889352-1e7ea42/snapshots/snapshot_50_1.0000",/home/hersco/training_new_domains/2026-08-09/RQ3_anchor_coefficient_sensitivity/19960679_Re-Tr_rover_all_mcts_hmrp_ha_gbfs_orig_vh_e.5_c.1_s2026_K0_RQ3_anchor0p3_rover_sensitivity.txt,/home/hersco/training_new_domains/2026-08-10/RQ1_RQ3_anchored_every5_policy_only_eval/19987016_Ev_rover_all_orig_vh_c.1_s2026_src19960679_ep0050.txt
19987017,19960679,RQ3,rover,all,on,0.5,0,2026,4,20,55,4,20,0.2,00:28:53,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.rover-experiments_numeric.architecture.actprop_2l_all_mcts_hmrp_ha_gbfs-2026-08-09T13:58:38.810578/P[domain,pfile1,pfile2,pfile3,pfile4]-S[0.0003,50,enhsp-hmrp-ha-gbfs]-MO[]-T[561600]-04889352-1e7ea42/snapshots/snapshot_55_1.0000",/home/hersco/training_new_domains/2026-08-09/RQ3_anchor_coefficient_sensitivity/19960679_Re-Tr_rover_all_mcts_hmrp_ha_gbfs_orig_vh_e.5_c.1_s2026_K0_RQ3_anchor0p3_rover_sensitivity.txt,/home/hersco/training_new_domains/2026-08-10/RQ1_RQ3_anchored_every5_policy_only_eval/19987017_Ev_rover_all_orig_vh_c.1_s2026_src19960679_ep0055.txt
19987018,19960679,RQ3,rover,all,on,0.5,0,2026,4,20,60,4,20,0.2,00:25:07,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.rover-experiments_numeric.architecture.actprop_2l_all_mcts_hmrp_ha_gbfs-2026-08-09T13:58:38.810578/P[domain,pfile1,pfile2,pfile3,pfile4]-S[0.0003,50,enhsp-hmrp-ha-gbfs]-MO[]-T[561600]-04889352-1e7ea42/snapshots/snapshot_60_1.0000",/home/hersco/training_new_domains/2026-08-09/RQ3_anchor_coefficient_sensitivity/19960679_Re-Tr_rover_all_mcts_hmrp_ha_gbfs_orig_vh_e.5_c.1_s2026_K0_RQ3_anchor0p3_rover_sensitivity.txt,/home/hersco/training_new_domains/2026-08-10/RQ1_RQ3_anchored_every5_policy_only_eval/19987018_Ev_rover_all_orig_vh_c.1_s2026_src19960679_ep0060.txt
19987019,19960679,RQ3,rover,all,on,0.5,0,2026,4,20,65,4,20,0.2,00:28:35,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.rover-experiments_numeric.architecture.actprop_2l_all_mcts_hmrp_ha_gbfs-2026-08-09T13:58:38.810578/P[domain,pfile1,pfile2,pfile3,pfile4]-S[0.0003,50,enhsp-hmrp-ha-gbfs]-MO[]-T[561600]-04889352-1e7ea42/snapshots/snapshot_65_1.0000",/home/hersco/training_new_domains/2026-08-09/RQ3_anchor_coefficient_sensitivity/19960679_Re-Tr_rover_all_mcts_hmrp_ha_gbfs_orig_vh_e.5_c.1_s2026_K0_RQ3_anchor0p3_rover_sensitivity.txt,/home/hersco/training_new_domains/2026-08-10/RQ1_RQ3_anchored_every5_policy_only_eval/19987019_Ev_rover_all_orig_vh_c.1_s2026_src19960679_ep0065.txt
19987021,19960679,RQ3,rover,all,on,0.5,0,2026,4,20,70,4,20,0.2,00:29:47,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.rover-experiments_numeric.architecture.actprop_2l_all_mcts_hmrp_ha_gbfs-2026-08-09T13:58:38.810578/P[domain,pfile1,pfile2,pfile3,pfile4]-S[0.0003,50,enhsp-hmrp-ha-gbfs]-MO[]-T[561600]-04889352-1e7ea42/snapshots/snapshot_70_1.0000",/home/hersco/training_new_domains/2026-08-09/RQ3_anchor_coefficient_sensitivity/19960679_Re-Tr_rover_all_mcts_hmrp_ha_gbfs_orig_vh_e.5_c.1_s2026_K0_RQ3_anchor0p3_rover_sensitivity.txt,/home/hersco/training_new_domains/2026-08-10/RQ1_RQ3_anchored_every5_policy_only_eval/19987021_Ev_rover_all_orig_vh_c.1_s2026_src19960679_ep0070.txt
19987022,19960679,RQ3,rover,all,on,0.5,0,2026,4,20,75,4,20,0.2,00:29:41,"/home/hersco/bershco-nu-asnets/numeric-asnets/asnets/experiment-results/experiments_numeric.domain.rover-experiments_numeric.architecture.actprop_2l_all_mcts_hmrp_ha_gbfs-2026-08-09T13:58:38.810578/P[domain,pfile1,pfile2,pfile3,pfile4]-S[0.0003,50,enhsp-hmrp-ha-gbfs]-MO[]-T[561600]-04889352-1e7ea42/snapshots/snapshot_75_1.0000",/home/hersco/training_new_domains/2026-08-09/RQ3_anchor_coefficient_sensitivity/19960679_Re-Tr_rover_all_mcts_hmrp_ha_gbfs_orig_vh_e.5_c.1_s2026_K0_RQ3_anchor0p3_rover_sensitivity.txt,/home/hersco/training_new_domains/2026-08-10/RQ1_RQ3_anchored_every5_policy_only_eval/19987022_Ev_rover_all_orig_vh_c.1_s2026_src19960679_ep0075.txt
